

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:46:25 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
917,2017-11-10,,     1.5,     7.7,     3.0,     3.0,     3.3,   -10.4,    -3.6,       7,   12.62,   13.33,
917,2017-11-11,,     1.5,     7.8,    -7.3,    -7.3,     4.5,    -7.5,     0.4,       7,   12.54,   13.26,
917,2017-11-12,,     1.5,     7.8,    -8.0,    -8.0,     5.5,    -8.9,    -3.9,       7,   12.52,   13.29,
917,2017-11-13,,     1.5,     7.8,    -2.8,    -2.8,     7.2,    -8.0,    -0.2,       7,   12.61,   13.27,
917,2017-11-14,,     1.5,     7.8,     2.4,     2.4,    11.7,    -4.4,     4.6,       7,   12.60,   13.22,
917,2017-11-15,,     1.5,     7.8,    -3.3,    -3.3,     3.8,    -3.3,     2.0,       6,   12.60,   13.24,
917,2017-11-16,,     1.5,     7.8,     4.6,     4.6,     5.6,    -5.9,     0.5,       6,   12.63,   13.26,
917,2017-11-17,,     1.5,     7.8,    -0.2,    -0.2,     8.1,    -0.7,     3.7,       6,   12.62,   13.22,
917,2017-11-18,,     1.5,     7.8,    -1.4,    -1.4,     2.3,    -1.5,     0.4,       6,   12.60,   13.26,
917,2017-11-19,,     1.5,     7.8,     0.8,     0.8,     3.4,    -2.1,     0.7,       6,   12.62,   13.26,
917,2017-11-20,,     1.5,     7.8,     7.0,     7.0,     7.2,     0.7,     5.0,       5,   12.64,   13.22,
917,2017-11-21,,     1.5,     7.8,    -6.1,    -6.1,     7.6,    -6.2,     0.4,       6,   12.59,   13.20,
917,2017-11-22,,     1.5,     7.8,     9.5,     9.5,     9.7,    -6.3,     2.0,       5,   12.61,   13.23,
917,2017-11-23,,     0.4,     7.9,    12.1,    12.1,    12.6,     9.2,    10.9,       2,   12.59,   13.12,
917,2017-11-24,,     0.0,     8.0,     4.1,     4.1,    15.3,     4.1,    11.9,       0,   12.60,   13.04,
917,2017-11-25,,     0.0,     8.0,     2.4,     2.4,     6.3,     0.3,     3.4,       0,   12.61,   13.13,
917,2017-11-26,,     0.0,     8.0,     6.6,     6.6,     7.8,     2.4,     5.0,       0,   12.61,   13.18,
917,2017-11-27,,     0.0,     8.0,    14.0,    14.0,    15.4,     3.1,    10.5,       0,   12.62,   13.08,
917,2017-11-28,,     0.0,     8.0,     0.7,     0.7,    14.2,    -0.5,     4.1,       0,   12.64,   13.13,
917,2017-11-29,,     0.0,     8.0,     5.8,     5.8,     6.5,    -2.2,     2.5,       0,   12.59,   13.21,
917,2017-11-30,,     0.2,     8.1,    -1.4,    -1.4,     5.9,    -1.4,     1.6,       1,   12.64,   13.20,
917,2017-12-01,,     0.3,     8.1,     0.5,     0.5,     4.3,    -1.7,     1.7,       1,   12.62,   13.21,
917,2017-12-02,,     0.4,     8.2,     3.2,     3.2,     4.7,    -1.0,     1.8,       1,   12.68,   13.23,
917,2017-12-03,,     0.5,     8.2,     0.4,     0.4,     5.8,    -1.4,     2.4,       1,   12.62,   13.20,
917,2017-12-04,,     0.6,     8.3,    -8.5,    -8.5,     3.2,    -8.6,    -0.9,       2,   12.49,   13.06,
917,2017-12-05,,     0.7,     8.3,    -4.3,    -4.3,    -2.8,    -9.0,    -5.5,       2,   12.59,   13.29,
917,2017-12-06,,     0.7,     8.3,    -2.7,    -2.7,     1.4,    -4.9,    -1.6,       2,   12.58,   13.22,
917,2017-12-07,,     0.8,     8.3,     1.5,     1.5,     2.0,    -5.8,    -2.2,       2,   12.62,   13.28,
917,2017-12-08,,     0.8,     8.3,     4.4,     4.4,     6.2,     0.5,     4.0,       2,   12.64,   13.22,
917,2017-12-09,,     0.8,     8.3,     8.4,     8.4,     9.8,     1.5,     5.9,       1,   12.60,   13.19,
917,2017-12-10,,     0.9,     8.4,     6.3,     6.3,    10.5,     1.7,     6.1,       2,   12.62,   13.18,
917,2017-12-11,,     0.9,     8.4,     3.4,     3.4,     9.6,     3.0,     6.6,       2,   12.67,   13.17,
917,2017-12-12,,     0.9,     8.4,     7.0,     7.0,     8.9,    -0.9,     4.3,       2,   12.58,   13.20,
917,2017-12-13,,     0.9,     8.4,     1.7,     1.7,    11.2,     1.6,     7.1,       1,   12.58,   13.14,
917,2017-12-14,,     0.9,     8.4,    -1.3,    -1.3,     3.4,    -1.5,     1.0,       1,   12.44,   13.06,
917,2017-12-15,,     0.9,     8.4,     3.7,     3.7,     3.7,    -2.3,     1.1,       1,   12.67,   13.18,
917,2017-12-16,,     1.0,     8.5,    -1.1,    -1.1,     7.1,    -1.5,     3.4,       2,   12.66,   13.13,
917,2017-12-17,,     1.0,     8.5,    -4.8,    -4.8,     0.7,    -5.0,    -2.1,       2,   12.59,   13.22,
917,2017-12-18,,     1.1,     8.6,     2.5,     2.5,     2.5,    -5.1,    -0.9,       2,   12.65,   13.25,
917,2017-12-19,,     1.4,     8.9,    -5.2,    -5.2,     4.3,    -5.2,    -0.3,       4,   12.47,   12.88,
917,2017-12-20,,     1.7,     9.2,    -4.7,    -4.7,    -3.2,    -5.5,    -4.5,       8,   12.55,   13.12,
917,2017-12-21,,     1.9,     9.4,   -15.8,   -15.8,    -3.8,   -15.9,    -8.9,      10,   12.49,   13.17,
917,2017-12-22,,     2.0,     9.5,    -9.5,    -9.5,    -2.5,   -17.8,    -7.8,      11,   12.60,   13.29,
917,2017-12-23,,     2.0,     9.5,   -13.1,   -13.1,    -9.5,   -15.5,   -12.7,      11,   12.55,   13.31,
917,2017-12-24,,     2.1,     9.6,   -11.6,   -11.6,   -10.7,   -13.8,   -12.4,      11,   12.60,   13.36,
917,2017-12-25,,     2.1,     9.6,   -17.9,   -17.9,   -11.1,   -18.8,   -14.0,      11,   12.61,   13.38,
917,2017-12-26,,     2.1,     9.6,   -26.7,   -26.7,   -14.6,   -26.7,   -20.7,      10,   12.55,   13.45,
917,2017-12-27,,     2.1,     9.7,   -16.0,   -16.0,   -13.1,   -32.7,   -22.1,      10,   12.58,   13.52,
917,2017-12-28,,     2.2,     9.8,   -16.5,   -16.5,    -6.1,   -18.5,   -11.3,      10,   12.55,   13.41,
917,2017-12-29,,     2.4,     9.9,   -19.7,   -19.7,   -11.1,   -20.8,   -16.6,      13,   12.42,   13.12,
917,2017-12-30,,     2.4,     9.9,   -22.4,   -22.4,   -18.5,   -22.5,   -20.4,      13,   12.33,   12.76,
917,2017-12-31,,     2.6,    10.1,   -22.2,   -22.2,   -19.3,   -24.2,   -22.3,      13,   12.33,   13.16,
917,2018-01-01,,     2.7,    10.2,   -18.9,   -18.9,   -15.9,   -24.7,   -21.0,      14,   12.60,   13.44,
917,2018-01-02,,     2.8,    10.3,    -5.5,    -5.5,    -3.2,   -23.2,   -13.1,      13,   12.64,   13.42,
917,2018-01-03,,     2.8,    10.4,    -4.2,    -4.2,     5.0,    -6.9,    -2.3,      13,   12.64,   13.30,
917,2018-01-04,,     2.8,    10.4,    -7.0,    -7.0,     5.9,    -7.6,     0.4,      13,   12.62,   13.25,
917,2018-01-05,,     2.8,    10.4,    -5.8,    -5.8,     8.1,    -7.0,    -0.7,      12,   12.60,   13.28,
917,2018-01-06,,     2.9,    10.5,     5.7,     5.7,     8.5,    -6.0,     4.3,      12,   12.65,   13.24,
917,2018-01-07,,     2.9,    10.5,     2.5,     2.5,     6.2,     1.1,     3.9,      11,   12.66,   13.21,
917,2018-01-08,,     2.9,    10.5,     4.4,     4.4,     4.5,    -2.9,     1.8,      11,   12.63,   13.24,
917,2018-01-09,,     2.9,    10.5,     5.3,     5.3,     7.9,     4.2,     5.5,      11,   12.63,   13.22,
917,2018-01-10,,     2.8,    10.5,   -14.1,   -14.1,    10.6,   -14.1,     2.1,      10,   12.53,   13.20,
917,2018-01-11,,     2.8,    10.5,   -20.0,   -20.0,   -13.6,   -22.5,   -20.1,      10,   12.61,   13.47,
917,2018-01-12,,     2.8,    10.5,   -15.6,   -15.6,   -13.5,   -24.9,   -18.2,      10,   12.55,   13.46,
917,2018-01-13,,     2.9,    10.5,    -0.4,    -0.4,    -0.4,   -17.4,   -10.9,       8,   12.63,   13.37,
917,2018-01-14,,     3.2,    10.9,     2.5,     2.5,     3.4,    -0.4,     1.7,      14,   12.64,   13.29,
917,2018-01-15,,     3.2,    10.9,   -23.6,   -23.6,     2.7,   -23.6,    -5.0,      13,   12.55,   13.26,
917,2018-01-16,,     3.3,    10.9,    -8.1,    -8.1,    -3.5,   -25.5,   -13.5,      14,   12.55,   13.42,
917,2018-01-17,,     3.3,    11.0,     1.4,     1.4,    12.4,    -8.8,     2.9,      14,   12.63,   13.28,
917,2018-01-18,,     3.4,    11.1,     8.5,     8.5,     8.8,     0.5,     5.2,      14,   12.63,   13.23,
917,2018-01-19,,     3.4,    11.1,     3.3,     3.3,    11.0,     2.9,     7.0,      12,   12.63,   13.16,
917,2018-01-20,,     3.4,    11.1,    -2.5,    -2.5,     4.6,    -2.8,     0.8,      11,   12.56,   13.26,
917,2018-01-21,,     3.4,    11.1,    -2.6,    -2.6,     1.5,    -4.2,    -1.7,      12,   12.55,   13.29,
917,2018-01-22,,     3.4,    11.1,     0.9,     0.9,     1.9,    -7.5,    -1.1,      11,   12.60,   13.30,
917,2018-01-23,,     3.3,    11.1,    -1.6,    -1.6,     1.9,    -1.6,     0.2,      11,   12.58,   13.28,
917,2018-01-24,,     3.3,    11.1,    -0.1,    -0.1,     1.5,    -2.6,    -0.9,      11,   12.60,   13.29,
917,2018-01-25,,     3.3,    11.1,     4.0,     4.0,     7.9,    -1.3,     3.4,      11,   12.61,   13.23,
917,2018-01-26,,     3.2,    11.1,    -2.7,    -2.7,     8.1,    -2.8,     1.6,      11,   12.58,   13.25,
917,2018-01-27,,     3.2,    11.1,    -7.6,    -7.6,     0.6,    -7.8,    -2.2,      11,   12.53,   13.26,
917,2018-01-28,,     3.2,    11.1,    -7.4,    -7.4,    -1.6,   -13.4,    -7.3,      12,   12.55,   13.34,
917,2018-01-29,,     3.3,    11.1,     2.2,     2.2,     2.2,   -12.6,    -7.5,      13,   12.59,   13.36,
917,2018-01-30,,     3.4,    11.1,     7.9,     7.9,     9.1,     1.6,     6.1,      12,   12.62,   13.22,
917,2018-01-31,,     3.4,    11.1,    -1.7,    -1.7,     8.5,    -2.6,     2.0,      12,   12.59,   13.23,
917,2018-02-01,,     3.6,    11.2,   -13.5,   -13.5,    -1.4,   -13.7,    -7.5,      15,   12.55,   13.34,
917,2018-02-02,,     3.7,    11.2,    -2.1,    -2.1,    -0.1,   -19.2,    -7.2,      15,   12.62,   13.38,
917,2018-02-03,,     3.8,    11.3,     2.3,     2.3,     5.0,    -2.1,     1.3,      15,   12.62,   13.25,
917,2018-02-04,,     4.1,    11.6,   -23.6,   -23.6,     3.2,   -24.3,   -16.5,      18,   12.49,   13.41,
917,2018-02-05,,     4.5,    11.9,   -12.1,   -12.1,    -1.8,   -25.1,   -11.7,      20,   12.52,   13.38,
917,2018-02-06,,     4.5,    12.0,   -14.5,   -14.5,    -5.3,   -15.9,   -12.1,      23,   12.56,   13.43,
917,2018-02-07,,     4.5,    12.1,   -10.5,   -10.5,    -9.0,   -16.4,   -12.1,      22,   12.51,   13.44,
917,2018-02-08,,     4.8,    12.2,    -8.2,    -8.2,     2.1,   -10.7,    -3.3,      23,   12.53,   13.34,
917,2018-02-09,,     5.2,    12.8,   -18.4,   -18.4,    -7.1,   -20.4,   -12.4,      27,   12.55,   13.34,
917,2018-02-10,,     5.2,    13.1,   -29.2,   -29.2,   -12.7,   -29.8,   -20.0,      26,   12.52,   13.45,
917,2018-02-11,,     5.2,    13.1,    -7.2,    -7.2,    -4.6,   -29.5,   -12.5,      25,   12.57,   13.47,
917,2018-02-12,,     5.2,    13.2,   -30.6,   -30.6,    -5.4,   -30.6,   -16.0,      24,   12.51,   13.47,
917,2018-02-13,,     5.2,    13.3,    -5.0,    -5.0,    -4.8,   -31.5,   -17.8,      25,   12.57,   13.55,
917,2018-02-14,,     5.3,    13.4,     3.7,     3.7,     4.4,    -5.9,     0.1,      24,   12.60,   13.34,
917,2018-02-15,,     5.4,    13.5,   -13.4,   -13.4,     4.3,   -13.4,    -2.3,      26,   12.54,   13.30,
917,2018-02-16,,     5.5,    13.5,    -6.8,    -6.8,    -6.7,   -18.5,   -12.0,      26,   12.56,   13.42,
917,2018-02-17,,     5.8,    13.7,    -9.0,    -9.0,    -2.3,    -9.1,    -5.0,      27,   12.53,   13.39,
917,2018-02-18,,     5.9,    13.9,   -14.4,   -14.4,    -5.4,   -14.4,   -10.1,      31,   12.53,   13.39,
917,2018-02-19,,     5.9,    13.9,   -22.5,   -22.5,   -13.8,   -25.7,   -18.1,      29,   12.58,   13.49,
917,2018-02-20,,     5.9,    14.0,   -22.6,   -22.6,   -14.8,   -29.0,   -21.6,      28,   12.45,   13.55,
917,2018-02-21,,     5.9,    14.1,   -25.9,   -25.9,    -8.9,   -28.0,   -19.0,      28,   12.55,   13.55,
917,2018-02-22,,     5.9,    14.2,   -22.7,   -22.7,    -7.0,   -27.5,   -17.3,      28,   12.47,   13.53,
917,2018-02-23,,     6.0,    14.3,   -20.4,   -20.4,    -5.0,   -24.0,   -15.3,      27,   12.53,   13.49,
917,2018-02-24,,     6.0,    14.3,    -8.6,    -8.6,    -2.8,   -22.7,   -10.4,      27,   12.56,   13.46,
917,2018-02-25,,     6.0,    14.3,    -7.8,    -7.8,    -3.6,   -10.0,    -7.1,      26,   12.53,   13.43,
917,2018-02-26,,     6.0,    14.3,    -2.9,    -2.9,     0.5,    -7.9,    -2.9,      26,   12.63,   13.38,
917,2018-02-27,,     6.0,    14.3,    -8.0,    -8.0,    -0.3,   -14.8,    -5.1,      25,   12.55,   13.34,
917,2018-02-28,,     6.1,    14.3,    -6.0,    -6.0,    -1.3,    -8.0,    -5.1,      25,   12.54,   13.38,
917,2018-03-01,,     6.1,    14.3,   -12.2,   -12.2,     1.3,   -13.0,    -5.1,      25,   12.50,   13.35,
917,2018-03-02,,     6.1,    14.3,    -4.2,    -4.2,     5.8,   -13.6,    -3.4,      24,   12.55,   13.35,
917,2018-03-03,,     6.1,    14.3,    -5.1,    -5.1,     2.9,    -7.6,    -1.7,      24,   12.57,   13.35,
917,2018-03-04,,     6.1,    14.3,    -7.7,    -7.7,     5.1,    -8.1,    -2.8,      24,   12.52,   13.33,
917,2018-03-05,,     6.2,    14.3,   -10.5,   -10.5,    -6.8,   -12.7,    -9.8,      26,   12.57,   13.41,
917,2018-03-06,,     6.2,    14.3,    -5.0,    -5.0,     0.1,   -13.5,    -6.2,      26,   12.54,   13.37,
917,2018-03-07,,     6.2,    14.3,    -6.6,    -6.6,     3.0,   -12.4,    -3.7,      26,   12.54,   13.34,
917,2018-03-08,,     6.2,    14.3,    -5.9,    -5.9,     6.4,   -14.0,    -3.5,      26,   12.53,   13.32,
917,2018-03-09,,     6.3,    14.3,     4.1,     4.1,     4.6,    -8.0,    -1.2,      26,   12.60,   13.34,
917,2018-03-10,,     6.3,    14.3,    -7.1,    -7.1,     8.2,    -7.2,     2.6,      25,   12.53,   13.26,
917,2018-03-11,,     6.3,    14.3,    -7.3,    -7.3,     5.3,    -8.6,    -3.1,      25,   12.53,   13.30,
917,2018-03-12,,     6.3,    14.3,    -8.0,    -8.0,    11.5,   -10.2,    -0.8,      24,   12.57,   13.31,
917,2018-03-13,,     6.3,    14.3,    -8.9,    -8.9,    12.1,   -10.7,    -1.6,      24,   12.53,   13.29,
917,2018-03-14,,     6.3,    14.3,    -0.6,    -0.6,    14.7,    -9.6,     1.4,      23,   12.60,   13.25,
917,2018-03-15,,     6.3,    14.3,     3.9,     3.9,    13.1,    -1.6,     6.1,      22,   12.62,   13.26,
917,2018-03-16,,     6.3,    14.3,    -3.6,    -3.6,     5.9,    -3.6,     1.0,      22,   12.57,   13.28,
917,2018-03-17,,     6.4,    14.3,    -0.4,    -0.4,     6.6,    -4.4,     0.7,      21,   12.57,   13.29,
917,2018-03-18,,     6.4,    14.3,    -0.4,    -0.4,     6.6,    -3.2,     0.8,      22,   12.62,   13.27,
917,2018-03-19,,     6.4,    14.3,    -3.6,    -3.6,     3.3,    -4.0,    -0.5,      22,   12.51,   13.27,
917,2018-03-20,,     6.5,    14.3,    -0.1,    -0.1,     2.4,    -7.3,    -1.3,      23,   12.60,   13.31,
917,2018-03-21,,     6.5,    14.3,    -5.1,    -5.1,     5.6,    -6.4,     0.2,      23,   12.57,   13.26,
917,2018-03-22,,     6.5,    14.3,    -2.2,    -2.2,     9.7,    -8.5,     0.3,      23,   12.55,   13.25,
917,2018-03-23,,     6.7,    14.4,     1.6,     1.6,     9.8,    -3.2,     3.4,      24,   12.62,   13.26,
917,2018-03-24,,     6.7,    14.4,     1.0,     1.0,     7.9,    -1.3,     3.0,      22,   12.60,   13.23,
917,2018-03-25,,     6.7,    14.4,    -1.9,    -1.9,     8.2,    -4.1,     1.9,      21,   12.55,   13.22,
917,2018-03-26,,     6.7,    14.4,    -2.0,    -2.0,     6.1,    -4.9,    -0.2,      21,   12.61,   13.29,
917,2018-03-27,,     6.6,    14.4,    -1.0,    -1.0,     5.0,    -7.7,     0.1,      21,   12.57,   13.28,
917,2018-03-28,,     6.6,    14.5,     0.0,     0.0,     8.1,    -1.0,     3.4,      20,   12.56,   13.27,
917,2018-03-29,,     6.7,    14.6,    -4.2,    -4.2,     3.8,    -4.2,    -0.2,      21,   12.62,   13.30,
917,2018-03-30,,     6.7,    14.6,    -3.6,    -3.6,     4.2,    -8.6,    -2.8,      21,   12.52,   13.31,
917,2018-03-31,,     6.6,    14.8,   -15.4,   -15.4,     6.6,   -16.0,    -4.8,      22,   12.54,   13.38,
917,2018-04-01,,     6.5,    14.9,   -21.5,   -21.5,    -7.6,   -21.8,   -14.6,      21,   12.59,   13.47,
917,2018-04-02,,     6.5,    15.1,    -5.3,    -5.3,     4.1,   -21.9,    -6.3,      22,   12.60,   13.41,
917,2018-04-03,,     6.5,    15.1,   -19.9,   -19.9,    -4.6,   -19.9,    -9.0,      24,   12.52,   13.45,
917,2018-04-04,,     6.6,    15.3,    -3.6,    -3.6,     2.4,   -22.6,    -7.0,      24,   12.67,   13.41,
917,2018-04-05,,     6.6,    15.3,    -6.0,    -6.0,     5.7,    -6.1,    -0.6,      22,   12.58,   13.29,
917,2018-04-06,,     6.6,    15.3,   -12.3,   -12.3,    -3.2,   -12.3,    -8.0,      23,   12.59,   13.41,
917,2018-04-07,,     6.6,    15.3,    -9.1,    -9.1,    -4.0,   -15.2,    -9.5,      23,   12.52,   13.43,
917,2018-04-08,,     6.8,    15.4,    -3.5,    -3.5,     5.0,    -9.1,    -2.7,      24,   12.55,   13.31,
917,2018-04-09,,     6.9,    15.4,    -0.2,    -0.2,     4.6,    -4.2,    -0.6,      23,   12.64,   13.34,
917,2018-04-10,,     6.9,    15.4,     1.5,     1.5,     9.0,    -1.4,     4.1,      23,   12.59,   13.22,
917,2018-04-11,,     6.9,    15.4,     7.6,     7.6,    14.4,    -2.4,     6.9,      21,   12.61,   13.21,
917,2018-04-12,,     6.6,    15.4,    -3.4,    -3.4,     8.7,    -3.4,     4.9,      19,   12.58,   13.20,
917,2018-04-13,,     6.8,    15.5,    -1.7,    -1.7,     5.4,    -4.0,     0.6,      22,   12.51,   13.26,
917,2018-04-14,,     6.8,    15.5,    -0.3,    -0.3,     6.4,    -4.4,     0.5,      20,   12.63,   13.26,
917,2018-04-15,,     6.4,    15.5,    -1.9,    -1.9,    11.3,    -2.1,     4.5,      19,   12.60,   13.22,
917,2018-04-16,,     6.1,    15.5,     4.6,     4.6,    11.8,    -2.7,     6.2,      18,   12.64,   13.23,
917,2018-04-17,,     5.7,    15.6,     1.8,     1.8,    14.0,     1.8,     6.7,      16,   12.54,   13.21,
917,2018-04-18,,     5.4,    15.6,     2.0,     2.0,     8.0,     0.2,     3.5,      16,   12.52,   13.22,
917,2018-04-19,,     5.3,    15.6,     3.0,     3.0,     8.2,    -2.1,     3.3,      15,   12.64,   13.24,
917,2018-04-20,,     4.7,    15.6,     6.3,     6.3,    12.9,     2.3,     7.1,      13,   12.63,   13.19,
917,2018-04-21,,     4.0,    15.6,     0.8,     0.8,    16.4,    -0.6,     7.3,      11,   12.62,   13.14,
917,2018-04-22,,     3.0,    15.6,     4.0,     4.0,    16.1,     0.6,     8.7,       9,   12.57,   13.13,
917,2018-04-23,,     2.4,    15.6,     3.7,     3.7,    11.6,    -1.8,     5.6,       7,   12.39,   13.14,
917,2018-04-24,,     2.1,    15.6,    -3.8,    -3.8,     8.8,    -4.0,     3.4,       6,   12.63,   13.21,
917,2018-04-25,,     1.2,    15.6,     3.2,     3.2,    14.7,    -4.8,     5.6,       4,   12.65,   13.16,
917,2018-04-26,,     0.6,    15.6,    -1.4,    -1.4,    12.0,    -1.4,     8.0,       1,   12.63,   13.16,
917,2018-04-27,,     0.0,    15.6,     0.4,     0.4,    18.7,    -2.7,     7.7,       0,   12.59,   13.06,
917,2018-04-28,,     0.0,    15.6,     9.5,     9.5,    18.8,    -0.4,    11.1,       0,   12.58,   13.06,
917,2018-04-29,,     0.0,    15.7,    11.8,    11.8,    22.8,     3.5,    14.8,       0,   12.63,   13.01,
917,2018-04-30,,     0.0,    15.8,     4.1,     4.1,    15.2,     4.1,    10.1,       0,   12.63,   13.10,
917,2018-05-01,,     0.0,    15.8,    -1.1,    -1.1,    11.7,    -1.2,     4.8,       0,   12.64,   13.10,
917,2018-05-02,,     0.0,    15.8,     3.2,     3.2,    12.8,    -1.6,     5.4,       0,   12.61,   13.16,
917,2018-05-03,,     0.0,    15.8,     7.2,     7.2,    15.3,    -0.4,     7.1,       0,   12.61,   13.12,
