

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:46:05 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
917,2009-12-04,,     0.0,     4.2,    -4.5,    -4.5,    -4.4,   -18.9,   -12.1,       0,   13.51,   13.70,
917,2009-12-05,,     0.0,     4.2,    -9.9,    -9.9,     1.7,   -11.0,    -3.8,       0,   13.44,   13.59,
917,2009-12-06,,     0.2,     4.3,   -14.6,   -14.6,    -8.7,   -14.9,   -11.1,       3,   12.89,   13.09,
917,2009-12-07,,     0.2,     4.3,   -30.1,   -30.1,   -14.4,   -30.1,   -20.0,       3,   13.40,   13.56,
917,2009-12-08,,     0.1,     4.3,   -32.0,   -32.0,   -16.8,   -32.3,   -27.8,       3,   13.55,   13.84,
917,2009-12-09,,     0.1,     4.4,   -22.5,   -22.5,   -17.0,   -32.9,   -26.5,       2,   13.53,   13.89,
917,2009-12-10,,     0.4,     4.8,   -13.7,   -13.7,   -13.0,   -22.6,   -16.3,       6,   12.79,   13.35,
917,2009-12-11,,     0.4,     4.9,   -10.7,   -10.7,   -10.2,   -14.8,   -12.0,       6,   13.40,   13.69,
917,2009-12-12,,     0.5,     5.0,    -4.5,    -4.5,    -4.0,   -10.8,    -6.1,       7,   13.46,   13.67,
917,2009-12-13,,     0.6,     5.1,   -21.2,   -21.2,    -4.5,   -21.5,   -12.5,       9,   12.54,   13.11,
917,2009-12-14,,     0.6,     5.1,   -28.0,   -28.0,   -19.1,   -28.0,   -22.2,       9,   12.51,   12.68,
917,2009-12-15,,     0.5,     5.1,   -23.5,   -23.5,   -19.8,   -31.4,   -26.2,       9,   12.73,   13.07,
917,2009-12-16,,     1.0,     5.6,     2.9,     2.9,     3.8,   -23.4,    -3.4,      12,   12.67,   12.91,
917,2009-12-17,,     1.1,     5.7,     1.9,     1.9,     5.7,     1.7,     3.8,      10,   12.80,   13.04,
917,2009-12-18,,     1.1,     5.7,    -6.8,    -6.8,     6.2,    -6.8,     1.4,      10,   13.04,   13.41,
917,2009-12-19,,     1.1,     5.7,     1.2,     1.2,     3.5,    -8.3,    -1.5,      10,   13.12,   13.48,
917,2009-12-20,,     1.2,     5.8,    -3.7,    -3.7,     6.2,    -3.7,     2.1,      11,   13.12,   13.43,
917,2009-12-21,,     1.2,     5.8,    -1.4,    -1.4,     0.5,    -6.0,    -2.3,      11,   12.96,   13.19,
917,2009-12-22,,     1.2,     5.8,    -0.9,    -0.9,     4.9,    -2.4,     0.7,      11,   13.15,   13.46,
917,2009-12-23,,     1.2,     5.8,   -13.0,   -13.0,    -0.5,   -13.0,    -6.2,      10,   13.26,   13.52,
917,2009-12-24,,     1.2,     5.8,   -16.3,   -16.3,   -12.9,   -18.0,   -16.1,      10,   13.46,   13.72,
917,2009-12-25,,     1.2,     5.8,   -10.8,   -10.8,    -7.3,   -17.8,   -12.9,      10,   13.52,   13.74,
917,2009-12-26,,     1.2,     5.8,   -17.5,   -17.5,    -4.2,   -17.7,   -10.4,      10,   13.47,   13.66,
917,2009-12-27,,     1.2,     5.8,   -13.8,   -13.8,     1.8,   -17.6,   -11.0,      10,   13.50,   13.67,
917,2009-12-28,,     1.2,     5.8,    -9.9,    -9.9,     2.2,   -15.6,    -9.5,      10,   13.47,   13.65,
917,2009-12-29,,     1.3,     5.8,    -1.6,    -1.6,     4.6,   -10.9,    -3.5,      10,   13.39,   13.59,
917,2009-12-30,,     1.3,     5.8,   -10.0,   -10.0,     1.1,   -11.8,    -4.1,      10,   13.40,   13.54,
917,2009-12-31,,     1.3,     5.8,   -15.8,   -15.8,    -1.2,   -16.3,    -8.7,      10,   13.39,   13.54,
917,2010-01-01,,     1.5,     6.0,   -15.2,   -15.2,   -13.1,   -19.1,   -15.7,      12,   12.70,   13.04,
917,2010-01-02,,     1.6,     6.2,     2.8,     2.8,     3.3,   -15.4,    -4.7,      13,   13.41,   13.62,
917,2010-01-03,,     1.6,     6.2,    -0.6,    -0.6,     4.1,    -1.1,     1.0,      12,   13.35,   13.52,
917,2010-01-04,,     1.6,     6.2,    -8.0,    -8.0,     4.9,    -8.3,    -1.9,      12,   13.33,   13.49,
917,2010-01-05,,     1.6,     6.2,    -3.9,    -3.9,     0.6,    -7.9,    -4.2,      12,   13.41,   13.54,
917,2010-01-06,,     1.7,     6.3,   -20.5,   -20.5,    -3.9,   -20.6,   -12.7,      13,   13.16,   13.44,
917,2010-01-07,,     1.7,     6.3,   -25.9,   -25.9,   -14.7,   -25.9,   -20.0,      13,   13.55,   13.79,
917,2010-01-08,,     1.7,     6.4,   -11.7,   -11.7,    -4.2,   -27.7,   -17.9,      12,   13.68,   13.82,
917,2010-01-09,,     1.9,     6.7,     0.6,     0.6,     3.5,   -13.3,    -0.6,      13,   13.49,   13.63,
917,2010-01-10,,     1.9,     6.7,     0.9,     0.9,     6.4,    -0.4,     3.3,      11,   13.35,   13.48,
917,2010-01-11,,     1.9,     6.7,     1.0,     1.0,     6.5,    -3.9,     1.6,      11,   13.34,   13.48,
917,2010-01-12,,     1.9,     6.8,     9.6,     9.6,    10.4,     0.1,     7.8,      10,   13.36,   13.45,
917,2010-01-13,,     1.9,     6.8,     6.2,     6.2,    13.6,     6.2,     9.3,      10,   13.23,   13.37,
917,2010-01-14,,     1.9,     6.8,     1.5,     1.5,     8.9,    -1.8,     3.3,      10,   13.27,   13.43,
917,2010-01-15,,     1.9,     6.8,     3.4,     3.4,     5.9,     1.3,     3.5,      10,   13.31,   13.45,
917,2010-01-16,,     1.9,     6.8,     7.3,     7.3,     9.8,     3.1,     6.6,      10,   13.21,   13.38,
917,2010-01-17,,     1.9,     6.8,    -1.6,    -1.6,     7.3,    -1.6,     3.7,       9,   13.26,   13.41,
917,2010-01-18,,     1.9,     6.8,    -2.7,    -2.7,     5.8,    -5.4,    -0.9,       9,   13.37,   13.50,
917,2010-01-19,,     1.9,     6.8,    -2.0,    -2.0,     9.1,    -3.0,     2.3,       9,   13.34,   13.47,
917,2010-01-20,,     1.9,     6.8,    -2.4,    -2.4,     8.6,    -5.1,     0.3,       8,   13.36,   13.49,
917,2010-01-21,,     1.9,     6.8,    -4.2,    -4.2,     7.1,    -4.2,     0.5,       8,   13.36,   13.49,
917,2010-01-22,,     1.9,     6.8,    -5.4,    -5.4,     5.2,    -8.4,    -2.7,       8,   13.37,   13.50,
917,2010-01-23,,     2.0,     6.9,    -8.5,    -8.5,    -0.1,    -9.2,    -6.4,      10,   13.32,   13.50,
917,2010-01-24,,     2.9,     7.6,    -8.9,    -8.9,    -7.1,    -8.9,    -8.1,      26,   12.92,   13.08,
917,2010-01-25,,     3.1,     7.7,   -11.9,   -11.9,    -8.2,   -12.0,    -9.6,      28,   13.00,   13.13,
917,2010-01-26,,     3.1,     7.7,    -8.0,    -8.0,    -2.8,   -12.3,    -9.2,      24,   13.48,   13.62,
917,2010-01-27,,     3.1,     7.7,   -17.7,   -17.7,    -7.0,   -18.2,   -10.8,      21,   13.47,   13.66,
917,2010-01-28,,     3.1,     7.7,   -19.1,   -19.1,    -3.0,   -20.7,   -14.2,      20,   13.54,   13.70,
917,2010-01-29,,     3.1,     7.7,    -8.4,    -8.4,     1.4,   -19.1,    -6.9,      19,   13.57,   13.68,
917,2010-01-30,,     3.2,     7.7,    -4.1,    -4.1,     3.9,    -8.9,    -4.2,      18,   13.46,   13.57,
917,2010-01-31,,     3.2,     7.7,    -6.6,    -6.6,     0.0,    -6.6,    -3.9,      17,   13.43,   13.54,
917,2010-02-01,,     3.2,     7.7,   -10.7,   -10.7,    -5.3,   -10.8,    -7.2,      17,   13.50,   13.62,
917,2010-02-02,,     3.2,     7.7,    -7.4,    -7.4,     1.6,   -10.9,    -5.1,      17,   13.48,   13.60,
917,2010-02-03,,     3.2,     7.7,    -8.0,    -8.0,     2.5,    -8.0,    -2.8,      16,   13.45,   13.57,
917,2010-02-04,,     3.2,     7.7,    -5.9,    -5.9,     5.1,    -9.8,    -3.2,      16,   13.40,   13.53,
917,2010-02-05,,     3.2,     7.7,    -8.6,    -8.6,     4.7,    -8.6,    -3.4,      16,   13.40,   13.51,
917,2010-02-06,,     3.1,     7.7,   -11.1,   -11.1,     4.1,   -12.5,    -6.4,      16,   13.44,   13.56,
917,2010-02-07,,     3.1,     7.7,    -9.9,    -9.9,     1.5,   -13.4,    -8.0,      16,   13.47,   13.59,
917,2010-02-08,,     3.1,     7.7,   -21.1,   -21.1,    -2.9,   -21.1,   -10.4,      16,   13.48,   13.61,
917,2010-02-09,,     3.1,     7.7,   -14.7,   -14.7,    -5.0,   -24.1,   -13.0,      15,   13.57,   13.69,
917,2010-02-10,,     3.1,     7.7,    -3.6,    -3.6,    -0.5,   -18.3,    -7.5,      15,   13.50,   13.63,
917,2010-02-11,,     3.1,     7.8,    -7.2,    -7.2,     2.8,    -9.0,    -2.7,      15,   13.43,   13.55,
917,2010-02-12,,     3.1,     7.8,    -6.1,    -6.1,     2.5,   -10.5,    -3.2,      15,   13.43,   13.54,
917,2010-02-13,,     3.3,     7.8,     0.9,     0.9,     4.0,    -6.5,     1.1,      16,   13.37,   13.48,
917,2010-02-14,,     3.6,     8.0,   -15.2,   -15.2,     1.3,   -17.9,    -5.5,      19,   12.99,   13.13,
917,2010-02-15,,     3.6,     8.0,    -9.1,    -9.1,    -0.7,   -15.5,    -8.9,      18,   13.51,   13.66,
917,2010-02-16,,     3.6,     8.0,    -0.3,    -0.3,     4.8,   -10.2,    -2.0,      17,   13.44,   13.56,
917,2010-02-17,,     3.7,     8.1,     2.8,     2.8,     6.4,    -6.6,     1.0,      19,   13.38,   13.49,
917,2010-02-18,,     3.7,     8.1,   -13.7,   -13.7,     2.9,   -13.7,    -2.8,      19,   13.42,   13.54,
917,2010-02-19,,     3.7,     8.1,    -5.1,    -5.1,    -2.0,   -14.4,    -6.0,      19,   13.17,   13.29,
917,2010-02-20,,     3.8,     8.1,    -6.1,    -6.1,    -4.5,    -7.9,    -6.2,      20,   13.42,   13.56,
917,2010-02-21,,     3.8,     8.1,   -11.1,   -11.1,    -6.1,   -11.1,    -9.1,      20,   13.52,   13.66,
917,2010-02-22,,     3.8,     8.1,    -7.0,    -7.0,    -2.7,   -15.0,    -9.0,      20,   13.48,   13.62,
917,2010-02-23,,     3.8,     8.1,   -13.0,   -13.0,    -2.2,   -13.2,    -7.6,      20,   13.44,   13.59,
917,2010-02-24,,     3.9,     8.1,     3.0,-99.9,     4.5,   -13.0,    -1.6,      18,   13.44,   13.55,
917,2010-02-25,,     3.9,     8.2,     0.5,     0.5,     7.0,    -0.6,     2.9,      18,   13.39,   13.50,
917,2010-02-26,,     3.9,     8.2,    -0.8,    -0.8,     7.4,    -1.9,     1.9,      18,   13.36,   13.48,
917,2010-02-27,,     3.9,     8.2,    -1.3,    -1.3,     6.4,    -2.4,     1.0,      18,   13.39,   13.51,
917,2010-02-28,,     3.9,     8.2,    -1.7,    -1.7,    11.4,    -4.5,     2.6,      17,   13.34,   13.47,
917,2010-03-01,,     3.9,     8.2,    -3.5,    -3.5,    10.7,    -3.5,     1.3,      16,   13.36,   13.47,
917,2010-03-02,,     3.9,     8.2,    -2.8,    -2.8,     9.3,    -6.3,     0.6,      16,   13.37,   13.49,
917,2010-03-03,,     3.9,     8.2,    -3.2,    -3.2,    10.9,    -6.1,     1.3,      16,   13.35,   13.48,
917,2010-03-04,,     3.9,     8.2,    -3.1,    -3.1,    13.3,    -4.1,     2.1,      16,   13.34,   13.47,
917,2010-03-05,,     3.9,     8.2,     4.2,     4.2,    10.8,    -4.4,     2.8,      15,   13.35,   13.47,
917,2010-03-06,,     3.8,     8.2,    -3.1,    -3.1,     9.7,    -3.1,     3.1,      14,   13.28,   13.44,
917,2010-03-07,,     3.8,     8.2,    -0.7,    -0.7,    10.8,    -4.9,     2.1,      14,   13.35,   13.46,
917,2010-03-08,,     3.8,     8.2,    -2.4,    -2.4,    12.3,    -2.5,     3.5,      13,   13.31,   13.43,
917,2010-03-09,,     3.7,     8.2,    -2.2,    -2.2,    10.0,    -3.8,     1.9,      13,   13.30,   13.41,
917,2010-03-10,,     3.7,     8.2,    -1.8,    -1.8,     1.5,    -3.3,    -1.5,      13,   13.34,   13.47,
917,2010-03-11,,     3.7,     8.2,    -4.0,    -4.0,     3.9,    -6.6,    -1.6,      13,   13.34,   13.47,
917,2010-03-12,,     3.8,     8.2,     4.1,     4.1,     5.7,    -8.3,     0.9,      12,   13.35,   13.46,
917,2010-03-13,,     3.7,     8.2,     9.1,     9.1,    10.2,     3.4,     7.1,      11,   13.33,   13.40,
917,2010-03-14,,     3.5,     8.2,    -1.9,    -1.9,    10.4,    -1.9,     3.6,      11,   13.28,   13.41,
917,2010-03-15,,     3.5,     8.2,    -1.6,    -1.6,     7.6,    -5.8,     0.6,      11,   13.26,   13.39,
917,2010-03-16,,     3.5,     8.2,    -0.6,    -0.6,    12.9,    -5.0,     3.1,      11,   13.27,   13.39,
917,2010-03-17,,     3.2,     8.2,     6.1,     6.1,    15.8,    -1.6,     6.7,      10,   13.29,   13.38,
917,2010-03-18,,     2.9,     8.2,     1.5,     1.5,    11.8,     1.4,     7.1,       9,   13.25,   13.36,
917,2010-03-19,,     3.0,     8.3,    -3.7,    -3.7,     4.3,    -3.7,     0.5,      10,   13.31,   13.46,
917,2010-03-20,,     2.9,     8.3,    -8.0,    -8.0,    -1.3,    -9.6,    -4.9,      10,   13.44,   13.55,
917,2010-03-21,,     2.9,     8.3,     6.2,     6.2,     8.1,    -9.6,     2.4,       9,   13.39,   13.48,
917,2010-03-22,,     2.8,     8.3,     5.0,     5.0,    12.7,     4.6,     7.9,       9,   13.28,   13.39,
917,2010-03-23,,     2.8,     8.3,    -0.1,    -0.1,     6.7,    -0.1,     3.4,       9,   13.28,   13.41,
917,2010-03-24,,     2.8,     8.3,    -3.1,    -3.1,     6.8,    -3.9,     1.4,       9,   13.32,   13.45,
917,2010-03-25,,     2.7,     8.3,    -0.3,    -0.3,     8.3,    -4.7,     1.7,       8,   13.29,   13.41,
917,2010-03-26,,     2.5,     8.3,     5.2,     5.2,    10.9,    -4.1,     3.5,       8,   13.30,   13.41,
917,2010-03-27,,     2.6,     8.3,     1.9,     1.9,     5.3,     1.6,     3.0,       8,   13.31,   13.42,
917,2010-03-28,,     2.3,     8.3,    -1.2,    -1.2,    10.6,    -1.2,     4.2,       7,   13.26,   13.37,
917,2010-03-29,,     2.0,     8.3,     7.5,     7.5,    13.8,    -1.9,     7.1,       6,   13.26,   13.35,
917,2010-03-30,,     1.5,     8.3,     2.7,     2.7,    13.7,     2.6,     9.0,       4,   13.23,   13.33,
917,2010-03-31,,     1.2,     8.3,     0.0,     0.0,     7.3,    -0.3,     3.8,       4,   13.28,   13.43,
917,2010-04-01,,     0.9,     8.3,    -4.4,    -4.4,     7.3,    -4.4,     1.4,       4,   13.29,   13.41,
917,2010-04-02,,     0.8,     8.3,    -5.9,    -5.9,     7.1,    -6.4,    -0.3,       3,   13.29,   13.41,
917,2010-04-03,,     0.7,     8.3,     2.2,     2.2,     6.8,    -6.9,     0.9,       2,   13.35,   13.47,
917,2010-04-04,,     0.5,     8.3,    -1.2,    -1.2,     7.4,    -1.2,     2.3,       2,   13.27,   13.44,
917,2010-04-05,,     0.4,     8.3,    -6.1,    -6.1,     6.4,    -6.2,     0.1,       1,   13.32,   13.41,
917,2010-04-06,,     0.0,     8.3,     2.2,     2.2,     9.0,    -7.0,     2.2,       0,   13.38,   13.47,
917,2010-04-07,,     0.0,     8.3,     0.7,     0.7,     8.2,    -1.9,     3.1,       0,   13.33,   13.44,
917,2010-04-08,,     0.0,     8.3,     5.0,     5.0,     9.5,    -1.5,     4.2,       0,   13.27,   13.35,
917,2010-04-09,,     0.0,     8.3,    -2.3,    -2.3,    13.7,    -2.3,     4.7,       0,   13.23,   13.32,
917,2010-04-10,,     0.0,     8.3,    -1.7,    -1.7,     4.4,    -4.2,    -0.1,       0,   13.36,   13.48,
917,2010-04-11,,     0.0,     8.3,    -4.9,    -4.9,     5.7,    -5.0,     0.3,       0,   13.32,   13.41,
917,2010-04-12,,     0.0,     8.3,     0.3,     0.3,     3.2,    -5.0,     0.5,       0,   13.37,   13.47,
917,2010-04-13,,     0.0,     8.3,     0.7,     0.7,     3.1,    -1.3,     0.4,       0,   13.32,   13.43,
917,2010-04-14,,     1.2,     9.4,    -1.4,    -1.4,     1.6,    -1.9,     0.0,       8,   13.08,   13.20,
917,2010-04-15,,     2.9,    10.9,     1.3,     1.3,     1.4,    -1.5,     0.1,      18,   13.28,   13.42,
917,2010-04-16,,     2.9,    10.9,     2.3,     2.3,     8.9,     0.1,     3.6,      14,   13.34,   13.47,
917,2010-04-17,,     2.8,    10.9,     4.6,     4.6,    12.6,     1.5,     7.4,      10,   13.25,   13.35,
917,2010-04-18,,     2.2,    11.0,     2.8,     2.8,    16.6,     1.3,     8.4,       7,   13.22,   13.33,
917,2010-04-19,,     1.6,    11.0,     1.2,     1.2,    16.8,     1.1,     8.4,       4,   13.21,   13.31,
917,2010-04-20,,     1.2,    11.0,     2.3,     2.3,    16.6,    -0.7,     8.1,       3,   13.24,   13.32,
917,2010-04-21,,     0.0,    11.2,     9.5,     9.5,    15.7,     2.2,    10.4,       0,   13.23,   13.27,
917,2010-04-22,,     0.0,    11.3,     9.6,     9.6,    16.4,     7.7,    11.9,       0,   13.17,   13.23,
917,2010-04-23,,     0.0,    11.3,     6.2,     6.2,    17.7,     3.1,    10.9,       0,   13.16,   13.24,
917,2010-04-24,,     0.0,    11.3,    -1.1,    -1.1,     7.1,    -1.5,     2.8,       0,   13.33,   13.43,
917,2010-04-25,,     0.0,    11.3,     1.5,     1.5,    13.3,    -2.1,     5.2,       0,   13.32,   13.40,
917,2010-04-26,,     0.3,    11.3,    -5.4,    -5.4,     3.3,    -5.4,     0.1,       3,   13.41,   13.50,
917,2010-04-27,,     0.0,    11.3,     2.1,     2.1,     8.6,    -6.8,     2.3,       0,   13.37,   13.46,
917,2010-04-28,,     0.0,    11.3,     7.7,     7.7,    14.7,     7.7,    12.8,       0,   13.06,   13.05,
917,2010-04-29,,     0.6,    12.1,     0.5,     0.5,     9.0,     0.5,     4.1,       5,   13.09,   13.09,
917,2010-04-30,,     3.0,    14.7,    -0.5,    -0.5,     2.4,    -0.7,     0.6,      15,   13.17,   13.16,
917,2010-05-01,,     3.5,    15.4,     1.2,     1.2,     4.0,    -1.0,     1.2,      16,   13.28,   13.26,
917,2010-05-02,,     3.5,    15.4,     2.4,     2.4,     6.6,     0.9,     3.2,      13,   13.26,   13.24,
917,2010-05-03,,     3.4,    15.4,     2.5,     2.5,     9.1,     1.5,     4.2,      11,   13.24,   13.22,
917,2010-05-04,,     2.9,    15.7,     1.3,     1.3,    12.8,     1.2,     5.4,       8,   13.13,   13.14,
