

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:37:17 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,BATT.I-1 (volt) ,
917,1999-11-22,,     0.1,     2.1,    -3.6,     1.8,    -6.4,    -1.9,   12.71,
917,1999-11-23,,     0.1,     2.1,    -9.2,     1.6,   -10.5,    -3.7,   12.74,
917,1999-11-24,,     0.2,     2.2,    -2.0,     2.6,   -10.1,    -2.2,   12.73,
917,1999-11-25,,     0.2,     2.2,     4.0,     4.1,    -3.3,     0.8,   12.75,
917,1999-11-26,,     0.2,     2.2,     0.6,     4.3,    -0.7,     1.7,   12.68,
917,1999-11-27,,     0.4,     2.5,    -4.2,     0.5,    -4.2,    -1.8,   12.67,
917,1999-11-28,,     0.4,     2.5,    -7.1,     1.6,   -11.1,    -6.1,   12.82,
917,1999-11-29,,     0.4,     2.5,    -2.7,     5.3,    -9.0,    -3.6,   12.80,
917,1999-11-30,,     0.4,     2.5,     8.5,    11.7,    -4.0,     4.3,   12.80,
917,1999-12-01,,     0.4,     2.5,     2.5,    12.6,     2.5,     7.2,   12.73,
917,1999-12-02,,     0.4,     2.5,    -0.1,     5.4,    -1.8,     1.7,   12.79,
917,1999-12-03,,     0.5,     2.6,     0.8,     3.9,    -0.4,     1.6,   12.69,
917,1999-12-04,,     0.6,     2.6,    -9.1,     1.0,    -9.1,    -2.8,   12.65,
917,1999-12-05,,     0.6,     2.7,     0.6,     2.5,    -9.5,    -1.6,   12.85,
917,1999-12-06,,     0.6,     2.7,    -0.8,     5.8,    -0.9,     3.0,   12.69,
917,1999-12-07,,     0.6,     2.7,     1.5,     4.1,    -0.9,     1.9,   12.77,
917,1999-12-08,,     0.7,     2.7,   -10.3,     2.0,   -10.6,    -2.4,   12.67,
917,1999-12-09,,     0.7,     2.7,   -12.5,     0.2,   -13.5,    -7.6,   12.79,
917,1999-12-10,,     0.8,     2.8,    -0.6,     2.7,   -13.1,    -3.6,   12.78,
917,1999-12-11,,     0.8,     2.8,    -2.8,     2.9,    -3.6,    -0.9,   12.86,
917,1999-12-12,,     0.8,     2.9,    -1.5,     4.1,    -4.4,    -0.5,   12.84,
917,1999-12-13,,     0.8,     2.9,     4.7,     5.6,    -5.9,     2.3,   12.69,
917,1999-12-14,,     0.8,     2.9,    -5.1,     4.9,    -6.5,    -1.3,   12.63,
917,1999-12-15,,     0.9,     2.9,    -5.4,    -0.5,    -5.4,    -3.7,   12.63,
917,1999-12-16,,     1.0,     3.0,     3.9,     3.9,    -5.9,    -0.1,   12.66,
917,1999-12-17,,     1.0,     3.0,     0.9,     7.3,     0.9,     4.4,   12.89,
917,1999-12-18,,     1.0,     3.0,     3.2,     3.8,    -0.9,     1.5,   12.88,
917,1999-12-19,,     1.0,     3.1,    -9.9,     3.8,    -9.9,    -0.3,   12.69,
917,1999-12-20,,     1.0,     3.1,   -10.6,   -10.1,   -15.0,   -12.6,   12.81,
917,1999-12-21,,     1.4,     3.5,    -1.8,    -1.0,   -10.4,    -4.2,   12.64,
917,1999-12-22,,     1.4,     3.6,     0.8,     1.0,    -5.4,    -2.7,   12.63,
917,1999-12-23,,     1.4,     3.6,     3.4,     4.1,    -0.8,     1.3,   12.81,
917,1999-12-24,,     1.4,     3.6,     6.0,     9.9,     1.5,     5.3,   12.89,
917,1999-12-25,,     1.3,     3.6,     5.7,    10.9,     2.2,     7.0,   12.91,
917,1999-12-26,,     1.3,     3.6,    -4.5,     9.2,    -4.7,     0.8,   12.84,
917,1999-12-27,,     1.3,     3.6,    -0.1,    10.7,    -4.7,     4.1,   12.86,
917,1999-12-28,,     1.3,     3.6,     6.4,    11.9,    -1.0,     6.4,   12.90,
917,1999-12-29,,     1.3,     3.6,     5.0,    10.7,     2.6,     6.8,   12.92,
917,1999-12-30,,     1.3,     3.6,    -4.2,     8.1,    -4.2,     4.1,   12.91,
917,1999-12-31,,     1.3,     3.6,     2.5,     6.2,    -7.0,     0.2,   12.84,
917,2000-01-01,,     1.3,     3.6,    -1.9,     3.1,    -2.8,    -1.1,   12.73,
917,2000-01-02,,     1.3,     3.6,    -3.6,     1.6,    -6.6,    -2.1,   12.76,
917,2000-01-03,,     1.3,     3.6,   -18.3,    -2.6,   -18.8,   -10.0,   12.61,
917,2000-01-04,,     1.3,     3.7,    -4.5,    -4.5,   -23.7,   -12.7,   12.72,
917,2000-01-05,,     1.4,     3.7,    -1.0,     4.1,    -4.1,     1.0,   12.67,
917,2000-01-06,,     1.8,     4.2,    -6.1,    -0.3,    -6.1,    -3.3,   12.63,
917,2000-01-07,,     1.8,     4.2,     2.0,     2.9,   -10.9,    -2.2,   12.80,
917,2000-01-08,,     1.8,     4.2,    -0.9,     2.6,    -1.5,     0.1,   12.82,
917,2000-01-09,,     1.8,     4.2,    -0.6,     3.2,    -1.0,     1.1,   12.75,
917,2000-01-10,,     1.8,     4.2,    -4.8,     1.1,    -4.8,    -1.5,   12.68,
917,2000-01-11,,     1.8,     4.2,   -16.1,    -3.6,   -17.5,    -9.7,   12.57,
917,2000-01-12,,     1.9,     4.4,   -12.2,    -6.2,   -15.7,    -9.6,   12.57,
917,2000-01-13,,     1.9,     4.4,    -7.7,    -2.6,   -12.5,    -6.9,   12.59,
917,2000-01-14,,     2.0,     4.5,    -3.8,     0.8,   -13.8,    -5.2,   12.60,
917,2000-01-15,,     2.0,     4.6,     3.5,     3.6,   -13.1,    -4.8,   12.60,
917,2000-01-16,,     2.0,     4.6,    -5.6,     2.8,    -6.5,    -2.5,   12.65,
917,2000-01-17,,     2.1,     4.7,     0.3,     5.8,    -5.6,     0.8,   12.61,
917,2000-01-18,,     2.1,     4.7,    -2.5,     2.8,    -3.5,    -0.5,   12.88,
917,2000-01-19,,     2.2,     4.7,   -10.2,     3.8,   -10.2,    -1.4,   12.93,
917,2000-01-20,,     2.2,     4.7,   -16.0,    -1.6,   -16.1,    -9.4,   12.91,
917,2000-01-21,,     2.2,     4.8,     1.5,     3.0,   -16.9,    -6.1,   12.89,
917,2000-01-22,,     2.2,     4.8,    -7.3,     1.7,    -7.3,    -1.0,   12.80,
917,2000-01-23,,     2.2,     4.8,   -15.0,    -5.7,   -19.2,   -11.1,   12.78,
917,2000-01-24,,     2.3,     4.9,    -9.9,     1.0,   -14.5,    -7.1,   12.87,
917,2000-01-25,,     2.3,     4.9,   -12.8,    -1.7,   -13.8,    -8.9,   12.88,
917,2000-01-26,,     2.3,     5.0,     0.8,     4.9,   -14.0,    -2.9,   12.87,
917,2000-01-27,,     2.4,     5.1,    -2.9,     4.0,    -2.9,     0.0,   12.88,
917,2000-01-28,,     2.5,     5.1,    -3.9,    -1.7,    -4.7,    -3.9,   12.84,
917,2000-01-29,,     2.5,     5.1,    -4.4,     0.3,   -10.6,    -5.4,   12.88,
917,2000-01-30,,     2.5,     5.1,   -11.7,     2.2,   -13.0,    -6.9,   12.86,
917,2000-01-31,,     2.5,     5.1,   -11.4,     6.5,   -13.1,    -6.5,   12.85,
917,2000-02-01,,     2.5,     5.2,    -1.5,     5.6,   -13.1,    -4.4,   12.86,
917,2000-02-02,,     2.5,     5.2,     4.7,     7.8,    -1.6,     4.2,   12.82,
917,2000-02-03,,     2.5,     5.2,    -0.4,     5.3,    -2.7,     2.1,   12.83,
917,2000-02-04,,     2.7,     5.3,    -7.4,    -1.2,   -13.7,    -6.2,   12.84,
917,2000-02-05,,     2.7,     5.4,    -1.9,     0.7,    -7.7,    -3.6,   12.87,
917,2000-02-06,,     2.7,     5.4,    -8.3,     2.9,    -8.3,    -2.6,   12.87,
917,2000-02-07,,     2.7,     5.5,     1.1,     4.5,    -8.3,     1.2,   12.91,
917,2000-02-08,,     2.7,     5.5,     8.9,     9.4,     0.6,     5.3,   12.92,
917,2000-02-09,,     2.7,     5.5,     4.6,     9.3,     1.7,     5.5,   12.90,
917,2000-02-10,,     2.7,     5.5,   -12.5,     5.5,   -12.5,    -2.0,   12.82,
917,2000-02-11,,     2.7,     5.5,   -18.7,    -9.1,   -18.7,   -12.8,   12.72,
917,2000-02-12,,     2.7,     5.5,   -13.7,    -6.2,   -19.8,   -13.1,   12.76,
917,2000-02-13,,     2.7,     5.5,   -12.1,    -6.9,   -19.5,   -12.6,   12.83,
917,2000-02-14,,     2.8,     5.5,    -9.7,    -1.6,   -12.2,    -8.8,   12.82,
917,2000-02-15,,     3.1,     5.7,    -8.7,    -4.4,   -17.0,    -9.4,   12.75,
917,2000-02-16,,     3.2,     5.8,    -4.4,    -2.5,    -9.8,    -6.5,   12.71,
917,2000-02-17,,     3.2,     5.8,   -15.6,     0.2,   -15.6,    -6.1,   12.83,
917,2000-02-18,,     3.2,     5.8,   -16.9,     1.2,   -17.9,   -10.8,   12.81,
917,2000-02-19,,     3.2,     5.8,    -3.5,    -0.8,   -18.2,    -8.7,   12.85,
917,2000-02-20,,     3.2,     5.8,    -3.5,     3.1,   -10.7,    -2.8,   12.86,
917,2000-02-21,,     3.2,     5.8,    -1.4,     9.5,    -2.1,     3.9,   12.91,
917,2000-02-22,,     3.2,     5.9,     5.0,    10.2,    -1.1,     5.3,   12.90,
917,2000-02-23,,     3.1,     5.9,    -1.0,    11.5,    -1.6,     5.0,   12.90,
917,2000-02-24,,     3.1,     5.9,    -1.9,     9.1,    -2.7,     2.1,   12.91,
917,2000-02-25,,     3.1,     5.9,    -2.8,     8.2,    -3.1,     0.3,   12.88,
917,2000-02-26,,     3.1,     5.9,    -9.8,    -0.6,    -9.8,    -3.6,   12.75,
917,2000-02-27,,     3.1,     6.0,    -5.7,     3.2,   -10.8,    -2.2,   12.83,
917,2000-02-28,,     3.1,     6.0,     4.4,     6.3,    -8.4,     0.8,   12.89,
917,2000-02-29,,     3.1,     6.0,    -3.3,     7.6,    -3.3,     2.6,   12.85,
917,2000-03-01,,     3.1,     6.0,     0.3,     6.6,    -5.2,     0.4,   12.87,
917,2000-03-02,,     3.1,     6.0,    -3.0,     8.4,    -3.2,     1.7,   12.88,
917,2000-03-03,,     3.1,     6.0,     5.1,     9.9,    -3.4,     4.0,   12.88,
917,2000-03-04,,     3.1,     6.0,     6.4,     8.8,     2.0,     5.8,   12.90,
917,2000-03-05,,     3.1,     6.0,    -1.0,    13.4,    -1.0,     6.4,   12.88,
917,2000-03-06,,     3.1,     6.0,    -2.3,     6.9,    -2.5,     1.4,   12.87,
917,2000-03-07,,     3.1,     6.1,    -1.6,     3.2,    -3.1,    -0.8,   12.84,
917,2000-03-08,,     3.2,     6.1,    -5.8,     5.4,    -5.8,    -0.9,   12.85,
917,2000-03-09,,     3.2,     6.1,    -8.6,    -3.9,    -8.6,    -6.4,   12.72,
917,2000-03-10,,     3.2,     6.1,    -6.8,     2.5,   -10.4,    -5.3,   12.81,
917,2000-03-11,,     3.2,     6.1,    -1.8,     4.9,    -8.9,    -1.4,   12.86,
917,2000-03-12,,     3.2,     6.2,    -0.2,     4.9,    -4.4,    -0.4,   12.82,
917,2000-03-13,,     3.2,     6.2,    -1.4,     3.8,    -3.0,     0.2,   12.85,
917,2000-03-14,,     3.2,     6.2,    -5.3,     4.9,    -5.5,     0.0,   12.84,
917,2000-03-15,,     3.2,     6.3,    -8.3,     3.7,    -8.3,    -3.1,   12.76,
917,2000-03-16,,     3.2,     6.4,    -3.3,    -0.3,   -12.0,    -5.3,   12.84,
917,2000-03-17,,     3.3,     6.6,     0.9,     3.0,    -8.4,    -0.8,   12.86,
917,2000-03-18,,     3.4,     6.6,    -1.2,     5.0,    -1.2,     1.0,   12.84,
917,2000-03-19,,     3.4,     6.6,     5.5,     6.9,    -3.0,     2.8,   12.86,
917,2000-03-20,,     3.7,     6.9,    -3.3,     6.6,    -3.3,     0.4,   12.74,
917,2000-03-21,,     3.8,     6.9,    -8.3,     0.7,    -9.0,    -3.4,   12.71,
917,2000-03-22,,     3.7,     6.9,    -0.1,     8.3,    -7.4,     1.7,   12.90,
917,2000-03-23,,     3.6,     7.0,     7.9,    11.5,    -6.3,     5.4,   12.89,
917,2000-03-24,,     3.7,     7.0,    -2.2,    11.3,    -2.2,     4.4,   12.83,
917,2000-03-25,,     4.1,     7.4,    -8.2,     4.8,    -8.2,    -0.9,   12.87,
917,2000-03-26,,     4.0,     7.5,     0.9,    10.2,    -8.1,     3.0,   12.89,
917,2000-03-27,,     3.9,     7.5,     5.0,     8.5,     0.1,     4.7,   12.88,
917,2000-03-28,,     3.7,     7.5,     1.5,    13.3,    -1.1,     6.0,   12.89,
917,2000-03-29,,     3.6,     7.5,     0.9,     6.4,     0.3,     2.9,   12.81,
917,2000-03-30,,     3.9,     7.9,    -1.0,     2.7,    -1.0,     0.3,   12.78,
917,2000-03-31,,     4.0,     8.0,    -6.9,     4.0,    -7.2,    -1.6,   12.78,
917,2000-04-01,,     4.0,     8.0,    -5.6,     5.6,    -7.2,     0.7,   12.85,
917,2000-04-02,,     4.1,     8.4,    -1.4,     9.3,    -6.0,     2.2,   12.82,
917,2000-04-03,,     4.3,     8.4,   -12.5,     1.1,   -12.5,    -3.5,   12.79,
917,2000-04-04,,     3.9,     8.6,     7.5,     8.0,   -13.0,     0.2,   12.87,
917,2000-04-05,,     3.9,     8.6,     1.8,    15.5,     1.8,    10.3,   12.92,
917,2000-04-06,,     3.8,     8.7,     0.0,     5.0,    -2.2,     0.8,   12.88,
917,2000-04-07,,     3.8,     8.7,    -1.7,     4.9,    -1.7,     0.8,   12.85,
917,2000-04-08,,     3.8,     8.9,     2.6,     4.7,    -2.8,     1.2,   12.87,
917,2000-04-09,,     3.6,     8.9,     0.8,    11.5,     0.0,     5.9,   12.86,
917,2000-04-10,,     3.0,     8.9,    -1.5,    12.9,    -1.5,     6.0,   12.86,
917,2000-04-11,,     2.9,     8.9,    -2.5,     2.3,    -3.0,    -0.5,   12.85,
917,2000-04-12,,     2.8,     8.9,     3.8,     7.3,    -2.5,     2.9,   12.87,
917,2000-04-13,,     2.0,     8.9,     0.9,    10.7,     0.9,     6.7,   12.90,
917,2000-04-14,,     2.3,     9.3,   -11.5,     2.3,   -11.5,    -5.1,   12.71,
917,2000-04-15,,     2.3,     9.5,    -7.0,    -5.9,   -12.1,    -8.5,   12.71,
917,2000-04-16,,     2.4,     9.5,    -1.6,     8.5,    -6.9,     0.3,   12.87,
917,2000-04-17,,     1.8,     9.5,     5.3,    12.8,    -1.8,     6.1,   12.91,
917,2000-04-18,,     0.8,     9.5,     2.8,    14.3,     2.8,     8.2,   12.91,
917,2000-04-19,,     0.1,     9.5,     4.4,     9.9,     1.9,     5.4,   12.88,
917,2000-04-20,,     0.0,     9.5,     1.5,    14.5,    -0.3,     7.2,   12.88,
917,2000-04-21,,     0.0,     9.5,     5.5,    17.2,     1.1,     9.3,   12.89,
917,2000-04-22,,     0.0,     9.5,     3.2,    16.3,     2.4,     9.4,   12.87,
917,2000-04-23,,     0.0,     9.5,     5.4,    18.6,     5.0,    11.5,   12.88,
917,2000-04-24,,     0.0,     9.8,    -1.3,    11.2,    -1.3,     4.9,   12.88,
917,2000-04-25,,     0.0,     9.8,    -0.6,     9.6,    -0.9,     4.4,   12.86,
917,2000-04-26,,     0.0,     9.9,     5.0,    10.2,    -3.8,     4.7,   12.88,
917,2000-04-27,,     0.0,     9.9,    -2.0,    11.3,    -2.1,     5.4,   12.85,
917,2000-04-28,,     0.0,     9.9,     7.9,    14.6,    -3.6,     7.9,   12.86,
917,2000-04-29,,     0.1,    10.1,     3.1,    17.8,     3.1,     9.7,   12.86,
917,2000-04-30,,     0.1,    10.1,    -1.4,     9.4,    -1.4,     4.2,   12.83,
917,2000-05-01,,     0.0,    10.1,     3.3,    16.0,    -3.4,     7.2,   12.85,
917,2000-05-02,,     0.0,    10.1,     6.9,    22.9,     2.4,    13.8,   12.89,
917,2000-05-03,,     0.0,    10.1,     7.4,    18.5,     4.4,    11.4,   12.89,
917,2000-05-04,,     0.0,    10.1,     7.9,    18.5,     3.8,    11.9,   12.90,
917,2000-05-05,,     0.0,    10.2,     0.8,    14.5,     0.8,     8.0,   12.84,
917,2000-05-06,,     0.0,    10.2,     5.1,    11.1,     0.9,     6.4,   12.88,
917,2000-05-07,,     0.0,    10.2,    -1.1,    11.7,    -1.1,     6.3,   12.87,
917,2000-05-08,,     0.0,    10.2,    -2.1,    10.6,    -3.2,     3.7,   12.86,
917,2000-05-09,,     0.0,    10.2,     1.6,    13.4,    -3.0,     6.2,   12.87,
917,2000-05-10,,     0.0,    10.2,     3.8,    12.3,    -0.8,     6.3,   12.88,
917,2000-05-11,,     0.1,    10.4,     1.3,    12.3,     1.3,     6.7,   12.84,
917,2000-05-12,,     2.8,    11.7,    -2.8,     1.3,    -3.1,    -0.6,   12.73,
917,2000-05-13,,     2.7,    12.5,    -1.4,     7.2,    -2.6,     1.1,   12.88,
917,2000-05-14,,     2.4,    12.5,    -0.6,    11.6,    -2.7,     3.9,   12.88,
917,2000-05-15,,     1.8,    12.6,     2.5,    13.0,    -1.6,     6.7,   12.91,
917,2000-05-16,,     0.9,    12.6,     0.4,    14.8,     0.4,     7.5,   12.89,
917,2000-05-17,,     0.1,    12.6,     7.6,    15.0,    -0.7,     8.9,   12.89,
917,2000-05-18,,     0.0,    12.6,     9.5,    14.4,     4.6,     9.9,   12.89,
917,2000-05-19,,     0.0,    12.6,     6.1,    16.6,     5.7,    11.1,   12.90,
917,2000-05-20,,     0.0,    12.6,     7.2,    14.1,     2.7,     9.1,   12.89,
917,2000-05-21,,     0.0,    12.6,    11.5,    17.6,     4.0,    12.3,   12.90,
917,2000-05-22,,     0.0,    12.6,    13.0,    19.5,    10.1,    14.3,   12.90,
917,2000-05-23,,     0.0,    12.6,    12.5,    18.8,    12.3,    15.1,   12.91,
917,2000-05-24,,     0.0,    12.6,     1.1,    17.2,     1.1,    11.5,   12.88,
917,2000-05-25,,     0.0,    12.6,    12.1,    15.8,    -1.8,     9.5,   12.85,
917,2000-05-26,,     0.0,    12.6,    11.9,    17.1,     5.0,    12.1,   12.87,
917,2000-05-27,,     0.0,    12.6,     8.9,    14.6,     7.4,    11.1,   12.85,
917,2000-05-28,,     0.0,    12.6,     8.1,    19.9,     6.9,    13.0,   12.89,
917,2000-05-29,,     0.0,    12.6,     3.6,    15.6,     3.6,    10.7,   12.86,
917,2000-05-30,,     0.0,    12.7,     2.5,    10.1,     2.2,     6.2,   12.82,
917,2000-05-31,,     0.0,    12.9,     7.6,     9.9,     0.6,     6.5,   12.80,
917,2000-06-01,,     0.5,    13.6,     0.0,     7.0,    -0.2,     1.7,   12.72,
917,2000-06-02,,     0.2,    13.7,     1.3,     7.5,    -0.6,     2.8,   12.88,
917,2000-06-03,,     0.0,    13.7,     8.5,    14.6,     1.8,     9.5,   12.91,
917,2000-06-04,,     0.0,    13.8,     1.4,    13.5,     1.2,     8.4,   12.86,
917,2000-06-05,,     0.0,    13.8,     8.0,    16.8,    -0.5,    10.6,   12.87,
917,2000-06-06,,     0.0,    13.8,    11.6,    22.9,     4.6,    16.2,   12.90,
917,2000-06-07,,     0.0,    13.8,     7.9,    21.9,     7.1,    14.8,   12.90,
917,2000-06-08,,     0.0,    13.9,    15.5,    26.2,     5.4,    16.3,   12.87,
917,2000-06-09,,     0.0,    13.9,    11.1,    21.7,     9.0,    16.0,   12.88,
917,2000-06-10,,     0.0,    14.0,     7.8,    17.4,     6.9,    12.5,   12.86,
917,2000-06-11,,     0.0,    14.0,     7.4,    17.1,     5.3,    11.5,   12.86,
917,2000-06-12,,     0.0,    14.1,     5.7,    13.1,     5.0,     9.1,   12.87,
917,2000-06-13,,     0.0,    14.3,     7.7,    14.4,     3.3,     9.8,   12.83,
917,2000-06-14,,     0.0,    14.4,     8.7,    14.0,     7.6,    10.2,   12.82,
917,2000-06-15,,     0.0,    14.9,     8.1,    16.3,     7.4,    11.9,   12.82,
917,2000-06-16,,     0.0,    15.1,     6.2,    12.2,     6.2,     7.8,   12.80,
917,2000-06-17,,     0.0,    15.4,     4.2,    10.2,     4.2,     6.4,   12.80,
917,2000-06-18,,     0.0,    15.4,     6.6,    13.7,     3.1,     7.9,   12.84,
917,2000-06-19,,     0.0,    15.4,     9.1,    19.6,     5.0,    13.2,   12.87,
917,2000-06-20,,     0.0,    15.4,     8.5,    13.3,     7.8,    10.1,   12.79,
917,2000-06-21,,     0.0,    15.5,     3.1,    14.9,     3.1,     9.0,   12.83,
917,2000-06-22,,     0.0,    15.5,     9.6,    21.1,     2.9,    14.1,   12.83,
917,2000-06-23,,     0.0,    15.5,     6.7,    18.1,     6.7,    12.9,   12.86,
917,2000-06-24,,     0.0,    15.5,     5.3,    16.1,     5.3,    11.5,   12.88,
917,2000-06-25,,     0.0,    15.8,     6.8,    17.3,     5.2,    11.0,   12.82,
917,2000-06-26,,     0.0,    16.1,     7.4,    16.6,     6.0,    10.3,   12.86,
917,2000-06-27,,     0.0,    16.3,     2.0,    14.8,     2.0,     9.2,   12.84,
917,2000-06-28,,     0.0,    16.3,     3.4,    17.0,     0.9,     9.6,   12.83,
917,2000-06-29,,     0.0,    16.3,     6.8,    21.6,     3.2,    12.9,   12.83,
917,2000-06-30,,     0.0,    16.3,     6.9,    23.4,     6.6,    15.4,   12.87,
917,2000-07-01,,     0.0,    16.3,    14.3,    26.3,     6.3,    17.6,   12.84,
917,2000-07-02,,     0.0,    16.5,     9.9,    22.7,     9.7,    16.5,   12.85,
917,2000-07-03,,     0.0,    16.5,     8.7,    20.9,     8.4,    15.3,   12.87,
917,2000-07-04,,     0.0,    17.0,     7.1,    20.2,     7.1,    12.5,   12.77,
917,2000-07-05,,     0.0,    17.0,     4.0,    17.5,     4.0,    11.8,   12.85,
917,2000-07-06,,     0.0,    17.1,     8.7,    20.5,     3.6,    13.5,   12.87,
917,2000-07-07,,     0.0,    17.1,    10.7,    19.8,     8.7,    13.5,   12.83,
917,2000-07-08,,     0.0,    17.1,    10.3,    20.5,     5.3,    13.4,   12.85,
