

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:46:17 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
917,2014-10-16,,     0.0,     1.3,     7.2,     7.2,    20.6,     5.3,    12.0,       0,   12.68,   13.19,
917,2014-10-17,,     0.0,     1.3,     2.3,     2.3,    10.5,     2.3,     5.9,       0,   12.71,   13.27,
917,2014-10-18,,     0.0,     1.3,     5.3,     5.3,    12.6,    -0.9,     6.9,       0,   12.72,   13.29,
917,2014-10-19,,     0.0,     1.3,     9.1,     9.1,    16.4,     3.9,    11.5,       0,   12.75,   13.22,
917,2014-10-20,,     0.0,     1.3,     3.9,     3.9,    18.3,     1.5,     8.9,       0,   12.73,   13.22,
917,2014-10-21,,     0.0,     1.3,     9.2,     9.2,    22.1,     2.7,    11.0,       0,   12.73,   13.19,
917,2014-10-22,,     0.0,     1.3,     5.3,     5.3,    18.5,     5.2,     9.0,       0,   12.71,   13.21,
917,2014-10-23,,     0.0,     1.3,     8.8,     8.8,    11.9,     3.5,     8.1,       0,   12.76,   13.27,
917,2014-10-24,,     0.0,     1.3,     8.7,     8.7,    13.3,     8.2,    10.9,       0,   12.64,   13.23,
917,2014-10-25,,     0.0,     1.3,     3.9,     3.9,    10.9,     1.8,     6.7,       0,   12.73,   13.27,
917,2014-10-26,,     0.0,     1.3,    11.8,    11.8,    15.9,     2.3,     9.5,       0,   12.72,   13.25,
917,2014-10-27,,     0.7,     1.4,    -0.4,    -0.4,    13.3,    -0.4,     8.0,       3,   12.70,   13.26,
917,2014-10-28,,     1.1,     2.6,    -7.3,    -7.3,     0.6,    -7.3,    -1.3,       7,   12.66,   13.39,
917,2014-10-29,,     1.1,     2.9,     8.1,     8.1,     8.3,    -8.9,     0.8,       5,   12.73,   13.41,
917,2014-10-30,,     0.8,     2.9,     6.0,     6.0,    11.0,     5.2,     8.0,       1,   12.68,   13.31,
917,2014-10-31,,     0.0,     2.9,     5.3,     5.3,    11.2,    -1.3,     5.1,       0,   12.70,   13.32,
917,2014-11-01,,     0.0,     3.0,     2.0,     2.0,    16.2,     1.7,     8.1,       0,   12.76,   13.27,
917,2014-11-02,,     0.0,     3.0,     4.3,     4.3,    14.7,     0.5,     6.6,       0,   12.70,   13.29,
917,2014-11-03,,     0.0,     3.0,     0.4,     0.4,     4.3,     0.2,     1.3,       0,   12.63,   13.25,
917,2014-11-04,,     0.0,     3.0,     3.6,     3.6,     5.9,    -0.6,     2.7,       0,   12.74,   13.37,
917,2014-11-05,,     0.0,     3.1,     2.8,     2.8,     8.7,     2.6,     6.6,       0,   12.68,   13.31,
917,2014-11-06,,     0.0,     3.1,     1.0,     1.0,     9.4,    -0.9,     3.8,       0,   12.62,   13.31,
917,2014-11-07,,     0.0,     3.3,     9.7,     9.7,    14.7,     1.2,    11.1,       0,   12.62,   13.05,
917,2014-11-08,,     0.0,     3.3,     3.0,     3.0,     9.7,     0.4,     4.6,       0,   12.60,   12.87,
917,2014-11-09,,     0.0,     3.3,     5.2,     5.2,     9.8,     1.2,     7.0,       0,   12.76,   13.29,
917,2014-11-10,,     0.3,     4.5,   -12.9,   -12.9,     5.3,   -13.0,    -1.3,       2,   12.51,   12.84,
917,2014-11-11,,     0.4,     5.4,   -20.7,   -20.7,    -9.7,   -20.7,   -14.0,       3,   12.46,   13.07,
917,2014-11-12,,     0.4,     5.5,   -18.3,   -18.3,   -15.0,   -21.2,   -18.6,       3,   12.61,   13.43,
917,2014-11-13,,     0.4,     5.6,   -24.3,   -24.3,    -9.5,   -24.3,   -18.8,       3,   12.67,   13.50,
917,2014-11-14,,     0.5,     5.7,   -24.9,   -24.9,    -6.7,   -25.8,   -19.0,       4,   12.66,   13.52,
917,2014-11-15,,     0.5,     6.0,   -25.1,   -25.1,    -8.8,   -26.7,   -20.2,       4,   12.66,   13.58,
917,2014-11-16,,     0.7,     6.2,    -8.0,    -8.0,    -8.0,   -25.5,   -15.1,       5,   12.66,   13.57,
917,2014-11-17,,     0.7,     6.2,   -11.6,   -11.6,    -4.1,   -12.0,    -9.8,       4,   12.74,   13.51,
917,2014-11-18,,     0.8,     6.2,    -1.8,    -1.8,    -0.7,   -11.8,    -5.1,       4,   12.75,   13.48,
917,2014-11-19,,     0.8,     6.2,    -4.5,    -4.5,     2.4,    -4.5,    -0.8,       4,   12.71,   13.43,
917,2014-11-20,,     0.8,     6.2,    -7.6,    -7.6,     2.2,    -9.7,    -4.9,       4,   12.68,   13.46,
917,2014-11-21,,     0.8,     6.3,     3.1,     3.1,     7.4,    -7.8,     1.6,       4,   12.73,   13.42,
917,2014-11-22,,     0.8,     6.3,     2.8,     2.8,     6.5,     0.4,     3.7,       4,   12.70,   13.39,
917,2014-11-23,,     1.5,     7.3,    -0.9,    -0.9,     6.8,    -1.0,     3.0,      11,   12.68,   13.37,
917,2014-11-24,,     1.9,     7.8,    -0.1,    -0.1,     1.7,    -3.4,    -0.4,      12,   12.72,   13.43,
917,2014-11-25,,     1.9,     7.8,     1.1,     1.1,     2.2,    -2.0,     0.0,      10,   12.73,   13.45,
917,2014-11-26,,     2.3,     8.3,    -3.1,    -3.1,     1.4,    -4.1,    -1.4,      13,   12.65,   13.43,
917,2014-11-27,,     2.4,     8.3,    -1.3,    -1.3,    -1.2,    -4.9,    -3.1,      13,   12.67,   13.47,
917,2014-11-28,,     2.4,     8.3,     8.0,     8.0,     9.8,    -1.3,     6.9,      11,   12.73,   13.36,
917,2014-11-29,,     2.1,     8.3,   -21.6,   -21.6,     9.8,   -21.7,    -0.4,      10,   12.60,   13.35,
917,2014-11-30,,     1.9,     8.3,   -21.9,   -21.9,   -21.4,   -25.9,   -24.0,      10,   12.54,   13.64,
917,2014-12-01,,     1.9,     8.3,   -11.3,   -11.3,   -11.3,   -24.2,   -18.3,      10,   12.71,   13.61,
917,2014-12-02,,     1.9,     8.3,    -5.5,    -5.5,    -0.4,   -12.3,    -4.5,      10,   12.67,   13.53,
917,2014-12-03,,     1.9,     8.3,   -14.7,   -14.7,    -4.2,   -14.9,    -8.3,      10,   12.61,   13.54,
917,2014-12-04,,     1.8,     8.3,    -2.7,    -2.7,     1.7,   -15.4,    -7.5,      10,   12.58,   13.56,
917,2014-12-05,,     1.9,     8.4,    -3.1,    -3.1,     6.9,    -3.2,     2.2,       9,   12.70,   13.43,
917,2014-12-06,,     1.9,     8.4,    -2.3,    -2.3,     2.7,    -3.1,    -0.3,       9,   12.71,   13.26,
917,2014-12-07,,     2.0,     8.5,     2.8,     2.8,    10.6,    -3.7,     3.2,       9,   12.68,   13.37,
917,2014-12-08,,     2.2,     8.7,    -3.4,    -3.4,     5.2,    -3.4,     2.2,      11,   12.67,   13.41,
917,2014-12-09,,     2.3,     8.8,     2.6,     2.6,     7.5,    -7.5,     1.3,      10,   12.68,   13.43,
917,2014-12-10,,     2.3,     8.8,     9.0,     9.0,    10.7,     2.6,     8.4,      10,   12.72,   13.35,
917,2014-12-11,,     2.1,     8.8,     8.0,     8.0,    13.8,     4.9,     8.7,       8,   12.75,   13.33,
917,2014-12-12,,     2.1,     8.8,     5.6,     5.6,    12.3,     4.8,     9.2,       7,   12.66,   13.31,
917,2014-12-13,,     2.1,     8.8,     5.3,     5.3,    11.6,     2.4,     7.6,       7,   12.69,   13.35,
917,2014-12-14,,     2.0,     8.8,    -2.3,    -2.3,    10.6,    -2.4,     2.6,       7,   12.63,   13.38,
917,2014-12-15,,     2.1,     8.9,    -7.1,    -7.1,    -1.7,    -7.1,    -3.3,       8,   12.53,   12.90,
917,2014-12-16,,     2.1,     8.9,   -12.7,   -12.7,    -1.3,   -14.9,   -10.0,       8,   12.73,   13.41,
917,2014-12-17,,     2.1,     8.9,    -4.8,    -4.8,     1.2,   -13.9,    -7.2,       8,   12.75,   13.45,
917,2014-12-18,,     2.2,     9.0,    -7.0,    -7.0,     2.9,    -7.2,    -1.8,       7,   12.74,   13.39,
917,2014-12-19,,     2.3,     9.1,    -0.6,    -0.6,     4.6,    -7.7,    -0.2,       8,   12.79,   13.44,
917,2014-12-20,,     2.3,     9.1,     1.6,     1.6,     5.7,    -6.6,     0.9,       8,   12.73,   13.43,
917,2014-12-21,,     2.3,     9.1,    -1.4,    -1.4,     4.2,    -3.2,     0.5,       8,   12.71,   13.43,
917,2014-12-22,,     2.6,     9.4,     0.1,     0.1,     4.3,    -2.3,     2.4,       9,   12.65,   13.02,
917,2014-12-23,,     2.7,     9.6,    -0.8,    -0.8,     2.1,    -1.3,    -0.2,      10,   12.73,   13.43,
917,2014-12-24,,     2.7,     9.6,     3.6,     3.6,     4.0,    -4.9,     0.2,       9,   12.70,   13.44,
917,2014-12-25,,     3.1,    10.1,    -4.2,    -4.2,     4.8,    -4.2,     0.4,      14,   12.55,   12.98,
917,2014-12-26,,     3.0,    10.5,    -6.6,    -6.6,    -4.2,   -15.8,    -8.7,      14,   12.48,   12.89,
917,2014-12-27,,     3.0,    11.0,    -8.9,    -8.9,    -5.0,   -16.4,    -9.4,      14,   12.64,   13.32,
917,2014-12-28,,     3.0,    11.0,    -6.1,    -6.1,    -2.2,   -10.8,    -6.5,      14,   12.66,   13.36,
917,2014-12-29,,     3.0,    11.1,   -14.1,   -14.1,    -4.2,   -14.1,    -7.9,      14,   12.48,   12.95,
917,2014-12-30,,     3.1,    11.2,   -28.6,   -28.6,   -13.9,   -28.8,   -18.2,      15,   12.41,   12.84,
917,2014-12-31,,     3.1,    11.3,    -6.9,    -6.9,    -6.1,   -30.7,   -17.3,      15,   12.57,   13.38,
917,2015-01-01,,     3.1,    11.3,    -2.0,    -2.0,    -1.3,    -7.1,    -4.2,      14,   12.81,   13.41,
917,2015-01-02,,     3.1,    11.3,    -0.8,    -0.8,     3.4,    -6.7,    -1.1,      14,   12.79,   13.39,
917,2015-01-03,,     3.0,    11.3,   -18.4,   -18.4,     4.5,   -18.4,    -3.7,      14,   12.72,   13.41,
917,2015-01-04,,     3.0,    11.3,   -20.2,   -20.2,   -14.5,   -24.1,   -19.1,      14,   12.61,   13.56,
917,2015-01-05,,     3.1,    11.4,   -10.9,   -10.9,   -10.9,   -23.3,   -20.5,      15,   12.47,   13.18,
917,2015-01-06,,     3.6,    11.9,    -9.4,    -9.4,    -0.2,   -15.8,   -10.3,      16,   12.68,   13.47,
917,2015-01-07,,     3.9,    12.2,   -13.5,   -13.5,    -8.3,   -14.1,   -12.4,      18,   12.51,   13.04,
917,2015-01-08,,     4.1,    12.4,     1.6,     1.6,     6.2,   -17.4,    -4.0,      19,   12.73,   13.33,
917,2015-01-09,,     4.2,    12.6,   -15.4,   -15.4,     1.6,   -21.9,   -14.1,      20,   12.69,   13.53,
917,2015-01-10,,     4.2,    12.6,     0.5,     0.5,     1.1,   -25.3,    -9.0,      19,   12.78,   13.52,
917,2015-01-11,,     4.3,    12.7,    -5.1,    -5.1,     2.2,    -7.5,    -1.6,      20,   12.73,   13.43,
917,2015-01-12,,     4.3,    12.7,   -14.4,   -14.4,    -2.3,   -16.7,    -9.8,      20,   12.66,   13.48,
917,2015-01-13,,     4.3,    12.7,    -4.2,    -4.2,     2.9,   -14.6,    -6.4,      19,   12.67,   13.49,
917,2015-01-14,,     4.3,    12.7,    -0.1,    -0.1,     1.3,    -9.8,    -2.9,      19,   12.72,   13.46,
917,2015-01-15,,     4.3,    12.7,     2.6,     2.6,     5.5,    -1.8,     1.4,      19,   12.65,   13.40,
917,2015-01-16,,     4.3,    12.7,     4.2,     4.2,    10.3,     2.1,     4.9,      19,   12.74,   13.38,
917,2015-01-17,,     4.5,    12.9,    -0.1,    -0.1,     7.0,    -0.7,     3.6,      20,   12.75,   13.39,
917,2015-01-18,,     4.6,    13.0,     2.6,     2.6,     5.4,    -1.4,     2.1,      20,   12.68,   13.41,
917,2015-01-19,,     4.7,    13.1,     0.8,     0.8,     9.4,     0.7,     4.0,      19,   12.75,   13.38,
917,2015-01-20,,     4.7,    13.1,    -0.3,    -0.3,     3.2,    -2.0,     0.7,      19,   12.69,   13.41,
917,2015-01-21,,     4.7,    13.1,    -3.0,    -3.0,     0.9,    -4.1,    -1.4,      19,   12.68,   13.45,
917,2015-01-22,,     4.7,    13.1,     0.9,     0.9,     1.9,    -7.3,    -1.2,      19,   12.71,   13.46,
917,2015-01-23,,     4.7,    13.1,     1.9,     1.9,     5.9,     0.8,     3.1,      18,   12.68,   13.41,
917,2015-01-24,,     4.8,    13.2,     6.2,     6.2,     6.5,    -1.6,     3.5,      18,   12.70,   13.40,
917,2015-01-25,,     4.6,    13.3,     4.7,     4.7,     7.5,     0.6,     4.6,      17,   12.54,   13.38,
917,2015-01-26,,     4.6,    13.3,     8.6,     8.6,    10.5,     4.6,     8.1,      16,   12.69,   13.34,
917,2015-01-27,,     4.4,    13.3,    11.7,    11.7,    14.7,     7.7,    11.1,      15,   12.55,   13.31,
917,2015-01-28,,     4.1,    13.3,     7.9,     7.9,    12.8,     7.7,    10.3,      14,   12.78,   13.31,
917,2015-01-29,,     4.1,    13.3,    -7.0,    -7.0,     8.3,    -7.0,     0.9,      14,   12.64,   13.40,
917,2015-01-30,,     4.1,    13.3,    -2.4,    -2.4,     7.1,    -7.0,     0.3,      14,   12.70,   13.45,
917,2015-01-31,,     4.1,    13.3,    -4.9,    -4.9,    10.8,    -7.7,    -1.2,      14,   12.63,   13.43,
917,2015-02-01,,     4.2,    13.4,   -16.9,   -16.9,    -1.4,   -16.9,    -8.6,      15,   12.53,   13.52,
917,2015-02-02,,     4.2,    13.5,    -0.6,    -0.6,     0.0,   -22.1,    -8.7,      15,   12.71,   13.58,
917,2015-02-03,,     4.3,    13.7,    -6.1,    -6.1,     2.8,   -11.2,    -2.2,      16,   12.66,   13.48,
917,2015-02-04,,     4.4,    13.9,   -22.2,   -22.2,    -6.1,   -22.2,   -11.9,      18,   12.62,   13.56,
917,2015-02-05,,     4.5,    14.1,     1.5,     1.5,     2.0,   -25.6,    -7.7,      18,   12.71,   13.58,
917,2015-02-06,,     4.5,    14.1,     9.2,     9.2,     9.8,     0.8,     5.9,      16,   12.69,   13.41,
917,2015-02-07,,     4.4,    14.1,     9.7,     9.7,    14.5,     7.5,    10.9,      14,   12.68,   13.32,
917,2015-02-08,,     4.2,    14.4,     5.8,     5.8,    10.2,     5.8,     8.1,      13,   12.68,   13.22,
917,2015-02-09,,     4.1,    14.4,    -2.5,    -2.5,     9.6,    -2.5,     4.5,      13,   12.68,   13.35,
917,2015-02-10,,     4.1,    14.4,     5.2,     5.2,     8.4,    -2.6,     3.6,      12,   12.76,   13.32,
917,2015-02-11,,     4.0,    14.4,    -2.9,    -2.9,     5.4,    -6.4,    -2.3,      12,   12.68,   13.45,
917,2015-02-12,,     3.9,    14.5,     3.6,     3.6,     3.7,    -4.8,    -2.5,      11,   12.69,   13.49,
917,2015-02-13,,     4.0,    14.6,     7.5,     7.5,     8.2,     2.3,     6.1,      12,   12.70,   13.39,
917,2015-02-14,,     3.8,    14.7,     2.0,     2.0,    11.4,     0.7,     6.5,      11,   12.69,   13.31,
917,2015-02-15,,     3.8,    14.7,     0.2,     0.2,     9.6,    -0.2,     3.0,      11,   12.64,   13.39,
917,2015-02-16,,     3.8,    14.7,    -2.1,    -2.1,     4.3,    -2.2,     0.5,      11,   12.64,   13.43,
917,2015-02-17,,     3.8,    14.7,    -7.5,    -7.5,    -1.2,    -7.6,    -3.3,       9,   12.64,   13.47,
917,2015-02-18,,     3.9,    14.9,    -5.9,    -5.9,    -4.9,    -9.9,    -7.1,      10,   12.63,   13.54,
917,2015-02-19,,     4.0,    15.0,     3.5,     3.5,     5.8,    -5.9,     1.0,      10,   12.66,   13.45,
917,2015-02-20,,     4.0,    15.1,     2.6,     2.6,     7.0,     2.0,     4.2,      11,   12.70,   13.40,
917,2015-02-21,,     4.4,    15.6,   -10.9,   -10.9,     2.6,   -10.9,    -1.7,      15,   12.62,   13.43,
917,2015-02-22,,     4.6,    16.4,   -22.3,   -22.3,    -7.8,   -23.1,   -12.7,      17,   12.51,   13.59,
917,2015-02-23,,     4.3,    16.4,    -8.1,    -8.1,    -4.3,   -25.0,   -14.1,      16,   12.57,   13.62,
917,2015-02-24,,     4.0,    16.4,     1.7,     1.7,     5.3,    -8.0,     0.3,      14,   12.67,   13.50,
917,2015-02-25,,     4.5,    16.8,    -1.7,    -1.7,     7.4,    -1.8,     3.4,      19,   12.64,   13.42,
917,2015-02-26,,     4.6,    16.9,   -24.0,   -24.0,    -1.3,   -24.0,   -11.2,      18,   12.59,   13.56,
917,2015-02-27,,     4.6,    16.9,   -22.9,   -22.9,    -9.7,   -24.8,   -17.6,      18,   12.56,   13.65,
917,2015-02-28,,     4.6,    16.9,   -13.2,   -13.2,    -6.2,   -25.3,   -14.4,      17,   12.62,   13.64,
917,2015-03-01,,     4.6,    16.9,    -9.4,    -9.4,    -7.3,   -15.1,   -11.0,      17,   12.55,   13.61,
917,2015-03-02,,     4.8,    17.1,    -9.5,    -9.5,    -0.5,   -11.1,    -6.6,      20,   12.64,   13.53,
917,2015-03-03,,     5.0,    17.2,   -16.5,   -16.5,    -2.5,   -16.5,    -7.4,      23,   12.63,   13.55,
917,2015-03-04,,     5.0,    17.2,   -17.2,   -17.2,   -10.5,   -18.9,   -15.3,      22,   12.58,   13.64,
917,2015-03-05,,     5.0,    17.2,    -1.2,    -1.2,    -1.0,   -17.6,    -8.1,      21,   12.53,   13.57,
917,2015-03-06,,     5.0,    17.2,     3.2,     3.2,     6.1,    -4.1,     2.2,      20,   12.67,   13.45,
917,2015-03-07,,     5.0,    17.2,    -5.9,    -5.9,     9.6,    -5.9,     3.2,      19,   12.64,   13.39,
917,2015-03-08,,     5.0,    17.2,    -3.9,    -3.9,     7.8,    -7.7,    -0.2,      18,   12.62,   13.43,
917,2015-03-09,,     5.0,    17.2,     4.9,     4.9,    10.0,    -4.7,     2.8,      17,   12.58,   13.40,
917,2015-03-10,,     5.0,    17.2,     6.4,     6.4,    13.6,     2.4,     7.6,      16,   12.72,   13.33,
917,2015-03-11,,     5.0,    17.2,     0.2,     0.2,    13.7,    -2.3,     5.1,      15,   12.72,   13.33,
917,2015-03-12,,     4.9,    17.2,     6.2,     6.2,    16.3,     0.1,     8.8,      14,   12.68,   13.31,
917,2015-03-13,,     4.3,    17.2,     5.2,     5.2,    13.0,     5.2,     8.3,      12,   12.70,   13.30,
917,2015-03-14,,     4.2,    17.2,     0.7,     0.7,    13.5,    -1.1,     6.2,      11,   12.67,   13.32,
917,2015-03-15,,     3.1,    17.2,    11.3,    11.3,    17.1,     0.4,    11.7,       7,   12.68,   13.29,
917,2015-03-16,,     2.2,    17.2,     8.1,     8.1,    11.4,     7.5,     9.3,       6,   12.66,   13.32,
917,2015-03-17,,     2.0,    17.2,    -2.3,    -2.3,     8.1,    -2.3,    -0.3,       5,   12.65,   13.36,
917,2015-03-18,,     2.1,    17.2,     0.7,     0.7,     1.8,    -2.3,    -0.2,       6,   12.62,   13.44,
917,2015-03-19,,     2.3,    17.3,     3.2,     3.2,     3.6,    -0.5,     1.3,       7,   12.65,   13.45,
917,2015-03-20,,     2.1,    17.3,     7.8,     7.8,    11.9,    -2.3,     6.0,       6,   12.72,   13.35,
917,2015-03-21,,     1.6,    17.3,     5.5,     5.5,    12.9,     4.4,     7.9,       4,   12.71,   13.29,
917,2015-03-22,,     1.0,    17.3,     4.6,     4.6,    15.1,     0.8,     8.3,       3,   12.69,   13.32,
917,2015-03-23,,     0.6,    17.3,     3.1,     3.1,    10.9,     1.1,     5.3,       2,   12.67,   13.33,
917,2015-03-24,,     0.4,    17.3,     2.5,     2.5,    11.4,     2.1,     5.3,       1,   12.66,   13.33,
917,2015-03-25,,     0.0,    17.3,    -3.4,    -3.4,     3.0,    -3.4,    -0.1,       0,   12.61,   13.40,
917,2015-03-26,,     0.0,    17.3,     5.0,     5.0,     7.0,    -3.5,     2.8,       0,   12.66,   13.38,
917,2015-03-27,,     0.0,    17.3,     8.5,     8.5,    13.2,     4.2,     9.0,       0,   12.73,   13.30,
917,2015-03-28,,     0.0,    17.3,     8.4,     8.4,    18.1,     3.6,    11.3,       0,   12.68,   13.22,
917,2015-03-29,,     0.2,    17.4,     4.1,     4.1,    15.5,     1.9,     7.6,       1,   12.62,   13.31,
917,2015-03-30,,     0.0,    17.4,     7.1,     7.1,    12.2,     2.0,     7.1,       0,   12.72,   13.34,
917,2015-03-31,,     0.0,    17.4,     3.6,     3.6,    15.5,     3.6,     8.8,       0,   12.73,   13.26,
917,2015-04-01,,     0.0,    17.4,     4.2,     4.2,    20.5,     1.5,    11.2,       0,   12.66,   13.22,
917,2015-04-02,,     0.0,    17.4,    -2.4,    -2.4,     6.7,    -2.5,     2.4,       0,   12.61,   13.35,
917,2015-04-03,,     0.0,    17.4,    -0.2,    -0.2,     3.3,    -4.5,    -1.0,       0,   12.57,   13.45,
917,2015-04-04,,     0.0,    17.4,    -4.0,    -4.0,     7.5,    -4.1,     1.2,       0,   12.71,   13.41,
917,2015-04-05,,     0.0,    17.5,    -1.5,    -1.5,     9.2,    -5.8,     1.9,       0,   12.76,   13.38,
917,2015-04-06,,     0.0,    17.5,    -3.5,    -3.5,     2.5,    -4.3,    -1.2,       0,   12.57,   13.40,
917,2015-04-07,,     0.0,    17.5,    -1.9,    -1.9,     0.7,    -3.7,    -2.0,       0,   12.71,   13.43,
917,2015-04-08,,     0.0,    17.5,    -2.3,    -2.3,     8.9,    -2.3,     2.1,       0,   12.69,   13.41,
917,2015-04-09,,     0.0,    17.5,    -1.8,    -1.8,     8.9,    -4.3,     3.0,       0,   12.67,   13.36,
917,2015-04-10,,     0.0,    17.5,    -2.5,    -2.5,    12.4,    -3.6,     3.4,       0,   12.69,   13.32,
917,2015-04-11,,     0.0,    17.6,     2.8,     2.8,    13.8,    -2.9,     6.0,       0,   12.68,   13.31,
917,2015-04-12,,     0.0,    17.6,     2.3,     2.3,    14.1,     1.7,     7.5,       0,   12.71,   13.30,
917,2015-04-13,,     0.0,    17.6,     1.9,     1.9,     6.8,    -0.8,     2.6,       0,   12.70,   13.41,
917,2015-04-14,,     0.0,    17.6,     3.1,     3.1,    11.8,    -3.7,     5.3,       0,   12.69,   13.36,
917,2015-04-15,,     0.4,    17.7,     0.4,     0.4,    17.2,     0.4,     8.9,       4,   12.66,   13.28,
917,2015-04-16,,     0.0,    17.7,    -4.3,    -4.3,     8.5,    -4.5,     2.1,       0,   12.56,   13.38,
917,2015-04-17,,     0.0,    17.7,     0.9,     0.9,    13.8,    -4.6,     5.3,       0,   12.72,   13.32,
917,2015-04-18,,     0.0,    17.7,     2.5,     2.5,    17.1,    -1.3,     8.5,       0,   12.69,   13.26,
917,2015-04-19,,     0.0,    17.7,    -1.0,    -1.0,     9.8,    -1.5,     3.4,       0,   12.67,   13.39,
917,2015-04-20,,     0.0,    17.7,    -4.6,    -4.6,     8.2,    -4.6,     1.9,       0,   12.59,   13.39,
917,2015-04-21,,     0.0,    17.7,     3.0,     3.0,    13.4,    -5.5,     5.0,       0,   12.63,   13.33,
917,2015-04-22,,     0.0,    17.8,     6.3,     6.3,    15.9,    -1.2,     8.2,       0,   12.66,   13.27,
917,2015-04-23,,     0.0,    17.8,     8.9,     8.9,    17.4,    -0.5,    10.0,       0,   12.77,   13.23,
917,2015-04-24,,     0.0,    17.9,     5.8,     5.8,    14.4,     1.1,     7.8,       0,   12.74,   13.27,
917,2015-04-25,,     0.2,    17.9,     3.6,     3.6,     9.7,    -0.8,     5.6,       1,   12.71,   13.33,
917,2015-04-26,,     0.0,    17.9,    -0.5,    -0.5,     8.7,    -0.5,     3.7,       0,   12.51,   13.33,
917,2015-04-27,,     0.0,    17.9,    -2.9,    -2.9,     3.9,    -3.2,    -0.3,       0,   12.55,   13.36,
917,2015-04-28,,     0.0,    17.9,     2.1,     2.1,    13.1,    -4.6,     5.2,       0,   12.75,   13.31,
917,2015-04-29,,     0.0,    17.9,     3.7,     3.7,    18.2,    -0.1,     9.7,       0,   12.74,   13.22,
917,2015-04-30,,     0.0,    17.9,     6.7,     6.7,    21.7,     1.8,    12.9,       0,   12.68,   13.14,
917,2015-05-01,,     0.0,    17.9,     7.0,     7.0,    14.6,     1.8,     8.9,       0,   12.75,   13.24,
917,2015-05-02,,     0.0,    17.9,     4.6,     4.6,    18.2,     2.8,    10.2,       0,   12.72,   13.21,
917,2015-05-03,,     0.0,    17.9,     4.1,     4.1,    15.8,     2.0,     8.9,       0,   12.69,   13.24,
917,2015-05-04,,     0.0,    17.9,     6.9,     6.9,    14.7,     1.3,     7.9,       0,   12.66,   13.25,
917,2015-05-05,,     0.0,    17.9,     9.5,     9.5,    19.8,     2.3,    12.5,       0,   12.73,   13.17,
