

Montana (PST) SNOTEL Site Rocky Boy - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:46:13 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
917,2012-10-24,,     0.2,     3.4,    -7.4,    -7.4,    -0.4,    -7.4,    -4.8,       2,   13.14,   13.52,
917,2012-10-25,,     0.2,     3.6,    -6.9,    -6.9,    -1.3,   -10.4,    -6.5,       2,   13.24,   13.56,
917,2012-10-26,,     0.3,     4.0,    -7.4,    -7.4,    -6.5,    -7.6,    -7.1,       3,   12.85,   13.21,
917,2012-10-27,,     0.3,     4.0,    -6.8,    -6.8,     2.2,   -11.8,    -4.6,       2,   13.09,   13.55,
917,2012-10-28,,     0.3,     4.0,    -1.3,    -1.3,    -0.4,    -7.1,    -2.9,       2,   13.23,   13.54,
917,2012-10-29,,     0.0,     4.0,     4.4,     4.4,     9.1,    -1.6,     4.2,       0,   13.10,   13.45,
917,2012-10-30,,     0.0,     4.2,     6.9,     6.9,    13.1,     0.4,     6.8,       0,   13.04,   13.41,
917,2012-10-31,,     0.0,     4.2,     4.9,     4.9,    13.6,     4.6,    10.2,       0,   13.00,   13.31,
917,2012-11-01,,     0.0,     4.3,     5.0,     5.0,     9.4,     4.1,     6.5,       0,   13.04,   13.36,
917,2012-11-02,,     0.0,     4.3,     5.6,     5.6,    13.2,     4.7,     8.1,       0,   13.06,   13.33,
917,2012-11-03,,     0.0,     4.3,     2.4,     2.4,     7.5,     1.2,     3.8,       0,   13.12,   13.39,
917,2012-11-04,,     0.0,     4.4,     7.4,     7.4,    10.1,    -1.7,     5.4,       0,   13.09,   13.39,
917,2012-11-05,,     0.0,     4.4,    10.1,    10.1,    10.4,     1.4,     7.2,       0,   13.15,   13.35,
917,2012-11-06,,     0.0,     4.4,     7.6,     7.6,    14.5,     1.5,     9.6,       0,   13.13,   13.33,
917,2012-11-07,,     0.0,     4.4,    12.2,    12.2,    12.8,     2.4,     8.8,       0,   13.04,   13.33,
917,2012-11-08,,     0.0,     4.5,    -2.0,    -2.0,    14.8,    -2.1,     8.1,       0,   12.96,   13.16,
917,2012-11-09,,     0.2,     4.8,    -4.5,    -4.5,    -1.7,    -4.5,    -3.0,       2,   12.68,   12.80,
917,2012-11-10,,     0.6,     5.2,   -10.7,   -10.7,    -2.9,   -10.7,    -5.8,       8,   12.69,   12.78,
917,2012-11-11,,     0.6,     5.3,   -14.3,   -14.3,   -10.7,   -17.2,   -14.4,       6,   13.02,   13.27,
917,2012-11-12,,     0.7,     5.4,    -4.9,    -4.9,    -4.3,   -15.4,    -8.7,       6,   13.06,   13.50,
917,2012-11-13,,     0.8,     5.4,     0.5,     0.5,     2.0,    -5.1,    -1.2,       5,   13.12,   13.45,
917,2012-11-14,,     0.8,     5.4,     1.8,     1.8,     3.7,    -0.3,     1.5,       5,   13.18,   13.44,
917,2012-11-15,,     0.8,     5.4,    -5.7,    -5.7,     4.5,    -7.1,     0.5,       5,   13.10,   13.43,
917,2012-11-16,,     0.8,     5.4,     2.8,     2.8,     6.0,    -6.1,    -0.4,       5,   13.14,   13.48,
917,2012-11-17,,     0.8,     5.4,     5.5,     5.5,     8.2,     1.7,     5.8,       4,   13.16,   13.43,
917,2012-11-18,,     0.8,     5.4,     3.6,     3.6,     9.9,     3.6,     6.9,       4,   13.18,   13.40,
917,2012-11-19,,     0.8,     5.4,     2.2,     2.2,     9.0,     1.5,     4.5,       4,   13.23,   13.42,
917,2012-11-20,,     0.8,     5.4,     8.7,     8.7,    10.0,    -3.2,     5.2,       3,   13.20,   13.43,
917,2012-11-21,,     0.8,     5.4,     5.6,     5.6,    11.4,     5.6,     9.5,       2,   13.05,   13.24,
917,2012-11-22,,     0.4,     5.5,    -0.9,    -0.9,     7.5,    -0.9,     3.7,       1,   13.04,   13.33,
917,2012-11-23,,     0.6,     5.7,    -9.8,    -9.8,    -0.8,   -12.7,    -6.7,       3,   13.09,   13.52,
917,2012-11-24,,     0.6,     5.7,     7.2,     7.2,     7.8,   -11.2,     2.3,       2,   13.27,   13.48,
917,2012-11-25,,     0.6,     5.7,    -4.5,    -4.5,     7.1,    -5.6,     0.7,       2,   13.02,   13.33,
917,2012-11-26,,     0.8,     6.0,    -9.5,    -9.5,    -0.5,    -9.5,    -4.1,       4,   12.84,   13.08,
917,2012-11-27,,     0.8,     6.2,    -9.1,    -9.1,     0.4,   -11.7,    -6.0,       4,   13.16,   13.52,
917,2012-11-28,,     0.9,     6.2,     3.4,     3.4,     4.0,    -9.2,    -2.2,       3,   13.27,   13.52,
917,2012-11-29,,     0.9,     6.2,    -1.4,    -1.4,     8.9,    -1.7,     3.1,       3,   13.23,   13.47,
917,2012-11-30,,     1.0,     6.2,     7.5,     7.5,     8.0,    -1.4,     5.6,       3,   13.20,   13.44,
917,2012-12-01,,     0.9,     6.2,     5.1,     5.1,     9.2,     2.1,     5.8,       2,   12.83,   12.96,
917,2012-12-02,,     0.9,     6.2,     4.7,     4.7,     9.0,     4.4,     6.2,       2,   13.08,   13.34,
917,2012-12-03,,     0.7,     6.6,     1.4,     1.4,     9.6,     1.3,     6.0,       1,   12.85,   12.92,
917,2012-12-04,,     0.7,     6.6,     0.9,     0.9,     5.4,     0.6,     2.6,       1,   13.02,   13.35,
917,2012-12-05,,     0.7,     6.6,     7.7,     7.7,     8.5,    -1.3,     4.3,       1,   13.13,   13.39,
917,2012-12-06,,     0.0,     6.6,    -1.6,    -1.6,     9.9,    -1.7,     4.9,       0,   13.04,   13.37,
917,2012-12-07,,     0.0,     6.6,    -4.6,    -4.6,     0.1,    -4.6,    -1.6,       0,   13.11,   13.46,
917,2012-12-08,,     0.3,     6.8,    -3.2,    -3.2,    -0.7,    -7.1,    -3.2,       1,   13.15,   13.49,
917,2012-12-09,,     0.6,     7.0,   -17.9,   -17.9,    -3.1,   -17.9,   -11.4,       3,   12.70,   13.03,
917,2012-12-10,,     0.8,     7.2,    -3.3,    -3.3,    -3.2,   -23.1,   -10.9,       4,   13.05,   13.50,
917,2012-12-11,,     1.0,     7.4,    -3.9,    -3.9,    -1.2,    -5.9,    -3.2,       5,   12.93,   13.48,
917,2012-12-12,,     1.1,     7.5,    -0.2,    -0.2,     3.1,    -4.6,     0.5,       4,   12.72,   13.13,
917,2012-12-13,,     1.2,     7.5,    -2.9,    -2.9,     2.0,    -3.5,    -1.4,       5,   12.70,   13.20,
917,2012-12-14,,     1.2,     7.5,    -1.3,    -1.3,     1.5,    -5.0,    -1.2,       5,   12.93,   13.43,
917,2012-12-15,,     1.0,     7.5,   -10.6,   -10.6,     2.4,   -10.8,    -2.2,       5,   13.05,   13.44,
917,2012-12-16,,     1.0,     7.6,    -6.9,    -6.9,     0.9,   -13.1,    -6.6,       5,   13.08,   13.51,
917,2012-12-17,,     1.0,     7.6,    -8.8,    -8.8,     1.1,    -8.8,    -3.2,       5,   13.08,   13.50,
917,2012-12-18,,     1.2,     7.7,    -1.7,    -1.7,     3.6,   -10.7,    -1.3,       5,   13.15,   13.47,
917,2012-12-19,,     1.2,     7.8,    -6.6,    -6.6,    -1.7,    -6.7,    -4.5,       5,   13.02,   13.48,
917,2012-12-20,,     1.2,     7.8,    -1.4,    -1.4,    -1.4,   -10.8,    -6.2,       5,   13.11,   13.55,
917,2012-12-21,,     1.2,     7.8,     4.2,     4.2,     4.6,    -1.5,     2.2,       5,   13.13,   13.47,
917,2012-12-22,,     1.2,     7.8,    -3.7,    -3.7,     6.5,    -3.7,     2.6,       5,   13.09,   13.45,
917,2012-12-23,,     1.0,     7.8,   -12.5,   -12.5,    -3.8,   -13.5,    -9.0,       5,   13.12,   13.55,
917,2012-12-24,,     1.0,     7.8,   -16.1,   -16.1,    -1.4,   -16.8,   -10.4,       5,   13.20,   13.59,
917,2012-12-25,,     1.0,     7.8,   -19.2,   -19.2,   -13.5,   -19.2,   -16.2,       5,   13.02,   13.37,
917,2012-12-26,,     1.0,     7.9,   -14.4,   -14.4,    -8.8,   -25.7,   -17.2,       5,   13.19,   13.66,
917,2012-12-27,,     1.2,     8.0,   -10.1,   -10.1,    -5.0,   -14.4,    -8.7,       6,   13.23,   13.61,
917,2012-12-28,,     1.2,     8.0,    -3.6,    -3.6,    -0.6,   -14.7,    -7.5,       6,   13.21,   13.60,
917,2012-12-29,,     1.2,     8.0,    -4.7,    -4.7,    -1.6,    -5.8,    -3.9,       6,   13.23,   13.58,
917,2012-12-30,,     1.2,     8.0,    -5.2,    -5.2,    -0.5,    -5.3,    -3.2,       6,   13.18,   13.56,
917,2012-12-31,,     1.2,     8.0,    -7.1,    -7.1,    -2.4,    -7.7,    -5.1,       5,   13.11,   13.50,
917,2013-01-01,,     1.2,     8.0,    -2.8,    -2.8,    -2.2,    -9.8,    -5.2,       5,   12.86,   13.58,
917,2013-01-02,,     1.3,     8.1,    -5.2,    -5.2,     1.5,    -5.6,    -2.5,       7,   13.00,   13.23,
917,2013-01-03,,     1.3,     8.1,    -3.5,    -3.5,    -0.8,    -8.6,    -4.6,       6,   13.13,   13.56,
917,2013-01-04,,     1.4,     8.2,     4.3,     4.3,     5.8,    -3.5,     2.6,       7,   13.18,   13.49,
917,2013-01-05,,     1.3,     8.2,    -2.7,    -2.7,     5.1,    -2.7,     1.3,       6,   13.20,   13.51,
917,2013-01-06,,     1.3,     8.2,     2.4,     2.4,     3.8,    -5.9,    -0.4,       6,   13.18,   13.52,
917,2013-01-07,,     1.3,     8.2,    -2.2,    -2.2,     4.3,    -2.3,     1.6,       6,   13.18,   13.50,
917,2013-01-08,,     1.3,     8.2,     2.8,     2.8,     3.3,    -3.3,     0.4,       6,   13.18,   13.52,
917,2013-01-09,,     1.3,     8.2,     1.0,     1.0,     3.0,    -4.4,    -0.2,       6,   13.21,   13.53,
917,2013-01-10,,     1.4,     8.3,     5.7,     5.7,     8.1,     0.8,     5.4,       8,   13.21,   13.47,
917,2013-01-11,,     1.8,     8.8,   -13.8,   -13.8,     6.9,   -13.8,    -6.5,      15,   12.92,   13.16,
917,2013-01-12,,     1.8,     8.8,   -20.3,   -20.3,   -13.8,   -20.3,   -16.7,      14,   12.84,   13.01,
917,2013-01-13,,     1.8,     8.8,   -13.2,   -13.2,    -8.0,   -23.1,   -15.4,      13,   13.11,   13.60,
917,2013-01-14,,     2.0,     9.0,   -12.7,   -12.7,    -8.8,   -13.2,   -11.2,      14,   13.18,   13.57,
917,2013-01-15,,     2.4,     9.4,    -2.3,    -2.3,    -2.3,   -12.8,    -8.5,      16,   13.23,   13.59,
917,2013-01-16,,     2.6,     9.6,     1.7,     1.7,     2.4,    -3.2,    -0.6,      14,   13.25,   13.55,
917,2013-01-17,,     2.6,     9.6,    -5.7,    -5.7,     4.8,    -5.8,     1.7,      13,   13.20,   13.52,
917,2013-01-18,,     2.6,     9.7,     3.1,     3.1,     6.1,    -6.0,     3.1,      13,   13.23,   13.51,
917,2013-01-19,,     2.6,     9.7,     1.4,     1.4,     5.9,     1.4,     3.7,      12,   13.17,   13.48,
917,2013-01-20,,     2.6,     9.7,    -5.2,    -5.2,     1.9,    -5.2,    -1.5,      12,   13.14,   13.52,
917,2013-01-21,,     2.6,     9.7,   -10.3,   -10.3,    -5.3,   -16.2,   -11.4,      12,   13.28,   13.62,
917,2013-01-22,,     2.6,     9.7,     1.5,     1.5,     5.0,   -10.4,    -0.7,      12,   13.23,   13.55,
917,2013-01-23,,     2.6,     9.7,    -6.7,    -6.7,     5.5,    -6.7,     1.3,      12,   13.24,   13.51,
917,2013-01-24,,     2.6,     9.7,     6.9,     6.9,     7.3,    -9.5,    -3.3,      12,   13.39,   13.58,
917,2013-01-25,,     2.6,     9.7,    -0.7,    -0.7,     7.4,    -0.8,     2.5,      12,   13.30,   13.52,
917,2013-01-26,,     2.6,     9.7,     5.8,     5.8,     6.6,    -4.1,     4.3,      11,   13.22,   13.47,
917,2013-01-27,,     2.8,     9.8,     0.2,     0.2,     9.4,    -1.6,     3.8,      13,   13.31,   13.47,
917,2013-01-28,,     2.8,     9.8,    -6.9,    -6.9,     0.6,    -7.3,    -1.7,      13,   13.17,   13.52,
917,2013-01-29,,     2.8,     9.8,    -4.2,    -4.2,    -0.2,    -9.3,    -4.1,      13,   13.34,   13.56,
917,2013-01-30,,     2.9,     9.9,    -9.7,    -9.7,    -4.2,   -21.8,   -15.9,      14,   13.44,   13.69,
917,2013-01-31,,     3.2,    10.2,   -13.6,   -13.6,    -3.2,   -15.8,    -9.3,      20,   13.40,   13.63,
917,2013-02-01,,     3.4,    10.4,     1.2,     1.2,     2.2,   -14.1,    -4.2,      19,   13.47,   13.62,
917,2013-02-02,,     3.9,    10.8,    -0.5,    -0.5,     2.8,    -1.5,     0.9,      22,   13.38,   13.54,
917,2013-02-03,,     3.9,    10.8,     1.7,     1.7,     3.8,    -1.0,     1.7,      21,   13.36,   13.51,
917,2013-02-04,,     3.9,    10.8,    -2.8,    -2.8,     4.8,    -7.0,     1.1,      20,   13.31,   13.52,
917,2013-02-05,,     3.9,    10.8,    -6.5,    -6.5,     5.0,    -6.6,     1.7,      19,   13.30,   13.50,
917,2013-02-06,,     3.9,    10.8,     2.0,     2.0,     5.9,    -6.6,     1.2,      19,   13.37,   13.53,
917,2013-02-07,,     3.9,    10.8,    -1.3,    -1.3,     4.3,    -1.3,     1.3,      19,   13.38,   13.52,
917,2013-02-08,,     3.9,    10.8,    -8.2,    -8.2,     5.1,   -10.7,    -3.2,      18,   13.38,   13.55,
917,2013-02-09,,     3.9,    10.8,   -11.1,   -11.1,     4.8,   -11.7,    -5.3,      18,   13.35,   13.57,
917,2013-02-10,,     4.1,    11.0,    -4.4,    -4.4,     3.8,   -12.3,    -4.6,      20,   13.37,   13.58,
917,2013-02-11,,     4.2,    11.1,   -13.3,   -13.3,    -4.4,   -19.3,   -10.5,      21,   13.39,   13.61,
917,2013-02-12,,     4.2,    11.2,    -2.3,    -2.3,     4.8,   -15.6,    -3.3,      19,   13.47,   13.61,
917,2013-02-13,,     4.3,    11.3,     2.0,     2.0,     3.8,    -2.9,     0.5,      19,   13.39,   13.54,
917,2013-02-14,,     4.4,    11.4,    -6.4,    -6.4,     3.4,    -6.4,    -0.4,      20,   13.31,   13.51,
917,2013-02-15,,     4.4,    11.4,    -3.2,    -3.2,    -1.3,   -11.2,    -5.6,      20,   13.45,   13.59,
917,2013-02-16,,     4.4,    11.4,     1.5,     1.5,     5.7,    -6.7,     0.9,      19,   13.36,   13.54,
917,2013-02-17,,     4.4,    11.4,     2.7,     2.7,     9.0,     1.3,     5.0,      19,   13.40,   13.50,
917,2013-02-18,,     5.0,    11.9,    -5.4,    -5.4,     3.1,    -5.4,    -1.8,      23,   13.04,   13.28,
917,2013-02-19,,     5.0,    11.9,    -7.3,    -7.3,     0.1,   -10.6,    -5.2,      23,   13.38,   13.57,
917,2013-02-20,,     5.0,    11.9,   -14.5,   -14.5,    -2.3,   -14.5,    -7.2,      22,   13.46,   13.62,
917,2013-02-21,,     5.0,    11.9,   -13.4,   -13.4,    -0.3,   -16.5,    -8.8,      22,   13.46,   13.64,
917,2013-02-22,,     5.0,    11.9,    -4.5,    -4.5,     1.1,   -14.6,    -6.3,      22,   13.45,   13.62,
917,2013-02-23,,     5.1,    12.0,     2.0,     2.0,     3.4,    -5.3,    -0.6,      21,   13.43,   13.58,
917,2013-02-24,,     5.1,    12.0,    -3.3,    -3.3,     2.7,    -3.5,     0.0,      21,   13.03,   13.52,
917,2013-02-25,,     5.1,    12.0,    -1.2,    -1.2,     3.6,   -10.6,    -2.3,      21,   13.31,   13.56,
917,2013-02-26,,     5.2,    12.1,    -1.0,    -1.0,     4.4,    -2.3,     0.9,      22,   13.37,   13.52,
917,2013-02-27,,     5.2,    12.1,    -9.5,    -9.5,    -1.1,   -10.5,    -5.5,      22,   13.39,   13.58,
917,2013-02-28,,     5.1,    12.1,    -2.3,    -2.3,     3.7,   -14.3,    -4.0,      20,   13.47,   13.59,
917,2013-03-01,,     5.1,    12.1,    -4.1,    -4.1,     4.1,    -9.4,    -2.5,      19,   13.44,   13.57,
917,2013-03-02,,     5.2,    12.2,     5.4,     5.4,    10.3,    -4.2,     5.9,      19,   13.37,   13.50,
917,2013-03-03,,     5.2,    12.2,     3.3,     3.3,     9.4,     3.1,     6.9,      17,   13.31,   13.45,
917,2013-03-04,,     5.3,    12.3,    -8.9,    -8.9,     6.6,    -9.0,     0.2,      19,   13.30,   13.49,
917,2013-03-05,,     5.9,    12.9,   -18.6,   -18.6,    -7.1,   -19.2,   -10.8,      28,   13.45,   13.62,
917,2013-03-06,,     5.9,    12.9,   -10.6,   -10.6,    -1.0,   -19.1,    -9.5,      26,   13.52,   13.64,
917,2013-03-07,,     5.9,    12.9,    -3.7,    -3.7,     3.6,   -10.6,    -2.5,      25,   13.43,   13.56,
917,2013-03-08,,     5.9,    12.9,    -8.8,    -8.8,     4.1,    -9.0,    -2.6,      24,   13.41,   13.55,
917,2013-03-09,,     5.9,    12.9,     0.0,     0.0,     7.2,   -11.3,    -3.0,      23,   13.41,   13.56,
917,2013-03-10,,     5.9,    12.9,    -7.7,    -7.7,     2.6,    -8.0,    -1.2,      23,   13.38,   13.56,
917,2013-03-11,,     6.0,    13.0,     0.4,     0.4,     6.7,    -7.7,     2.4,      22,   13.42,   13.51,
917,2013-03-12,,     6.1,    13.1,   -11.6,   -11.6,     0.4,   -12.4,    -3.9,      23,   13.40,   13.57,
917,2013-03-13,,     6.1,    13.1,     5.0,     5.0,     5.9,   -14.1,    -2.0,      23,   13.43,   13.54,
917,2013-03-14,,     5.8,    13.1,     7.2,     7.2,    12.3,     4.6,     8.4,      19,   13.34,   13.44,
917,2013-03-15,,     5.6,    13.1,     7.3,     7.3,    11.3,     4.9,     8.4,      17,   13.29,   13.41,
917,2013-03-16,,     5.6,    13.1,    -3.4,    -3.4,     7.4,    -3.6,     3.2,      17,   13.38,   13.47,
917,2013-03-17,,     5.5,    13.1,     1.4,     1.4,     6.8,    -5.0,    -0.4,      17,   13.43,   13.51,
917,2013-03-18,,     5.8,    13.3,   -14.4,   -14.4,     2.7,   -15.7,    -8.0,      20,   13.47,   13.62,
917,2013-03-19,,     5.9,    13.3,    -7.2,    -7.2,     0.4,   -18.9,    -6.8,      22,   13.42,   13.61,
917,2013-03-20,,     5.9,    13.3,    -8.2,    -8.2,     1.1,   -14.5,    -5.5,      22,   13.38,   13.60,
917,2013-03-21,,     6.0,    13.4,     2.8,     2.8,    10.2,    -8.0,     2.8,      20,   13.44,   13.52,
917,2013-03-22,,     6.0,    13.4,    -4.4,    -4.4,     4.7,    -4.4,     0.5,      20,   13.39,   13.52,
917,2013-03-23,,     6.2,    13.6,   -12.6,   -12.6,    -4.4,   -12.6,    -8.3,      22,   13.45,   13.62,
917,2013-03-24,,     6.2,    13.6,   -17.4,   -17.4,    -5.9,   -17.4,   -11.3,      22,   13.53,   13.67,
917,2013-03-25,,     6.2,    13.6,   -15.2,   -15.2,     0.0,   -17.9,    -9.7,      21,   13.50,   13.64,
917,2013-03-26,,     6.2,    13.7,   -10.3,   -10.3,     5.8,   -16.4,    -5.4,      21,   13.43,   13.58,
917,2013-03-27,,     6.2,    13.8,    -4.5,    -4.5,     8.1,   -11.5,    -2.0,      20,   13.38,   13.55,
917,2013-03-28,,     6.0,    13.8,     0.9,     0.9,    11.3,    -7.0,     2.3,      19,   13.41,   13.50,
917,2013-03-29,,     5.9,    13.8,     3.2,     3.2,    13.4,    -0.4,     5.6,      18,   13.36,   13.45,
917,2013-03-30,,     5.7,    13.8,    -2.6,    -2.6,    10.9,    -2.7,     4.5,      18,   13.34,   13.45,
917,2013-03-31,,     5.6,    13.8,     0.2,     0.2,     9.4,    -3.3,     3.1,      17,   13.38,   13.48,
917,2013-04-01,,     5.5,    13.8,    -4.4,    -4.4,     8.1,    -4.5,     3.2,      16,   13.32,   13.48,
917,2013-04-02,,     5.4,    13.8,     1.4,     1.4,    11.0,    -6.1,     2.3,      15,   13.40,   13.47,
917,2013-04-03,,     5.1,    13.8,     8.1,     8.1,    16.1,    -3.0,     7.0,      14,   13.32,   13.44,
917,2013-04-04,,     4.8,    13.8,     1.6,     1.6,     9.3,     1.5,     5.4,      13,   13.38,   13.44,
917,2013-04-05,,     4.5,    13.8,     6.1,     6.1,     8.5,    -1.6,     3.8,      12,   13.33,   13.45,
917,2013-04-06,,     3.7,    13.8,     7.1,     7.1,    13.1,     4.7,     8.9,      10,   13.25,   13.40,
917,2013-04-07,,     3.0,    13.8,     3.4,     3.4,    11.8,     3.4,     7.1,       8,   13.30,   13.41,
917,2013-04-08,,     2.8,    13.8,    -7.3,    -7.3,     7.0,    -7.4,     1.6,       6,   13.26,   13.45,
917,2013-04-09,,     3.0,    13.9,   -12.7,   -12.7,    -0.5,   -12.8,    -6.9,       8,   13.40,   13.60,
917,2013-04-10,,     3.2,    13.9,    -8.6,    -8.6,     2.9,   -14.8,    -5.0,       8,   13.44,   13.58,
917,2013-04-11,,     2.8,    13.9,     4.3,     4.3,     9.5,   -10.3,     1.0,       7,   13.40,   13.50,
917,2013-04-12,,     3.0,    14.0,    -1.2,    -1.2,     9.5,    -1.2,     2.8,       8,   13.39,   13.50,
917,2013-04-13,,     3.1,    14.0,     0.7,     0.7,     6.6,    -3.0,     1.2,       9,   13.40,   13.51,
917,2013-04-14,,     3.1,    14.0,    -1.5,    -1.5,     8.8,    -1.5,     3.1,       9,   13.42,   13.50,
917,2013-04-15,,     3.2,    14.1,    -7.2,    -7.2,     1.1,    -7.2,    -3.3,      10,   13.41,   13.57,
917,2013-04-16,,     3.4,    14.3,    -6.7,    -6.7,    -1.4,    -7.9,    -5.0,      12,   13.31,   13.59,
917,2013-04-17,,     3.5,    14.3,   -10.2,   -10.2,    -1.3,   -10.2,    -5.4,      11,   13.42,   13.59,
917,2013-04-18,,     3.7,    14.3,    -9.7,    -9.7,     2.2,   -14.9,    -6.1,      11,   13.44,   13.58,
917,2013-04-19,,     3.6,    14.4,    -3.0,    -3.0,     8.1,   -10.2,     0.5,      10,   13.47,   13.54,
917,2013-04-20,,     3.5,    14.5,     1.9,     1.9,     7.7,    -3.7,     3.0,       9,   13.38,   13.48,
917,2013-04-21,,     3.2,    14.5,    -3.4,    -3.4,    11.9,    -3.8,     4.1,       8,   13.33,   13.47,
917,2013-04-22,,     3.4,    14.7,   -11.0,   -11.0,    -2.0,   -11.0,    -4.3,      10,   13.32,   13.58,
917,2013-04-23,,     3.6,    14.8,   -10.1,   -10.1,     1.0,   -17.0,    -6.5,      11,   13.46,   13.59,
917,2013-04-24,,     3.5,    15.0,    -1.6,    -1.6,     6.6,   -10.6,     0.3,       9,   13.47,   13.53,
917,2013-04-25,,     3.3,    15.0,     4.8,     4.8,     9.5,    -2.2,     4.1,       9,   13.39,   13.48,
917,2013-04-26,,     2.6,    15.1,     7.8,     7.8,    13.8,     3.6,     8.5,       7,   13.27,   13.41,
917,2013-04-27,,     1.3,    15.1,    10.6,    10.6,    18.4,    -0.1,    11.6,       3,   13.21,   13.36,
917,2013-04-28,,     0.3,    15.1,     8.1,     8.1,    17.5,     8.0,    12.8,       0,   13.25,   13.32,
917,2013-04-29,,     0.0,    15.1,     7.0,     7.0,    14.1,     3.5,     9.2,       0,   13.22,   13.35,
917,2013-04-30,,     0.0,    15.1,    -1.5,    -1.5,    11.6,    -1.6,     5.2,       0,   13.28,   13.41,
917,2013-05-01,,     0.0,    15.1,    -9.7,    -9.7,     0.8,    -9.8,    -2.9,       0,   13.39,   13.54,
917,2013-05-02,,     0.0,    15.1,    -4.9,    -4.9,     6.1,   -11.5,    -1.7,       0,   13.40,   13.54,
917,2013-05-03,,     0.0,    15.1,     0.7,     0.7,    14.9,    -5.1,     5.4,       0,   13.26,   13.41,
