

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:51:07 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2019,2015-11-18,,    2.09,     2.2,    11.7,    12.5,    -2.0,     6.9,    0.00,     9.2,    16.7,    27.4,    26.5,    23.5,     5.4,     5.4,     5.4,     6.9,     8.5,      44,
2019,2015-11-19,,    2.15,     2.2,    -7.3,    11.7,    -7.3,    -1.6,    0.06,     8.5,    16.5,    27.1,    26.6,    23.6,     1.1,     2.8,     4.3,     6.9,     8.5,      94,
2019,2015-11-20,,    2.15,     2.2,    -5.0,     3.4,    -9.2,    -3.9,    0.00,     8.3,    16.3,    27.0,    26.3,    23.7,     0.0,     1.7,     3.1,     6.4,     8.4,      78,
2019,2015-11-21,,    2.15,     2.2,    -5.4,    -1.2,    -8.2,    -5.1,    0.00,     7.6,    16.3,    26.7,    26.4,    23.7,    -0.8,     1.1,     2.3,     5.8,     8.2,      70,
2019,2015-11-22,,    2.15,     2.2,     2.6,     6.2,    -5.4,    -0.2,    0.00,     8.1,    16.3,    26.6,    25.9,    23.4,     0.1,     1.0,     2.0,     5.4,     7.9,      56,
2019,2015-11-23,,    2.15,     2.2,    -1.0,    12.9,    -1.0,     4.1,    0.00,     8.4,    16.2,    26.7,    26.0,    23.4,     0.9,     1.5,     2.3,     5.2,     7.7,      79,
2019,2015-11-24,,    2.15,     2.2,    -3.4,     9.0,    -4.4,     0.3,    0.00,     8.4,    16.3,    26.6,    25.9,    23.4,     1.1,     2.0,     2.8,     5.1,     7.5,      92,
2019,2015-11-25,,    2.15,     2.2,    -8.8,    -0.4,    -8.8,    -3.5,    0.00,     8.4,    16.2,    26.6,    25.9,    23.5,     1.0,     1.8,     2.5,     5.1,     7.4,      91,
2019,2015-11-26,,    2.15,     2.2,   -14.6,    -8.8,   -16.8,   -12.6,    0.00,     8.3,    16.4,    26.6,    25.9,    23.2,     0.5,     1.6,     2.4,     5.0,     7.2,      81,
2019,2015-11-27,,    2.15,     2.2,   -16.7,    -8.8,   -19.3,   -14.4,    0.00,     8.1,    16.3,    26.7,    25.8,    23.6,    -0.2,     1.3,     2.0,     4.8,     7.1,      80,
2019,2015-11-28,,    2.15,     2.2,   -10.3,    -5.2,   -19.9,   -11.8,    0.00,     7.6,    16.2,    26.7,    25.7,    23.3,    -0.7,     0.8,     1.7,     4.6,     6.9,      77,
2019,2015-11-29,,    2.15,     2.2,   -13.0,    -4.7,   -13.5,    -9.8,    0.00,     7.2,    16.2,    26.4,    25.7,    23.4,    -0.8,     0.6,     1.4,     4.3,     6.7,      84,
2019,2015-11-30,,    2.15,     2.2,   -11.8,    -3.5,   -14.8,   -10.2,    0.00,     7.1,    15.9,    26.3,    25.6,    23.4,    -1.1,     0.3,     1.1,     4.1,     6.5,      89,
2019,2015-12-01,,    2.15,     2.2,   -10.7,    -3.8,   -16.0,   -10.3,    0.00,     6.8,    15.5,    26.3,    25.5,    23.1,    -1.5,     0.0,     0.8,     3.8,     6.3,      82,
2019,2015-12-02,,    2.15,     2.2,    -1.2,     2.3,   -11.0,    -2.3,    0.00,     7.4,    15.1,    26.3,    25.5,    23.0,    -0.6,     0.1,     0.8,     3.6,     6.1,      78,
2019,2015-12-03,,    2.15,     2.4,     0.3,     3.8,    -7.8,    -0.1,    0.00,     8.1,    15.6,    26.4,    25.4,    23.1,     0.0,     0.3,     0.9,     3.6,     5.9,      77,
2019,2015-12-04,,    2.15,     2.4,    -1.3,     7.6,    -8.5,     0.2,    0.00,     8.1,    15.7,    26.3,    25.5,    22.9,     0.1,     0.5,     1.1,     3.6,     5.8,      90,
2019,2015-12-05,,    2.15,     2.4,     2.8,    10.4,    -2.8,     3.1,    0.00,     8.9,    15.6,    26.5,    25.4,    23.0,     0.4,     0.8,     1.3,     3.6,     5.7,      68,
2019,2015-12-06,,    2.15,     2.4,     0.9,     8.7,     0.6,     4.0,    0.00,    10.3,    16.0,    26.5,    25.5,    22.9,     0.6,     1.0,     1.5,     3.6,     5.7,      56,
2019,2015-12-07,,    2.15,     2.6,     5.2,    11.2,     0.9,     7.7,    0.00,    12.4,    16.1,    26.5,    25.3,    23.0,     1.5,     1.6,     1.8,     3.7,     5.6,      64,
2019,2015-12-08,,    2.15,     2.6,     4.3,    13.1,     1.5,     7.5,    0.00,    13.1,    18.6,    26.8,    25.2,    23.0,     3.3,     3.0,     2.9,     3.8,     5.6,      91,
2019,2015-12-09,,    2.20,     2.6,    12.0,    13.2,     2.8,     8.1,    0.05,    13.8,    20.2,    27.0,    25.2,    23.0,     5.1,     4.5,     4.0,     4.2,     5.7,      55,
2019,2015-12-10,,    2.20,     2.6,     5.0,    15.0,     5.0,     8.8,    0.00,    13.5,    20.3,    27.1,    25.4,    22.9,     3.8,     4.3,     4.5,     4.7,     5.8,      52,
2019,2015-12-11,,    2.21,     2.6,    -0.5,     5.1,    -3.9,     1.1,    0.01,    13.1,    20.0,    27.1,    25.6,    22.9,     2.4,     3.0,     3.5,     4.8,     5.9,     100,
2019,2015-12-12,,    2.42,     2.6,    -2.6,     2.3,    -4.0,    -0.8,    0.21,    16.0,    21.2,    26.9,    25.4,    23.1,     1.9,     2.6,     3.2,     4.7,     5.9,     100,
2019,2015-12-13,,    2.42,     2.6,    -6.7,    -2.1,    -7.8,    -4.4,    0.00,    15.8,    21.6,    26.6,    25.4,    23.0,     1.0,     1.8,     2.6,     4.6,     5.9,      99,
2019,2015-12-14,,    2.44,     2.6,    -3.5,     8.6,    -6.7,     2.1,    0.02,    16.9,    24.0,    26.5,    25.2,    23.1,     1.0,     1.7,     2.3,     4.3,     5.9,      97,
2019,2015-12-15,,    2.44,     2.6,    -3.2,    -1.7,    -7.1,    -3.5,    0.00,    16.3,    23.6,    26.6,    25.3,    22.8,     0.7,     1.3,     2.0,     4.1,     5.8,      95,
2019,2015-12-16,,    2.44,     2.6,    -8.4,     0.0,    -8.4,    -3.1,    0.00,    15.6,    23.3,    26.5,    25.2,    23.1,     0.4,     1.1,     1.8,     4.0,     5.7,      99,
2019,2015-12-17,,    2.44,     2.6,    -8.9,    -3.4,    -9.4,    -6.2,    0.00,     9.6,    22.2,    26.5,    25.0,    23.0,    -0.4,     0.7,     1.4,     3.8,     5.6,      90,
2019,2015-12-18,,    2.44,     2.6,   -13.7,    -2.8,   -13.7,    -8.6,    0.00,     7.0,    17.2,    26.1,    24.9,    22.8,    -3.0,     0.0,     0.8,     3.5,     5.5,      93,
2019,2015-12-19,,    2.44,     2.6,    -8.9,    -6.9,   -13.7,   -10.7,    0.00,     7.3,    12.9,    25.9,    24.9,    23.1,    -2.6,    -0.8,     0.0,     3.1,     5.3,      93,
2019,2015-12-20,,    2.47,     2.7,    -3.3,     1.9,    -8.9,    -2.6,    0.03,     8.0,    13.2,    25.8,    24.9,    22.9,    -1.3,    -0.3,     0.1,     2.8,     5.1,      98,
2019,2015-12-21,,    2.47,     2.7,    -0.2,     2.4,    -8.4,    -2.6,    0.00,     7.5,    12.6,    25.4,    24.8,    22.6,    -2.0,    -0.8,    -0.1,     2.7,     5.0,      61,
2019,2015-12-22,,    2.47,     2.7,    -3.1,     3.4,    -4.1,    -1.2,    0.00,     7.7,    12.6,    24.6,    25.1,    22.8,    -1.7,    -0.8,    -0.2,     2.5,     4.8,      84,
2019,2015-12-23,,    2.47,     2.7,    -5.8,    -2.2,    -7.9,    -4.9,    0.00,     8.2,    12.9,    25.0,    24.9,    22.9,    -1.0,    -0.5,     0.0,     2.4,     4.7,      98,
2019,2015-12-24,,    2.47,     2.7,   -16.1,    -5.7,   -16.8,    -9.5,    0.00,     8.0,    12.8,    25.5,    24.7,    22.7,    -1.4,    -0.5,     0.0,     2.5,     4.6,      93,
2019,2015-12-25,,    2.47,     2.7,   -10.1,    -8.7,   -19.6,   -13.0,    0.00,     8.0,    12.8,    24.6,    24.6,    22.7,    -1.4,    -0.7,    -0.2,     2.4,     4.5,      96,
2019,2015-12-26,,    2.47,     2.7,   -24.6,   -10.1,   -24.6,   -14.9,    0.00,     7.7,    12.7,    24.4,    24.7,    22.6,    -1.9,    -0.8,    -0.2,     2.3,     4.4,      85,
2019,2015-12-27,,    2.47,     2.7,   -20.6,   -15.7,   -25.0,   -20.9,    0.00,     7.1,    12.1,    23.0,    24.6,    22.8,    -2.6,    -1.3,    -0.5,     2.2,     4.3,      92,
2019,2015-12-28,,    2.47,     2.7,   -14.6,    -5.2,   -24.2,   -15.7,    0.00,     7.3,    12.2,    22.4,    24.7,    22.6,    -2.2,    -1.3,    -0.7,     2.0,     4.2,      91,
2019,2015-12-29,,    2.47,     2.7,   -13.1,    -7.4,   -14.9,   -11.4,    0.00,     7.2,    11.9,    22.4,    24.5,    22.8,    -2.2,    -1.3,    -0.7,     1.9,     4.1,      91,
2019,2015-12-30,,    2.47,     2.7,   -16.8,   -11.2,   -17.5,   -13.6,    0.00,     7.2,    12.1,    22.2,    24.6,    22.6,    -2.2,    -1.4,    -0.8,     1.7,     4.0,      93,
2019,2015-12-31,,    2.47,     2.7,    -9.7,    -9.7,   -18.1,   -13.2,    0.00,     7.2,    11.7,    22.2,    24.7,    22.5,    -2.7,    -1.8,    -1.0,     1.7,     3.9,      74,
2019,2016-01-01,,    2.47,     2.7,    -5.4,    -3.5,   -16.2,    -7.6,    0.00,     7.0,    11.5,    22.0,    24.6,    22.5,    -2.6,    -1.7,    -1.0,     1.6,     3.8,      70,
2019,2016-01-02,,    2.47,     2.7,   -12.1,    -2.8,   -12.1,    -6.6,    0.00,     7.0,    11.5,    21.9,    24.5,    22.4,    -2.8,    -1.8,    -1.1,     1.5,     3.6,      79,
2019,2016-01-03,,    2.47,     2.7,   -14.2,    -8.3,   -17.0,   -13.7,    0.00,     6.8,    11.4,    21.3,    24.5,    22.3,    -3.7,    -2.5,    -1.5,     1.4,     3.6,      86,
2019,2016-01-04,,    2.47,     2.7,   -13.3,    -7.4,   -18.9,   -12.9,    0.00,     6.7,    11.4,    20.9,    24.5,    22.6,    -3.5,    -2.5,    -1.7,     1.2,     3.4,      90,
2019,2016-01-05,,    2.47,     2.7,   -11.0,    -3.2,   -15.1,   -10.1,    0.00,     6.9,    11.4,    20.9,    24.5,    22.5,    -3.1,    -2.2,    -1.6,     1.1,     3.3,      89,
2019,2016-01-06,,    2.47,     2.7,   -12.1,    -3.5,   -12.1,    -8.1,    0.00,     7.1,    11.5,    21.3,    24.2,    22.4,    -2.7,    -1.9,    -1.4,     1.0,     3.2,      93,
2019,2016-01-07,,    2.47,     2.7,   -11.7,    -7.8,   -15.2,   -11.7,    0.00,     6.9,    11.4,    21.1,    24.4,    22.3,    -2.9,    -2.2,    -1.6,     1.0,     3.1,      94,
2019,2016-01-08,,    2.47,     2.7,   -10.7,    -8.2,   -11.9,    -9.8,    0.00,     6.9,    11.2,    21.1,    24.1,    22.3,    -2.5,    -2.0,    -1.5,     0.9,     3.0,      95,
2019,2016-01-09,,    2.47,     2.7,   -20.9,   -10.7,   -23.1,   -16.6,    0.00,     6.8,    11.4,    21.1,    24.2,    22.2,    -2.8,    -2.0,    -1.5,     0.8,     2.9,      87,
2019,2016-01-10,,    2.47,     2.7,   -22.2,   -14.0,   -23.2,   -18.9,    0.00,     7.1,    11.4,    21.2,    24.3,    22.4,    -2.7,    -2.0,    -1.6,     0.8,     2.9,      85,
2019,2016-01-11,,    2.47,     2.7,    -4.7,    -1.8,   -22.2,   -11.2,    0.00,     7.0,    11.4,    20.9,    24.3,    22.3,    -2.5,    -2.0,    -1.6,     0.7,     2.8,      78,
2019,2016-01-12,,    2.48,     2.8,   -12.6,    -2.5,   -15.0,    -6.4,    0.01,     7.2,    11.3,    21.1,    23.9,    22.2,    -2.3,    -1.7,    -1.3,     0.7,     2.7,      95,
2019,2016-01-13,,    2.49,     2.8,     0.0,     3.5,   -14.9,    -2.1,    0.01,     7.3,    11.7,    21.3,    24.3,    22.4,    -1.6,    -1.3,    -1.2,     0.7,     2.6,      81,
2019,2016-01-14,,    2.49,     2.8,     3.3,     6.2,    -4.1,     2.9,    0.00,     8.5,    12.3,    21.6,    24.2,    22.5,    -0.4,    -0.7,    -0.8,     0.7,     2.6,      83,
2019,2016-01-15,,    2.49,     2.8,    -1.5,     3.3,    -1.5,    -0.1,    0.00,     9.6,    12.6,    22.3,    23.8,    22.3,    -0.1,    -0.3,    -0.4,     0.8,     2.6,     100,
2019,2016-01-16,,    2.49,     2.8,   -12.9,    -1.5,   -13.0,    -7.2,    0.00,     9.5,    12.8,    22.6,    24.3,    22.3,    -0.2,    -0.3,    -0.3,     0.9,     2.6,      91,
2019,2016-01-17,,    2.49,     2.8,   -18.1,   -12.2,   -18.1,   -14.8,    0.00,     8.3,    12.2,    22.5,    24.2,    22.4,    -1.1,    -0.8,    -0.5,     1.0,     2.7,      89,
2019,2016-01-18,,    2.49,     2.8,   -20.3,   -14.0,   -21.1,   -17.9,    0.00,     8.0,    12.1,    22.3,    24.2,    22.4,    -1.5,    -1.0,    -0.7,     1.0,     2.7,      88,
2019,2016-01-19,,    2.49,     3.0,    -9.2,    -3.4,   -20.4,   -11.5,    0.00,     7.8,    12.1,    22.2,    24.2,    22.1,    -1.4,    -1.0,    -0.7,     1.1,     2.7,      96,
2019,2016-01-20,,    2.57,     3.0,   -12.6,    -0.7,   -12.6,    -8.8,    0.08,     7.8,    12.0,    22.1,    24.1,    22.2,    -1.7,    -1.1,    -0.7,     1.0,     2.6,      95,
2019,2016-01-21,,    2.57,     3.1,    -8.6,    -6.7,   -13.2,    -9.2,    0.00,     7.8,    12.0,    22.1,    23.9,    22.1,    -1.5,    -1.0,    -0.7,     1.0,     2.6,      91,
2019,2016-01-22,,    2.57,     3.1,    -7.2,    -4.0,   -12.2,    -8.7,    0.00,     7.6,    11.7,    22.1,    24.0,    22.1,    -1.7,    -1.1,    -0.8,     0.9,     2.5,      98,
2019,2016-01-23,,    2.57,     3.3,     2.9,     6.9,    -7.8,    -0.4,    0.00,     8.1,    12.0,    22.1,    24.0,    22.2,    -0.7,    -0.8,    -0.6,     0.9,     2.5,      79,
2019,2016-01-24,,    2.57,     3.3,    -1.2,     7.9,    -1.2,     2.6,    0.00,     8.7,    12.3,    22.3,    24.1,    22.2,    -0.3,    -0.4,    -0.4,     0.9,     2.5,      95,
2019,2016-01-25,,    2.57,     3.3,    -1.9,     0.4,    -4.2,    -1.3,    0.00,     9.3,    12.6,    22.7,    23.9,    22.2,    -0.2,    -0.3,    -0.2,     1.0,     2.5,      95,
2019,2016-01-26,,    2.57,     3.3,    -6.6,     3.0,    -7.0,    -1.9,    0.00,     8.7,    12.5,    23.0,    24.1,    22.3,    -0.6,    -0.3,    -0.2,     1.0,     2.5,      95,
2019,2016-01-27,,    2.57,     3.3,     4.5,     6.8,    -6.6,     2.3,    0.00,    20.3,    12.8,    22.9,    24.2,    22.2,     0.1,    -0.2,    -0.2,     1.1,     2.5,      73,
2019,2016-01-28,,    2.57,     3.3,     6.1,     8.0,     1.9,     4.6,    0.00,    25.3,    20.4,    23.5,    23.8,    22.2,     0.2,     0.1,     0.0,     1.2,     2.5,      75,
2019,2016-01-29,,    2.57,     3.3,     6.0,    11.5,     5.0,     7.7,    0.00,    27.3,    25.6,    24.3,    24.3,    22.6,     0.2,     0.2,     0.0,     1.2,     2.5,      75,
2019,2016-01-30,,    2.57,     3.3,     1.5,     8.3,     0.0,     3.6,    0.00,    27.4,    26.7,    26.1,    23.6,    22.5,     0.2,     0.2,     0.1,     1.3,     2.6,      94,
2019,2016-01-31,,    2.59,     3.3,    -2.7,     6.4,    -2.7,     2.0,    0.02,    30.1,    27.2,    26.5,    24.2,    22.3,     0.2,     0.2,     0.2,     1.4,     2.6,      83,
2019,2016-02-01,,    2.59,     3.3,    -2.7,     2.0,    -4.4,    -1.9,    0.00,    25.1,    26.9,    26.9,    24.0,    22.3,     0.2,     0.2,     0.4,     1.4,     2.6,     100,
2019,2016-02-02,,    2.60,     3.3,    -3.0,     1.7,    -4.5,    -1.9,    0.01,    23.6,    26.9,    27.9,    23.9,    22.5,     0.2,     0.2,     0.4,     1.5,     2.6,      89,
2019,2016-02-03,,    2.60,     3.3,    -5.6,     1.8,    -6.3,    -3.1,    0.00,    20.3,    26.6,    28.3,    24.3,    22.4,     0.2,     0.2,     0.5,     1.5,     2.7,      97,
