

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:50:29 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-2 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-1:-80 (degC) ,
2019,2004-04-30,,     3.1,     4.6,-99.9,-99.9,-99.9,    11.3,    15.7,    28.8,    22.6,    17.7,     9.5,    10.0,    10.5,    10.2,     8.6,     6.1,
2019,2004-05-01,,     3.1,     0.7,-99.9,-99.9,-99.9,    10.8,    15.6,    28.6,    22.4,    17.5,     9.9,    10.5,    11.1,    10.1,     8.6,     6.2,
2019,2004-05-02,,     3.1,     7.5,-99.9,-99.9,-99.9,    10.8,    15.3,    28.8,    22.5,    17.7,    12.0,    12.4,    12.4,    10.2,     8.5,     6.2,
2019,2004-05-03,,     3.1,    15.5,-99.9,-99.9,-99.9,    10.7,    15.1,    28.8,    22.5,    17.7,    13.8,    13.6,    13.1,    10.7,     8.6,     6.3,
2019,2004-05-04,,     3.1,     5.0,-99.9,-99.9,-99.9,    10.4,    14.6,    28.3,    22.4,    17.5,    12.0,    12.4,    12.7,    11.1,     8.7,     6.4,
2019,2004-05-05,,     3.1,    15.3,-99.9,-99.9,-99.9,    10.4,    14.6,    28.4,    22.4,    17.8,    14.4,    14.2,    13.7,    11.2,     8.9,     6.4,
2019,2004-05-06,,     3.1,     1.1,-99.9,-99.9,-99.9,     9.8,    14.2,    28.0,    22.5,    17.5,    12.4,    12.9,    13.4,    11.6,     9.0,     6.5,
2019,2004-05-07,,     3.1,     9.5,-99.9,-99.9,-99.9,     9.7,    14.1,    27.9,    22.3,    17.7,    14.3,    14.4,    14.0,    11.6,     9.2,     6.6,
2019,2004-05-08,,     3.1,    11.1,-99.9,-99.9,-99.9,     9.7,    13.8,    27.6,    22.2,    17.8,    15.9,    15.9,    15.4,    12.1,     9.3,     6.6,
2019,2004-05-09,,     3.1,    10.4,-99.9,-99.9,-99.9,     9.3,    13.7,    27.0,    22.2,    17.8,    14.5,    14.6,    14.5,    12.4,     9.5,     6.7,
2019,2004-05-10,,     3.1,     0.2,-99.9,-99.9,-99.9,     8.9,    13.3,    26.5,    22.2,    17.5,    13.5,    14.1,    14.6,    12.5,     9.7,     6.8,
2019,2004-05-11,,     3.1,     1.9,-99.9,-99.9,-99.9,     8.4,    13.1,    26.0,    22.1,    17.8,    12.2,    12.7,    13.2,    12.3,     9.8,     6.8,
2019,2004-05-12,,     3.4,    -1.8,-99.9,-99.9,-99.9,     7.9,    12.5,    25.5,    21.8,    18.0,     7.8,     8.5,     9.8,    11.6,     9.9,     6.9,
2019,2004-05-13,,     3.4,    -3.4,-99.9,-99.9,-99.9,    22.1,    22.7,    25.0,    21.5,    18.0,     6.8,     7.6,     8.9,    10.5,     9.8,     7.0,
2019,2004-05-14,,     3.4,    -0.8,-99.9,-99.9,-99.9,    20.3,    22.9,    25.4,    21.5,    17.8,     9.4,    10.2,    10.5,    10.0,     9.6,     7.1,
2019,2004-05-15,,     3.5,     2.5,-99.9,-99.9,-99.9,    19.0,    22.4,    25.6,    21.2,    17.7,    10.6,    11.2,    11.5,    10.1,     9.4,     7.1,
2019,2004-05-16,,     3.5,     4.0,-99.9,-99.9,-99.9,    17.9,    21.8,    25.8,    21.1,    17.8,    11.5,    12.1,    12.2,    10.5,     9.3,     7.2,
2019,2004-05-17,,     3.5,     1.9,-99.9,-99.9,-99.9,    16.7,    20.9,    25.6,    21.4,    17.6,    12.0,    12.7,    13.0,    10.9,     9.3,     7.2,
2019,2004-05-18,,     3.5,    10.0,-99.9,-99.9,-99.9,    15.9,    20.2,    25.7,    21.2,    17.9,    13.9,    14.3,    14.1,    11.3,     9.4,     7.2,
2019,2004-05-19,,     4.3,     9.2,-99.9,-99.9,-99.9,    27.1,    26.3,    25.7,    21.5,    18.1,    13.0,    13.1,    13.2,    11.6,     9.5,     7.2,
2019,2004-05-20,,     4.5,     7.0,-99.9,-99.9,-99.9,    28.4,    29.0,    35.2,    21.4,    17.5,    12.9,    13.3,    13.4,    11.7,     9.6,     7.3,
2019,2004-05-21,,     4.6,     8.4,-99.9,-99.9,-99.9,    27.0,    28.3,    35.2,    21.2,    17.8,    14.6,    14.8,    14.7,    12.1,     9.7,     7.3,
2019,2004-05-22,,     4.6,     5.8,-99.9,-99.9,-99.9,    26.4,    27.8,    34.8,    21.3,    17.6,    12.4,    12.7,    13.0,    12.3,     9.9,     7.3,
2019,2004-05-23,,     5.1,     3.8,-99.9,-99.9,-99.9,    30.0,    30.2,    37.1,    21.3,    17.7,    10.7,    11.1,    11.6,    11.8,    10.0,     7.4,
2019,2004-05-24,,     6.4,    -0.3,-99.9,-99.9,-99.9,    33.4,    31.8,    38.8,    21.0,    17.7,     8.3,     8.9,    10.0,    11.2,    10.0,     7.5,
2019,2004-05-25,,     6.6,     1.6,-99.9,-99.9,-99.9,    33.5,    31.4,    38.2,    32.8,    17.9,     8.5,     8.9,     9.4,    10.2,     9.9,     7.5,
2019,2004-05-26,,     6.6,    10.4,-99.9,-99.9,-99.9,    30.1,    30.0,    37.1,    32.6,    17.8,    11.2,    11.4,    11.3,    10.2,     9.7,     7.5,
2019,2004-05-27,,     6.7,    10.6,-99.9,-99.9,-99.9,    29.1,    29.6,    36.9,    32.3,    17.8,    12.2,    12.5,    12.3,    10.7,     9.6,     7.6,
2019,2004-05-28,,     6.7,     9.8,-99.9,-99.9,-99.9,    27.4,    28.6,    36.4,    31.8,    17.8,    13.4,    13.8,    13.6,    11.3,     9.7,     7.6,
2019,2004-05-29,,     6.7,    10.3,-99.9,-99.9,-99.9,    27.9,    28.7,    36.0,    31.5,    17.8,    14.1,    14.3,    14.1,    11.8,     9.8,     7.6,
2019,2004-05-30,,     6.7,     7.9,-99.9,-99.9,-99.9,    27.1,    28.2,    35.9,    31.4,    17.9,    13.4,    13.7,    13.8,    12.1,    10.0,     7.6,
2019,2004-05-31,,     6.7,     7.9,-99.9,-99.9,-99.9,    26.0,    27.6,    35.8,    31.0,    17.7,    13.1,    13.7,    13.9,    12.3,    10.2,     7.7,
2019,2004-06-01,,     6.7,     8.2,-99.9,-99.9,-99.9,    24.3,    26.6,    35.0,    30.5,    18.0,    13.3,    13.9,    14.0,    12.4,    10.3,     7.7,
2019,2004-06-02,,     6.7,     9.8,-99.9,-99.9,-99.9,    22.8,    25.5,    34.9,    30.3,    18.1,    15.0,    15.5,    15.5,    12.6,    10.4,     7.7,
2019,2004-06-03,,     6.7,    11.2,-99.9,-99.9,-99.9,    21.4,    24.5,    34.2,    30.1,    17.9,    16.7,    17.1,    16.7,    13.2,    10.6,     7.8,
2019,2004-06-04,,-99.9,    13.6,-99.9,-99.9,-99.9,    19.9,    23.5,    34.0,    29.8,    18.2,    17.9,    18.2,    17.8,    13.9,    10.8,     7.8,
2019,2004-06-05,,-99.9,    13.4,-99.9,-99.9,-99.9,    18.3,    22.3,    33.5,    29.4,    18.1,    18.6,    18.9,    18.5,    14.5,    11.1,     7.9,
2019,2004-06-06,,-99.9,    14.6,-99.9,-99.9,-99.9,    17.0,    21.1,    33.1,    29.1,    18.1,    19.5,    19.6,    19.1,    15.1,    11.5,     8.0,
2019,2004-06-07,,-99.9,     9.5,-99.9,-99.9,-99.9,    30.4,    29.8,    37.1,    29.0,    18.2,    15.0,    15.9,    16.7,    15.3,    11.8,     8.1,
2019,2004-06-08,,-99.9,     4.8,-99.9,-99.9,-99.9,    30.9,    30.1,    37.4,    29.1,    18.3,    13.7,    14.4,    15.0,    14.6,    12.1,     8.2,
2019,2004-06-09,,-99.9,     8.6,-99.9,-99.9,-99.9,    29.4,    29.5,    36.7,    29.7,    18.1,    14.1,    14.5,    14.7,    14.1,    12.1,     8.3,
2019,2004-06-10,,-99.9,    12.9,-99.9,-99.9,-99.9,    27.7,    28.5,    36.4,    29.7,    18.1,    15.8,    16.0,    15.8,    14.1,    12.1,     8.4,
2019,2004-06-11,,-99.9,    12.1,-99.9,-99.9,-99.9,    28.7,    29.2,    36.7,    29.7,    17.9,    15.6,    15.8,    15.6,    14.2,    12.1,     8.5,
2019,2004-06-12,,-99.9,     9.7,-99.9,-99.9,-99.9,    28.0,    28.8,    36.4,    29.6,    18.4,    14.2,    14.5,    14.7,    14.1,    12.1,     8.6,
2019,2004-06-13,,-99.9,     7.1,-99.9,-99.9,-99.9,    28.2,    28.8,    36.1,    29.7,    18.0,    14.0,    14.4,    14.7,    13.9,    12.2,     8.7,
2019,2004-06-14,,-99.9,    10.4,-99.9,-99.9,-99.9,    26.8,    28.1,    36.0,    29.6,    18.2,    14.6,    15.1,    15.3,    13.9,    12.1,     8.7,
2019,2004-06-15,,-99.9,     7.0,-99.9,-99.9,-99.9,    25.3,    27.0,    35.3,    29.2,    18.4,    13.8,    14.5,    14.9,    13.9,    12.1,     8.8,
2019,2004-06-16,,-99.9,     8.1,-99.9,-99.9,-99.9,    25.0,    26.6,    35.0,    29.2,    18.2,    13.0,    13.6,    14.1,    13.7,    12.2,     8.9,
2019,2004-06-17,,-99.9,     7.0,-99.9,-99.9,-99.9,    24.1,    26.3,    35.0,    28.9,    18.2,    15.4,    15.8,    15.7,    13.8,    12.1,     8.9,
2019,2004-06-18,,-99.9,     3.8,-99.9,-99.9,-99.9,    22.9,    25.4,    34.6,    28.7,    18.2,    13.9,    14.8,    15.4,    14.0,    12.2,     9.0,
2019,2004-06-19,,-99.9,     7.4,-99.9,-99.9,-99.9,    21.6,    24.4,    34.2,    28.7,    18.5,    15.3,    16.1,    16.3,    14.1,    12.2,     9.0,
2019,2004-06-20,,-99.9,     8.7,-99.9,-99.9,-99.9,    20.3,    23.6,    34.0,    28.3,    18.3,    15.6,    16.2,    16.4,    14.4,    12.3,     9.1,
2019,2004-06-21,,-99.9,    10.1,-99.9,-99.9,-99.9,    19.3,    22.8,    33.3,    28.3,    18.3,    15.4,    15.9,    16.1,    14.4,    12.4,     9.1,
2019,2004-06-22,,-99.9,    15.0,-99.9,-99.9,-99.9,    18.2,    21.8,    33.2,    28.2,    18.4,    16.9,    17.2,    17.1,    14.6,    12.5,     9.2,
2019,2004-06-23,,-99.9,     9.2,-99.9,-99.9,-99.9,    17.4,    21.1,    32.9,    27.8,    18.4,    16.8,    17.4,    17.5,    15.1,    12.6,     9.2,
2019,2004-06-24,,-99.9,     9.5,-99.9,-99.9,-99.9,    16.5,    20.3,    32.6,    27.7,    18.3,    18.5,    18.9,    18.6,    15.4,    12.8,     9.3,
2019,2004-06-25,,-99.9,     9.3,-99.9,-99.9,-99.9,    15.3,    19.7,    31.9,    27.4,    18.4,    18.2,    18.8,    18.9,    15.8,    12.9,     9.4,
2019,2004-06-26,,-99.9,    13.0,-99.9,-99.9,-99.9,    14.5,    19.0,    31.6,    27.2,-99.9,    18.8,    19.2,    19.1,    16.0,    13.1,     9.4,
2019,2004-06-27,,-99.9,    10.2,-99.9,-99.9,-99.9,    13.7,    18.3,    30.9,    27.0,    18.3,    18.2,    18.6,    18.7,    16.2,    13.3,     9.5,
2019,2004-06-28,,-99.9,    13.4,-99.9,-99.9,-99.9,    12.7,    17.7,    30.2,    26.8,    18.4,    19.6,    20.0,    19.8,    16.4,    13.5,     9.6,
2019,2004-06-29,,-99.9,    12.4,-99.9,-99.9,-99.9,    11.6,    17.1,    29.3,    26.3,    18.8,    20.6,    20.9,    20.6,    16.8,    13.7,     9.6,
2019,2004-06-30,,-99.9,    17.4,-99.9,-99.9,-99.9,    11.0,    16.6,    28.9,    26.1,    18.6,    22.3,    22.2,    21.4,    17.3,    13.9,     9.7,
2019,2004-07-01,,-99.9,    16.9,-99.9,-99.9,-99.9,    10.6,    16.0,    28.6,    25.9,    18.5,    20.8,    21.1,    20.8,    17.7,    14.1,     9.8,
2019,2004-07-02,,-99.9,    15.4,-99.9,-99.9,-99.9,    10.1,    15.6,    28.1,    25.5,    18.4,    20.6,    21.0,    20.9,    17.8,    14.3,     9.9,
2019,2004-07-03,,-99.9,    12.4,-99.9,-99.9,-99.9,     9.9,    15.0,    27.7,    25.3,    19.1,    20.1,    20.6,    20.6,    17.9,    14.5,    10.0,
2019,2004-07-04,,-99.9,    15.0,-99.9,-99.9,-99.9,     9.9,    14.8,    27.5,    24.8,    18.9,    21.0,    21.3,    21.1,    18.0,    14.7,    10.1,
2019,2004-07-05,,-99.9,    10.5,-99.9,-99.9,-99.9,     9.7,    14.4,    26.9,    24.7,    19.0,    18.7,    19.4,    19.7,    18.0,    14.9,    10.2,
2019,2004-07-06,,-99.9,    10.6,-99.9,-99.9,-99.9,     9.4,    14.1,    26.7,    24.4,    19.1,    17.8,    18.7,    19.1,    17.6,    14.9,    10.3,
2019,2004-07-07,,-99.9,    17.1,-99.9,-99.9,-99.9,     9.5,    14.3,    26.7,    24.3,    19.2,    19.1,    19.4,    19.3,    17.5,    15.0,    10.4,
2019,2004-07-08,,-99.9,     8.2,-99.9,-99.9,-99.9,    13.0,    13.9,    26.3,    24.2,    19.0,    16.9,    18.2,    19.0,    17.5,    15.0,    10.5,
2019,2004-07-09,,-99.9,    11.3,-99.9,-99.9,-99.9,    12.8,    13.7,    26.2,    23.9,    19.1,    16.0,    17.0,    17.8,    17.1,    15.0,    10.7,
2019,2004-07-10,,-99.9,    15.1,-99.9,-99.9,-99.9,    11.7,    13.9,    26.4,    23.5,    19.1,    18.6,    19.2,    19.2,    17.0,    15.0,    10.7,
2019,2004-07-11,,-99.9,    16.7,-99.9,-99.9,-99.9,    11.2,    14.1,    26.2,    23.5,    19.2,    21.5,    21.7,    21.1,    17.4,    14.9,    10.8,
2019,2004-07-12,,-99.9,    13.0,-99.9,-99.9,-99.9,    10.4,    13.8,    26.3,    23.3,    19.0,    19.0,    20.0,    20.5,    18.0,    15.0,    10.9,
2019,2004-07-13,,-99.9,    12.4,-99.9,-99.9,-99.9,    10.0,    13.6,    25.7,    23.1,    19.1,    20.2,    20.7,    20.7,    17.9,    15.2,    10.9,
2019,2004-07-14,,-99.9,    19.7,-99.9,-99.9,-99.9,     9.8,    13.7,    26.1,    22.7,    19.2,    22.2,    22.3,    21.7,    18.2,    15.3,    11.0,
2019,2004-07-15,,-99.9,    16.5,-99.9,-99.9,-99.9,     9.4,    13.7,    25.6,    22.5,    19.3,    23.0,    23.3,    22.8,    18.7,    15.4,    11.1,
2019,2004-07-16,,-99.9,    17.8,-99.9,-99.9,-99.9,     9.5,    13.6,    25.6,    22.5,    18.9,    24.0,    24.0,    23.3,    19.1,    15.6,    11.2,
2019,2004-07-17,,-99.9,    21.7,-99.9,-99.9,-99.9,     9.3,    13.5,    25.3,    22.0,    19.4,    24.8,    24.7,    23.9,    19.5,    15.8,    11.2,
2019,2004-07-18,,-99.9,    19.5,-99.9,-99.9,-99.9,     9.0,    13.3,    25.3,    21.8,    19.5,    24.9,    25.0,    24.4,    20.0,    16.1,    11.3,
2019,2004-07-19,,-99.9,    23.5,-99.9,-99.9,-99.9,     8.6,    13.1,    25.3,    21.4,    19.7,    24.7,    24.5,    23.9,    20.2,    16.3,    11.4,
2019,2004-07-20,,-99.9,    19.5,-99.9,-99.9,-99.9,     8.1,    13.0,    25.1,    21.1,    19.9,    23.9,    24.1,    23.8,    20.4,    16.5,    11.5,
2019,2004-07-21,,-99.9,    14.0,-99.9,-99.9,-99.9,     7.6,    12.7,    24.6,    20.7,    19.8,    23.1,    23.4,    23.4,    20.4,    16.7,    11.6,
2019,2004-07-22,,-99.9,    14.7,-99.9,-99.9,-99.9,     7.4,    12.7,    24.7,    20.4,    19.6,    22.7,    23.1,    23.1,    20.3,    16.8,    11.7,
2019,2004-07-23,,-99.9,    14.5,-99.9,-99.9,-99.9,     7.1,    12.4,    24.4,    20.2,    19.7,    22.2,    22.8,    22.9,    20.1,    16.9,    11.8,
2019,2004-07-24,,-99.9,    12.3,-99.9,-99.9,-99.9,     6.9,    12.2,    24.3,    19.8,    19.9,    21.3,    21.8,    22.1,    20.0,    17.0,    11.9,
2019,2004-07-25,,-99.9,    19.8,-99.9,-99.9,-99.9,     6.9,    12.3,    24.2,    19.5,    19.6,    23.1,    23.3,    23.1,    19.9,    17.0,    12.0,
2019,2004-07-26,,-99.9,    23.3,-99.9,-99.9,-99.9,     6.8,    12.2,    24.2,    19.4,    19.4,    24.5,    24.6,    24.1,    20.2,    17.0,    12.1,
2019,2004-07-27,,-99.9,    15.6,-99.9,-99.9,-99.9,     6.5,    12.2,    24.4,    19.0,    19.8,    24.7,    24.8,    24.4,    20.6,    17.1,    12.2,
2019,2004-07-28,,-99.9,    12.7,-99.9,-99.9,-99.9,     6.2,    11.8,    24.0,    19.0,    20.2,    21.7,    22.3,    22.8,    20.6,    17.2,    12.3,
2019,2004-07-29,,-99.9,    12.8,-99.9,-99.9,-99.9,     6.3,    11.9,    24.0,    18.7,    19.7,    22.5,    23.0,    23.1,    20.4,    17.3,    12.4,
2019,2004-07-30,,-99.9,    17.2,-99.9,-99.9,-99.9,     6.0,    11.7,    23.9,    18.3,    20.1,    22.4,    22.7,    22.8,    20.4,    17.4,    12.4,
2019,2004-07-31,,-99.9,    18.5,-99.9,-99.9,-99.9,     6.3,    11.7,    23.9,    18.2,    20.1,    23.9,    23.9,    23.4,    20.4,    17.4,    12.5,
2019,2004-08-01,,-99.9,    16.5,-99.9,-99.9,-99.9,     6.2,    11.5,    24.0,    18.2,    20.2,    24.3,    24.5,    24.1,    20.6,    17.4,    12.6,
2019,2004-08-02,,-99.9,    15.3,-99.9,-99.9,-99.9,     6.3,    11.5,    24.1,    18.1,    20.0,    22.9,    23.5,    23.7,    20.8,    17.5,    12.7,
2019,2004-08-03,,-99.9,    15.4,-99.9,-99.9,-99.9,     6.6,    11.6,    24.0,    18.1,    19.8,    23.9,    24.2,    23.9,    20.7,    17.6,    12.8,
2019,2004-08-04,,-99.9,    13.8,-99.9,-99.9,-99.9,     6.6,    11.2,    23.4,    18.0,    20.1,    22.1,    22.5,    22.6,    20.7,    17.6,    12.8,
2019,2004-08-05,,-99.9,    16.6,-99.9,-99.9,-99.9,     6.8,    11.4,    23.8,    17.8,    19.9,    24.1,    24.3,    23.7,    20.5,    17.7,    12.9,
2019,2004-08-06,,-99.9,    13.8,-99.9,-99.9,-99.9,     6.6,    11.5,    23.8,    17.7,    20.2,    22.7,    23.2,    23.4,    20.7,    17.7,    13.0,
2019,2004-08-07,,-99.9,    16.9,-99.9,-99.9,-99.9,     6.7,    11.3,    23.6,    17.7,    20.6,    22.1,    22.8,    23.1,    20.7,    17.8,    13.0,
2019,2004-08-08,,-99.9,    13.3,-99.9,-99.9,-99.9,     6.3,    11.1,    23.0,    17.6,    20.0,    19.4,    20.2,    20.9,    20.4,    17.8,    13.1,
2019,2004-08-09,,-99.9,     8.1,-99.9,-99.9,-99.9,     6.3,    11.0,    22.8,    17.2,    20.4,    18.2,    19.2,    20.0,    19.7,    17.7,    13.2,
2019,2004-08-10,,-99.9,    10.0,-99.9,-99.9,-99.9,     6.4,    11.0,    22.8,    17.3,-99.9,    19.6,    20.2,    20.5,    19.3,    17.6,    13.2,
2019,2004-08-11,,-99.9,     7.3,-99.9,-99.9,-99.9,     6.7,    11.0,    23.1,    17.0,    20.3,    19.8,    20.6,    21.0,    19.3,    17.5,    13.3,
2019,2004-08-12,,-99.9,    12.1,-99.9,-99.9,-99.9,     6.8,    11.1,    23.2,    17.2,    20.0,    21.0,    21.5,    21.5,    19.3,    17.4,    13.3,
2019,2004-08-13,,-99.9,    17.8,-99.9,-99.9,-99.9,     6.5,    11.2,    23.1,    17.2,    20.6,    22.4,    22.6,    22.4,    19.6,    17.4,    13.3,
2019,2004-08-14,,-99.9,    18.5,-99.9,-99.9,-99.9,     6.4,    11.3,    23.1,    17.3,    20.0,    23.1,    23.3,    23.0,    19.9,    17.4,    13.4,
2019,2004-08-15,,-99.9,    13.8,-99.9,-99.9,-99.9,     6.2,    11.5,    23.3,    17.1,    20.6,    22.9,    23.3,    23.1,    20.2,    17.4,    13.4,
2019,2004-08-16,,-99.9,    16.8,-99.9,-99.9,-99.9,     6.2,    11.5,    23.3,    17.0,    20.0,    23.5,    23.8,    23.5,    20.3,    17.5,    13.4,
2019,2004-08-17,,-99.9,    12.3,-99.9,-99.9,-99.9,     6.0,    11.2,    23.2,    17.0,    20.3,    22.8,    23.3,    23.2,    20.5,    17.6,    13.5,
2019,2004-08-18,,-99.9,    16.4,-99.9,-99.9,-99.9,     5.9,    11.3,    23.2,    16.9,    20.1,    23.5,    23.8,    23.6,    20.6,    17.7,    13.5,
2019,2004-08-19,,-99.9,    10.1,-99.9,-99.9,-99.9,     5.7,    10.8,    23.0,    16.9,    20.7,    21.7,    22.5,    22.9,    20.6,    17.7,    13.5,
2019,2004-08-20,,-99.9,    13.6,-99.9,-99.9,-99.9,     5.6,    10.8,    23.0,    16.9,    20.1,    22.9,    23.2,    23.1,    20.5,    17.8,    13.6,
2019,2004-08-21,,-99.9,    19.6,-99.9,-99.9,-99.9,     5.7,    10.9,    23.0,    16.9,    20.1,    23.2,    23.3,    23.1,    20.6,    17.8,    13.6,
2019,2004-08-22,,-99.9,    13.5,-99.9,-99.9,-99.9,     5.6,    10.6,    22.8,    16.7,    20.1,    22.6,    23.0,    23.0,    20.7,    17.8,    13.6,
2019,2004-08-23,,-99.9,    13.9,-99.9,-99.9,-99.9,     5.6,    10.4,    22.6,    16.5,    20.7,    20.9,    21.6,    21.9,    20.4,    17.9,    13.7,
2019,2004-08-24,,-99.9,    10.2,-99.9,-99.9,-99.9,    21.8,    10.2,    21.8,    16.7,    20.5,    16.3,    17.3,    18.8,    19.9,    17.9,    13.7,
2019,2004-08-25,,-99.9,    14.5,-99.9,-99.9,-99.9,    19.8,    19.4,    22.1,    16.4,    20.1,    17.5,    18.2,    19.1,    19.1,    17.8,    13.8,
2019,2004-08-26,,-99.9,    11.2,-99.9,-99.9,-99.9,    20.6,    19.6,    21.9,    16.4,    20.1,    17.3,    17.9,    18.5,    18.7,    17.6,    13.8,
2019,2004-08-27,,-99.9,     9.9,-99.9,-99.9,-99.9,    22.7,    22.7,    21.8,    16.4,    20.3,    15.8,    16.5,    17.6,    18.3,    17.4,    13.8,
2019,2004-08-28,,-99.9,    11.9,-99.9,-99.9,-99.9,    21.7,    22.6,    21.9,    16.2,    20.2,    17.2,    17.9,    18.4,    18.0,    17.2,    13.8,
2019,2004-08-29,,-99.9,     9.0,-99.9,-99.9,-99.9,    21.0,    22.0,    21.8,    16.2,    20.2,    15.9,    16.5,    17.3,    17.8,    17.1,    13.8,
2019,2004-08-30,,-99.9,    12.8,-99.9,-99.9,-99.9,    20.3,    21.9,    22.1,    16.1,    20.1,    17.2,    17.7,    18.1,    17.6,    16.9,    13.8,
2019,2004-08-31,,-99.9,    13.8,-99.9,-99.9,-99.9,    19.1,    21.3,    22.4,    16.4,    20.1,    18.2,    18.7,    19.1,    17.8,    16.8,    13.8,
2019,2004-09-01,,-99.9,    21.2,-99.9,-99.9,-99.9,    17.9,    20.5,    22.5,    16.4,    20.3,    19.6,    20.0,    20.0,    18.1,    16.7,    13.8,
2019,2004-09-02,,-99.9,    14.3,-99.9,-99.9,-99.9,    17.0,    19.8,    22.7,    16.4,    20.0,    19.7,    20.1,    20.4,    18.6,    16.7,    13.8,
2019,2004-09-03,,-99.9,     9.0,-99.9,-99.9,-99.9,    16.5,    18.9,    22.4,    16.4,    20.6,    16.5,    17.5,    18.7,    18.5,    16.8,    13.8,
2019,2004-09-04,,-99.9,     9.2,-99.9,-99.9,-99.9,    15.6,    18.4,    22.3,    16.4,    20.3,    15.2,    16.0,    17.2,    17.8,    16.8,    13.8,
2019,2004-09-05,,-99.9,    12.6,-99.9,-99.9,-99.9,    14.8,    18.1,    22.2,    16.2,    20.0,    16.6,    17.1,    17.7,    17.4,    16.7,    13.7,
2019,2004-09-06,,-99.9,     6.8,-99.9,-99.9,-99.9,    14.1,    17.5,    22.5,    16.2,    19.9,    16.8,    17.4,    18.0,    17.5,    16.5,    13.7,
2019,2004-09-07,,-99.9,    10.3,-99.9,-99.9,-99.9,    13.5,    17.0,    22.4,    16.2,    20.2,    16.3,    16.9,    17.8,    17.5,    16.5,    13.7,
2019,2004-09-08,,-99.9,     7.6,-99.9,-99.9,-99.9,    12.7,    16.5,    22.4,    16.2,    19.8,    15.6,    16.3,    17.2,    17.3,    16.4,    13.7,
2019,2004-09-09,,-99.9,    11.6,-99.9,-99.9,-99.9,    11.6,    16.1,-99.9,    16.1,    20.4,    16.7,    17.3,    17.8,    17.1,    16.3,    13.7,
2019,2004-09-10,,-99.9,     7.0,-99.9,-99.9,-99.9,    11.1,    15.8,    22.7,    16.2,    20.1,    16.9,    17.5,    18.1,    17.2,    16.2,    13.7,
2019,2004-09-11,,-99.9,     6.7,-99.9,-99.9,-99.9,    10.4,    15.3,    22.5,    16.2,    20.1,    16.6,    17.3,    18.0,    17.3,    16.2,    13.7,
2019,2004-09-12,,-99.9,    16.6,-99.9,-99.9,-99.9,    10.1,    14.7,    22.7,    16.2,    19.7,    17.9,    18.0,    18.0,    17.2,    16.2,    13.6,
2019,2004-09-13,,-99.9,     9.6,-99.9,-99.9,-99.9,     9.8,    14.1,    22.4,    16.0,    20.0,    15.6,    16.2,    16.9,    17.2,    16.1,    13.6,
2019,2004-09-14,,-99.9,     5.6,-99.9,-99.9,-99.9,    18.2,    13.8,    22.1,    16.0,    20.3,    14.1,    14.9,    16.0,    16.8,    16.1,    13.6,
2019,2004-09-15,,-99.9,     9.9,-99.9,-99.9,-99.9,    18.5,    14.0,    22.1,    16.0,    19.9,    14.0,    14.6,    15.5,    16.3,    16.0,    13.6,
2019,2004-09-16,,-99.9,     9.8,-99.9,-99.9,-99.9,    17.6,    15.2,    22.0,    16.0,    19.9,    14.0,    14.7,    15.5,    16.0,    15.8,    13.6,
2019,2004-09-17,,-99.9,     7.8,-99.9,-99.9,-99.9,    16.6,    16.4,    22.1,    15.8,    19.8,    14.3,    14.9,    15.7,    15.8,    15.6,    13.6,
2019,2004-09-18,,-99.9,     8.7,-99.9,-99.9,-99.9,    15.8,    16.5,    22.1,    15.9,    20.4,    14.7,    15.2,    15.8,    15.8,    15.5,    13.5,
2019,2004-09-19,,-99.9,    10.4,-99.9,-99.9,-99.9,    14.8,    16.6,    22.4,    16.0,    20.3,    15.7,    16.1,    16.5,    15.9,    15.4,    13.5,
2019,2004-09-20,,-99.9,     4.8,-99.9,-99.9,-99.9,    21.6,    16.3,    22.0,    16.0,    19.7,    12.9,    13.4,    14.6,    15.8,    15.4,    13.5,
2019,2004-09-21,,-99.9,     3.5,-99.9,-99.9,-99.9,    23.1,    23.3,    21.5,    16.0,    20.2,    11.3,    11.9,    13.1,    15.2,    15.3,    13.4,
2019,2004-09-22,,-99.9,     8.4,-99.9,-99.9,-99.9,    22.1,    23.1,    21.6,    15.8,    19.9,    11.6,    12.3,    13.3,    14.6,    15.1,    13.4,
2019,2004-09-23,,-99.9,     9.0,-99.9,-99.9,-99.9,    21.0,    22.8,    21.8,    15.9,    20.1,    12.7,    13.1,    13.7,    14.4,    14.9,    13.3,
