

Montana (MST) SCAN Site Fort Assiniboine #1 - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Mar 23 10:51:15 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,RHUM.I-1 (pct) ,
2019,2017-11-06,,    0.53,     0.7,   -12.4,    -9.1,   -14.0,   -12.2,    0.00,    14.2,    21.7,    30.8,    30.0,    19.4,     1.9,     2.9,     3.7,     6.6,     8.8,      93,
2019,2017-11-07,,    0.53,     0.6,   -16.6,    -9.7,   -18.7,   -13.2,    0.00,    14.4,    21.4,    30.8,    29.7,    19.0,     2.3,     3.1,     3.7,     6.4,     8.5,      88,
2019,2017-11-08,,    0.53,     0.8,   -12.9,    -7.5,   -20.9,   -13.6,    0.00,    13.9,    21.3,    30.9,    29.6,    18.9,     1.5,     2.4,     3.2,     6.2,     8.3,      93,
2019,2017-11-09,,    0.53,     0.6,   -17.0,    -6.0,   -17.3,   -10.9,    0.00,    13.9,    21.3,    30.7,    29.3,    19.1,     1.5,     2.4,     3.1,     5.9,     8.1,      94,
2019,2017-11-10,,    0.53,     0.9,    -8.2,    -5.4,   -17.8,   -10.2,    0.00,    14.0,    21.1,    30.6,    29.1,    18.8,     1.3,     2.1,     2.9,     5.7,     7.9,      97,
2019,2017-11-11,,    0.65,     1.0,    -4.1,     5.4,   -10.2,    -1.4,    0.12,    15.0,    21.1,    30.6,    29.2,    18.7,     1.5,     2.4,     3.0,     5.5,     7.7,      95,
2019,2017-11-12,,    0.65,     0.9,    -8.0,     2.9,   -11.9,    -4.0,    0.00,    16.5,    21.2,    30.4,    29.3,    18.7,     1.1,     2.0,     2.7,     5.4,     7.5,      94,
2019,2017-11-13,,    0.65,     1.0,    -4.8,     6.4,    -9.6,    -3.4,    0.00,    15.9,    21.1,    30.6,    29.1,    18.6,     1.1,     1.9,     2.5,     5.2,     7.4,     100,
2019,2017-11-14,,    0.65,     1.1,     3.4,    11.2,    -8.1,     1.7,    0.00,    21.9,    23.0,    30.5,    28.9,    18.7,     1.1,     2.1,     2.5,     5.0,     7.2,      76,
2019,2017-11-15,,    0.65,     0.8,    -8.5,     4.5,    -8.7,    -1.7,    0.00,    20.1,    25.1,    30.4,    29.0,    18.6,     1.0,     1.7,     2.5,     4.9,     7.0,      99,
2019,2017-11-16,,    0.65,     0.9,    -4.6,     3.6,    -8.8,    -4.4,    0.00,    18.3,    24.7,    30.7,    29.0,    18.5,     0.7,     1.4,     2.1,     4.8,     6.9,      99,
2019,2017-11-17,,    0.65,     0.8,    -7.2,     6.4,    -7.9,    -3.0,    0.00,    19.6,    24.6,    30.7,    28.8,    18.5,     0.7,     1.3,     2.0,     4.6,     6.8,      95,
2019,2017-11-18,,    0.65,     0.8,   -11.0,     4.8,   -11.0,    -2.2,    0.00,    18.5,    24.3,    30.6,    29.0,    18.7,     0.5,     1.2,     1.9,     4.5,     6.6,      88,
2019,2017-11-19,,    0.65,     1.0,     1.1,     6.4,   -11.2,    -1.8,    0.00,    17.2,    23.7,    30.4,    28.5,    18.7,     0.3,     1.0,     1.7,     4.3,     6.5,      61,
2019,2017-11-20,,    0.65,     1.3,     8.4,     9.6,     0.1,     5.2,    0.00,    17.0,    24.4,    30.6,    28.5,    18.5,     0.4,     1.2,     1.8,     4.2,     6.4,      28,
2019,2017-11-21,,    0.65,     1.4,    -7.0,     8.4,    -7.0,     1.1,    0.00,    19.2,    25.2,    30.5,    28.6,    18.3,     0.6,     1.4,     2.0,     4.2,     6.3,      70,
2019,2017-11-22,,    0.65,     1.0,    -2.9,    -1.0,    -9.1,    -5.6,    0.00,    16.8,    24.3,    30.7,    28.3,    18.4,     0.4,     1.2,     1.8,     4.1,     6.2,      83,
2019,2017-11-23,,    0.65,     1.1,     7.8,    15.4,    -3.0,    11.2,    0.00,    21.2,    26.4,    31.1,    28.4,    18.9,     4.5,     4.0,     3.5,     4.2,     6.1,      81,
2019,2017-11-24,,    0.65,     1.1,     6.9,    20.9,     6.2,    13.9,    0.00,    20.0,    26.2,    31.7,    28.4,    18.7,     6.8,     6.4,     5.7,     4.8,     6.1,      81,
2019,2017-11-25,,    0.65,     0.9,     2.0,    10.4,     0.8,     5.0,    0.00,    19.1,    25.7,    31.7,    28.4,    18.5,     3.5,     4.4,     4.9,     5.4,     6.3,      65,
2019,2017-11-26,,    0.65,     1.2,     8.1,     9.5,     1.2,     4.9,    0.00,    18.3,    25.0,    31.4,    28.5,    18.5,     3.1,     3.8,     4.2,     5.4,     6.4,      30,
2019,2017-11-27,,    0.65,     1.0,    18.7,    19.0,    -1.0,     8.9,    0.00,    18.2,    25.0,    31.5,    28.1,    18.4,     5.9,     5.2,     4.7,     5.3,     6.5,      27,
2019,2017-11-28,,    0.65,     0.9,    -0.1,    18.7,    -1.7,     6.3,    0.00,    17.5,    24.5,    31.5,    28.5,    18.5,     2.8,     4.0,     4.8,     5.6,     6.5,      62,
2019,2017-11-29,,    0.65,     1.1,     4.3,     9.6,    -3.2,     3.3,    0.00,    17.1,    24.3,    31.4,    28.1,    18.7,     3.0,     3.6,     4.1,     5.4,     6.6,      45,
2019,2017-11-30,,    0.65,     1.1,     0.2,     9.1,    -0.6,     4.2,    0.00,    16.6,    23.7,    31.4,    28.7,    18.5,     2.1,     3.2,     4.0,     5.4,     6.6,      58,
2019,2017-12-01,,    0.65,     1.6,     2.5,     7.9,    -0.8,     3.3,    0.00,    16.3,    23.3,    31.2,    28.3,    18.7,     2.4,     3.1,     3.6,     5.2,     6.5,      49,
2019,2017-12-02,,    0.65,     1.0,     1.6,     9.2,    -1.8,     2.5,    0.00,    16.0,    23.0,    31.3,    28.2,    18.5,     1.6,     2.6,     3.4,     5.1,     6.5,      59,
2019,2017-12-03,,    0.65,     1.0,    -1.0,     8.6,    -1.5,     2.9,    0.00,    15.6,    22.7,    31.0,    28.0,    18.6,     1.7,     2.6,     3.3,     4.9,     6.4,      73,
2019,2017-12-04,,    0.65,     0.8,    -6.1,     2.9,    -7.6,    -0.6,    0.00,    15.3,    22.4,    30.9,    27.9,    18.7,     1.4,     2.4,     3.1,     4.8,     6.3,      92,
2019,2017-12-05,,    0.65,     1.4,    -3.6,     1.0,    -7.2,    -3.3,    0.00,    15.1,    22.3,    30.8,    27.9,    18.6,     0.6,     1.5,     2.3,     4.6,     6.2,      68,
2019,2017-12-06,,    0.65,     1.0,    -5.1,     5.6,    -5.1,     0.5,    0.00,    14.8,    22.0,    30.7,    28.0,    18.5,     0.6,     1.4,     2.1,     4.4,     6.1,      76,
2019,2017-12-07,,    0.65,     1.2,    -0.8,     2.8,    -6.4,    -1.4,    0.00,    14.5,    22.0,    30.9,    28.1,    18.5,     0.4,     1.2,     1.8,     4.1,     6.0,      59,
2019,2017-12-08,,    0.65,     0.9,     0.0,    11.5,    -4.5,     2.2,    0.00,    14.2,    21.6,    30.6,    28.1,    18.4,     0.5,     1.3,     1.9,     4.0,     5.9,      58,
2019,2017-12-09,,    0.65,     1.0,     1.4,    11.3,    -1.9,     3.1,    0.00,    14.4,    21.7,    30.8,    28.0,    18.7,     0.8,     1.6,     2.2,     3.9,     5.7,      41,
2019,2017-12-10,,    0.65,     0.5,     4.7,    11.7,     0.3,     5.5,    0.00,    14.6,    21.4,    30.5,    27.9,    18.4,     1.8,     2.3,     2.6,     3.9,     5.6,      28,
2019,2017-12-11,,    0.65,     1.1,     2.3,    14.9,     2.3,     7.3,    0.00,    14.8,    21.6,    30.7,    27.7,    18.5,     2.6,     3.1,     3.3,     4.1,     5.6,      49,
2019,2017-12-12,,    0.65,     2.3,    -3.2,     6.7,    -4.7,     0.4,    0.00,    14.2,    21.1,    30.5,    28.0,    18.5,     0.9,     1.8,     2.5,     4.1,     5.6,      76,
2019,2017-12-13,,    0.65,     1.0,     1.1,    14.4,    -3.2,     6.4,    0.00,    14.2,    21.3,    30.4,    27.9,    18.5,     1.9,     2.7,     3.1,     4.1,     5.6,      55,
2019,2017-12-14,,    0.65,     2.1,    -1.7,     4.0,    -3.8,     0.4,    0.00,    14.1,    20.8,    30.3,    27.8,    18.5,     0.9,     1.9,     2.5,     4.1,     5.6,      81,
2019,2017-12-15,,    0.65,     1.0,     2.2,     5.3,    -4.9,     0.2,    0.00,    13.9,    20.8,    30.3,    27.5,    18.5,     0.9,     1.6,     2.2,     4.0,     5.5,      56,
2019,2017-12-16,,    0.68,     1.2,     0.4,    10.2,    -0.2,     5.1,    0.03,    14.0,    20.8,    30.5,    28.0,    18.5,     2.7,     2.9,     3.1,     4.0,     5.4,      98,
2019,2017-12-17,,    0.73,     1.0,    -3.7,     1.1,    -4.8,    -0.8,    0.05,    13.8,    20.7,    30.4,    27.8,    18.8,     1.6,     2.3,     2.8,     4.1,     5.4,      90,
2019,2017-12-18,,    0.73,     1.4,     4.0,     4.6,    -5.7,     0.4,    0.00,    14.1,    20.6,    30.0,    27.6,    18.6,     1.2,     1.7,     2.2,     4.0,     5.4,      59,
2019,2017-12-19,,    0.73,     0.7,    -2.9,     6.1,    -3.2,     1.4,    0.00,    14.3,    20.7,    30.3,    27.5,    18.4,     2.0,     2.3,     2.7,     3.9,     5.4,      95,
2019,2017-12-20,,    0.75,     1.1,    -2.8,    -1.4,    -4.0,    -2.7,    0.02,    14.3,    20.7,    30.3,    27.5,    18.4,     1.8,     2.2,     2.6,     4.0,     5.3,      92,
2019,2017-12-21,,    0.75,     1.0,   -14.6,    -2.7,   -14.6,    -8.1,    0.00,    14.0,    20.5,    30.1,    27.6,    18.5,     1.1,     1.8,     2.2,     3.9,     5.3,      86,
2019,2017-12-22,,    0.75,     1.3,    -7.3,    -4.1,   -19.1,   -12.4,    0.00,    13.7,    20.3,    29.9,    27.4,    18.6,     0.5,     1.1,     1.6,     3.8,     5.2,      90,
2019,2017-12-23,,    0.75,     1.3,   -12.0,    -7.3,   -12.0,   -10.6,    0.00,    13.6,    20.3,    29.9,    27.5,    18.4,     0.5,     1.2,     1.5,     3.6,     5.2,      88,
2019,2017-12-24,,    0.75,     1.1,   -11.5,    -8.2,   -14.1,   -12.2,    0.00,    13.6,    20.2,    29.8,    27.4,    18.2,     0.4,     1.0,     1.5,     3.4,     5.0,      74,
2019,2017-12-25,,    0.75,     1.0,   -20.5,    -9.6,   -20.5,   -14.2,    0.00,    12.1,    20.0,    29.9,    27.4,    18.4,     0.1,     0.8,     1.3,     3.3,     4.9,      85,
2019,2017-12-26,,    0.75,     1.4,   -22.8,   -19.7,   -23.2,   -21.8,    0.00,     8.6,    19.9,    29.8,    27.3,    18.6,    -0.4,     0.6,     1.1,     3.2,     4.8,      82,
2019,2017-12-27,,    0.75,     1.2,   -28.3,   -22.7,   -29.2,   -26.5,    0.00,     7.1,    19.3,    29.8,    27.2,    18.5,    -1.6,     0.3,     0.8,     2.9,     4.7,      78,
2019,2017-12-28,,    0.75,     1.6,   -20.7,   -19.9,   -28.3,   -23.5,    0.00,     6.7,    14.9,    29.4,    27.3,    18.2,    -2.1,    -0.1,     0.5,     2.7,     4.5,      84,
2019,2017-12-29,,    0.75,     1.4,   -19.1,   -18.5,   -21.7,   -19.4,    0.00,     6.8,    13.5,    29.4,    27.1,    18.0,    -1.9,    -0.4,     0.2,     2.4,     4.3,      86,
2019,2017-12-30,,    0.75,     1.2,   -23.1,   -18.4,   -23.8,   -21.1,    0.00,     7.1,    13.3,    29.4,    27.1,    18.1,    -1.4,    -0.4,     0.1,     2.3,     4.2,      81,
2019,2017-12-31,,    0.75,     1.4,   -24.5,   -22.5,   -24.7,   -23.8,    0.00,     7.2,    13.6,    29.1,    27.0,    18.4,    -1.2,    -0.4,     0.1,     2.2,     4.0,      77,
2019,2018-01-01,,    0.75,     1.0,   -34.9,   -23.2,   -34.9,   -26.5,    0.00,     7.3,    13.4,    29.1,    26.9,    18.1,    -1.3,    -0.4,     0.1,     2.1,     3.9,      72,
2019,2018-01-02,,    0.75,     1.4,   -27.6,   -26.2,   -35.5,   -30.9,    0.00,     7.0,    13.2,    27.8,    27.1,    18.1,    -1.6,    -0.7,    -0.1,     2.0,     3.8,      78,
2019,2018-01-03,,    0.75,     1.7,   -10.4,    -4.5,   -27.9,   -13.6,    0.00,     7.0,    12.8,    25.1,    26.8,    18.2,    -1.7,    -0.8,    -0.2,     1.9,     3.7,      84,
2019,2018-01-04,,    0.78,     1.5,    -9.5,    -2.3,   -11.8,    -7.1,    0.03,     7.3,    12.9,    24.7,    26.7,    18.1,    -1.3,    -0.7,    -0.2,     1.8,     3.6,      98,
2019,2018-01-05,,    0.79,     1.4,   -13.3,    -5.7,   -13.5,    -8.8,    0.01,     7.1,    12.8,    24.9,    26.9,    18.1,    -1.3,    -0.7,    -0.2,     1.8,     3.5,      96,
2019,2018-01-06,,    0.82,     1.6,    -7.6,    -3.3,   -16.2,   -10.2,    0.03,     7.2,    12.8,    24.7,    26.8,    18.0,    -1.4,    -0.8,    -0.3,     1.7,     3.5,      97,
2019,2018-01-07,,    0.82,     2.0,    -0.3,     4.6,    -7.6,     1.9,    0.00,     7.9,    13.2,    25.0,    27.0,    18.0,    -0.4,    -0.3,    -0.1,     1.7,     3.4,      95,
2019,2018-01-08,,    0.82,     2.0,    -1.0,     3.8,    -3.6,     1.0,    0.00,     8.6,    14.0,    26.5,    26.7,    18.0,    -0.2,    -0.1,     0.0,     1.7,     3.3,      85,
2019,2018-01-09,,    0.82,     1.8,     1.6,     5.2,    -1.9,     2.5,    0.00,     9.1,    14.2,    29.6,    26.6,    18.0,     0.0,     0.0,     0.1,     1.8,     3.3,      72,
2019,2018-01-10,,    0.82,     1.4,   -14.9,     5.1,   -14.9,    -2.9,    0.00,     9.5,    14.6,    29.3,    26.7,    18.1,     0.1,     0.1,     0.2,     1.8,     3.3,      88,
2019,2018-01-11,,    0.82,     1.5,   -21.4,   -14.9,   -23.1,   -19.8,    0.00,     7.5,    13.3,    29.1,    27.0,    17.9,    -1.5,    -0.4,     0.2,     1.9,     3.3,      83,
2019,2018-01-12,,    0.82,     1.7,   -22.4,   -21.1,   -25.3,   -23.1,    0.00,     7.2,    12.9,    28.2,    26.7,    17.9,    -1.9,    -0.7,     0.0,     1.8,     3.3,      84,
2019,2018-01-13,,    0.82,     1.7,   -22.1,   -17.7,   -23.1,   -20.8,    0.00,     7.0,    12.4,    24.8,    26.8,    17.9,    -2.4,    -1.2,    -0.2,     1.7,     3.3,      85,
2019,2018-01-14,,    0.82,     1.8,    -2.1,    -0.7,   -22.1,   -11.5,    0.00,     7.1,    12.2,    23.6,    26.8,    18.2,    -1.9,    -1.1,    -0.6,     1.6,     3.2,      83,
2019,2018-01-15,,    0.90,     1.5,   -20.3,    -1.0,   -20.6,    -5.9,    0.08,     7.4,    12.8,    23.8,    26.5,    18.2,    -1.0,    -0.7,    -0.4,     1.4,     3.1,      91,
2019,2018-01-16,,    0.90,     2.0,   -32.4,   -20.3,   -32.4,   -26.9,    0.00,     6.9,    12.4,    23.9,    26.8,    18.1,    -1.8,    -1.0,    -0.5,     1.4,     3.0,      75,
2019,2018-01-17,,    0.90,     1.8,    -5.0,    -5.0,   -32.7,   -23.6,    0.00,     6.9,    12.3,    23.3,    26.7,    18.0,    -2.3,    -1.4,    -0.8,     1.4,     3.0,      86,
2019,2018-01-18,,    0.94,     3.0,     5.1,     5.1,    -7.3,    -0.4,    0.04,     7.1,    12.3,    23.1,    26.4,    18.1,    -1.4,    -0.9,    -0.7,     1.3,     2.9,      61,
2019,2018-01-19,,    0.94,     1.6,     2.3,     6.0,     1.6,     3.7,    0.00,     7.5,    12.6,    23.4,    26.5,    18.2,    -0.7,    -0.5,    -0.4,     1.2,     2.9,      85,
2019,2018-01-20,,    0.94,     1.1,    -1.6,     3.8,    -1.6,     1.3,    0.00,     7.9,    13.2,    23.9,    26.7,    18.0,    -0.4,    -0.3,    -0.2,     1.2,     2.8,      78,
2019,2018-01-21,,    0.94,     2.0,    -4.1,     1.8,    -5.7,    -1.9,    0.00,     8.1,    13.1,    24.1,    26.4,    18.1,    -0.4,    -0.2,    -0.2,     1.3,     2.8,      90,
2019,2018-01-22,,    0.94,     1.9,    -6.3,     1.8,    -6.4,    -2.1,    0.00,     8.0,    12.8,    24.4,    26.6,    18.0,    -0.4,    -0.2,    -0.1,     1.3,     2.8,      82,
2019,2018-01-23,,    0.94,     2.1,    -2.0,     2.8,    -6.6,    -0.1,    0.00,     8.1,    13.3,    24.9,    26.7,    18.0,    -0.3,    -0.2,    -0.1,     1.4,     2.8,      82,
2019,2018-01-24,,    0.94,     1.9,    -5.2,     1.3,    -5.5,    -2.4,    0.00,     7.8,    13.2,    25.3,    26.4,    17.8,    -0.3,    -0.2,     0.0,     1.4,     2.8,      82,
2019,2018-01-25,,    0.94,     1.9,    -5.8,     5.6,    -7.8,    -1.8,    0.00,     8.1,    13.2,    25.3,    26.2,    18.0,    -0.4,    -0.2,     0.0,     1.4,     2.8,      94,
2019,2018-01-26,,    0.94,     2.0,    -2.4,     3.2,    -7.2,    -2.2,    0.00,     8.3,    13.3,    25.7,    26.4,    18.2,    -0.4,    -0.2,     0.0,     1.5,     2.8,      72,
2019,2018-01-27,,    0.94,     1.7,   -12.1,    -2.4,   -12.1,    -7.4,    0.00,     8.0,    13.3,    26.3,    26.3,    17.8,    -0.6,    -0.3,     0.0,     1.5,     2.8,      88,
2019,2018-01-28,,    0.94,     1.7,   -10.8,    -9.5,   -17.1,   -12.6,    0.00,     7.4,    12.8,    25.4,    26.4,    18.0,    -1.3,    -0.7,    -0.1,     1.5,     2.8,      93,
2019,2018-01-29,,    0.94,     2.0,   -11.7,   -10.8,   -13.1,   -12.1,    0.00,     7.3,    13.0,    24.6,    26.6,    17.8,    -1.2,    -0.7,    -0.2,     1.4,     2.7,      90,
2019,2018-01-30,,    0.97,     1.4,     7.0,     7.0,   -13.3,    -9.1,    0.03,     7.5,    12.5,    24.3,    26.3,    18.0,    -1.2,    -0.7,    -0.3,     1.3,     2.7,      54,
2019,2018-01-31,,    0.98,     1.8,    -1.7,     7.1,    -2.5,     2.2,    0.01,     8.0,    13.3,    24.5,    26.5,    18.0,    -0.4,    -0.3,    -0.2,     1.2,     2.6,      80,
2019,2018-02-01,,    0.98,     1.8,   -17.7,    -0.7,   -19.3,   -11.0,    0.00,     7.5,    13.2,    25.0,    26.5,    17.9,    -0.8,    -0.3,    -0.1,     1.3,     2.6,      82,
2019,2018-02-02,,    0.98,     2.0,   -14.9,   -14.0,   -23.6,   -17.3,    0.00,     7.3,    12.5,    24.4,    26.1,    18.0,    -1.6,    -0.8,    -0.2,     1.3,     2.6,      88,
2019,2018-02-03,,    0.98,     2.0,   -11.6,    -9.2,   -14.9,   -11.8,    0.00,     7.0,    12.3,    24.3,    26.3,    17.9,    -1.5,    -0.9,    -0.4,     1.2,     2.5,      92,
